update,sym_points_earned,sym_donate_calls,sym_points_donated,sym_steal_calls,sym_points_stolen
0,0,0,0,0,0
100,191725,0,0,0,0
200,166605,0,0,0,0
300,166245,0,0,0,0
400,165870,0,0,0,0
500,166055,0,0,0,0
600,139510,0,0,0,0
700,129305,0,0,0,0
800,129035,0,0,0,0
900,128700,0,0,0,0
1000,129705,0,0,0,0
1100,116420,0,0,0,0
1200,102170,0,0,0,0
1300,102110,0,0,0,0
1400,102375,0,0,0,0
1500,102285,0,0,0,0
1600,97430,0,0,0,0
1700,81730,0,0,0,0
1800,81745,0,0,0,0
1900,81435,0,0,0,0
2000,81160,0,0,0,0
2100,80845,0,0,0,0
2200,64495,0,0,0,0
2300,64760,0,0,0,0
2400,64980,0,0,0,0
2500,64705,0,0,0,0
2600,64880,0,0,0,0
2700,56050,0,0,0,0
2800,53610,0,0,0,0
2900,53720,0,0,0,0
3000,53455,0,0,0,0
3100,53595,0,0,0,0
3200,48310,0,0,0,0
3300,43925,0,0,0,0
3400,44285,0,0,0,0
3500,44085,0,0,0,0
3600,43925,0,0,0,0
3700,41600,0,0,0,0
3800,36305,0,0,0,0
3900,37365,0,0,0,0
4000,38795,0,0,0,0
4100,39060,0,0,0,0
4200,39795,0,0,0,0
4300,34695,0,0,0,0
4400,39230,0,0,0,0
4500,42595,0,0,0,0
4600,45455,0,0,0,0
4700,49505,0,0,0,0
4800,43375,0,0,0,0
4900,47375,0,0,0,0
5000,55750,0,0,0,0
5100,63485,0,0,0,0
5200,61800,0,0,0,0
5300,58140,0,0,0,0
5400,60400,0,0,0,0
5500,60685,0,0,0,0
5600,62620,0,0,0,0
5700,67645,0,0,0,0
5800,63910,0,0,0,0
5900,56890,0,0,0,0
6000,65465,0,0,0,0
6100,72760,0,0,0,0
6200,67560,0,0,0,0
6300,70535,0,0,0,0
6400,66740,0,0,0,0
6500,71735,0,0,0,0
6600,75765,0,0,0,0
6700,74595,0,0,0,0
6800,71600,0,0,0,0
6900,68505,0,0,0,0
7000,76300,0,0,0,0
7100,77995,0,0,0,0
7200,76210,0,0,0,0
7300,76270,0,0,0,0
7400,74720,0,0,0,0
7500,72685,0,0,0,0
7600,76715,0,0,0,0
7700,79195,0,0,0,0
7800,74865,0,0,0,0
7900,71105,0,0,0,0
8000,65830,0,0,0,0
8100,69940,0,0,0,0
8200,74475,0,0,0,0
8300,77965,0,0,0,0
8400,76805,0,0,0,0
8500,66430,0,0,0,0
8600,71730,0,0,0,0
8700,71605,0,0,0,0
8800,71095,0,0,0,0
8900,75135,0,0,0,0
9000,70640,0,0,0,0
9100,72765,0,0,0,0
9200,75900,0,0,0,0
9300,78390,0,0,0,0
9400,76315,0,0,0,0
9500,68065,0,0,0,0
9600,72095,0,0,0,0
9700,72325,0,0,0,0
9800,69270,0,0,0,0
9900,70020,0,0,0,0
