update,attempts_horiztrans,successes_horiztrans,attempts_verttrans,successes_verttrans
0,0,0,0,0
100,9262,8751,0,0
200,15167,14312,0,0
300,15109,14225,0,0
400,15094,14241,0,0
500,15088,14276,0,0
600,12043,11065,0,0
700,11515,10827,0,0
800,11491,10821,0,0
900,11487,10805,0,0
1000,11507,10847,0,0
1100,10319,9738,0,0
1200,8875,8394,0,0
1300,8844,8372,0,0
1400,8849,8352,0,0
1500,8847,8319,0,0
1600,8030,7402,0,0
1700,7109,6751,0,0
1800,6921,6555,0,0
1900,6883,6512,0,0
2000,6903,6532,0,0
2100,6834,6445,0,0
2200,5497,5197,0,0
2300,5389,5078,0,0
2400,5388,5100,0,0
2500,5334,5056,0,0
2600,5321,5032,0,0
2700,4395,4084,0,0
2800,4372,4132,0,0
2900,4317,4057,0,0
3000,4309,4066,0,0
3100,4309,4093,0,0
3200,3858,3631,0,0
3300,3482,3302,0,0
3400,3479,3300,0,0
3500,3459,3270,0,0
3600,3465,3294,0,0
3700,3195,2977,0,0
3800,2887,2757,0,0
3900,2916,2753,0,0
4000,2895,2747,0,0
4100,2944,2804,0,0
4200,2861,2692,0,0
4300,2459,2315,0,0
4400,2509,2395,0,0
4500,2494,2368,0,0
4600,2543,2417,0,0
4700,2538,2402,0,0
4800,2118,1987,0,0
4900,2171,2062,0,0
5000,2191,2071,0,0
5100,2224,2098,0,0
5200,2230,2095,0,0
5300,1983,1876,0,0
5400,1916,1822,0,0
5500,1975,1870,0,0
5600,2004,1909,0,0
5700,2005,1913,0,0
5800,1902,1792,0,0
5900,1740,1653,0,0
6000,1778,1669,0,0
6100,1826,1720,0,0
6200,1865,1761,0,0
6300,1791,1690,0,0
6400,1560,1487,0,0
6500,1638,1556,0,0
6600,1663,1574,0,0
6700,1637,1533,0,0
6800,1657,1557,0,0
6900,1468,1371,0,0
7000,1542,1451,0,0
7100,1711,1622,0,0
7200,1725,1633,0,0
7300,1793,1690,0,0
7400,1669,1567,0,0
7500,1763,1656,0,0
7600,1940,1806,0,0
7700,2034,1884,0,0
7800,2260,2092,0,0
7900,2242,2092,0,0
8000,2162,2014,0,0
8100,2424,2245,0,0
8200,2587,2414,0,0
8300,3542,3299,0,0
8400,5086,4782,0,0
8500,4959,4661,0,0
8600,6210,5887,0,0
8700,6508,6169,0,0
8800,6388,6046,0,0
8900,6377,6049,0,0
9000,5741,5379,0,0
9100,5705,5417,0,0
9200,5696,5395,0,0
9300,6035,5742,0,0
9400,6524,6214,0,0
9500,6441,6075,0,0
9600,6641,6304,0,0
9700,6790,6460,0,0
9800,6993,6611,0,0
9900,7377,6917,0,0
10000,7484,7048,0,0
10100,7407,6920,0,0
10200,6959,6585,0,0
10300,6946,6537,0,0
10400,6494,6125,0,0
10500,6680,6333,0,0
10600,6320,5965,0,0
10700,6613,6199,0,0
10800,6444,6076,0,0
10900,6487,6163,0,0
11000,6969,6581,0,0
11100,6763,6354,0,0
11200,6586,6225,0,0
11300,6751,6371,0,0
11400,6762,6300,0,0
11500,6690,6171,0,0
11600,6050,5596,0,0
11700,6109,5581,0,0
11800,5954,5378,0,0
11900,5727,5096,0,0
12000,6019,5340,0,0
