update,sym_points_earned,sym_donate_calls,sym_points_donated,sym_steal_calls,sym_points_stolen
0,0,0,0,0,0
100,191925,0,0,0,0
200,166350,0,0,0,0
300,166100,0,0,0,0
400,166065,0,0,0,0
500,166225,0,0,0,0
600,140180,0,0,0,0
700,129880,0,0,0,0
800,129250,0,0,0,0
900,129640,0,0,0,0
1000,129050,0,0,0,0
1100,115980,0,0,0,0
1200,100885,0,0,0,0
1300,101015,0,0,0,0
1400,101115,0,0,0,0
1500,100955,0,0,0,0
1600,95750,0,0,0,0
1700,81030,0,0,0,0
1800,80340,0,0,0,0
1900,80195,0,0,0,0
2000,80510,0,0,0,0
2100,80385,0,0,0,0
2200,64890,0,0,0,0
2300,65280,0,0,0,0
2400,65035,0,0,0,0
2500,65110,0,0,0,0
2600,65835,0,0,0,0
2700,56840,0,0,0,0
2800,53895,0,0,0,0
2900,53535,0,0,0,0
3000,53475,0,0,0,0
3100,53500,0,0,0,0
3200,48405,0,0,0,0
3300,44735,0,0,0,0
3400,44725,0,0,0,0
3500,44180,0,0,0,0
3600,43715,0,0,0,0
3700,41580,0,0,0,0
3800,36655,0,0,0,0
3900,37320,0,0,0,0
4000,37385,0,0,0,0
4100,37985,0,0,0,0
4200,37810,0,0,0,0
4300,31800,0,0,0,0
4400,31985,0,0,0,0
4500,32320,0,0,0,0
4600,32635,0,0,0,0
4700,32755,0,0,0,0
4800,29345,0,0,0,0
4900,28720,0,0,0,0
5000,29325,0,0,0,0
5100,29535,0,0,0,0
5200,30130,0,0,0,0
5300,27965,0,0,0,0
5400,27790,0,0,0,0
5500,28275,0,0,0,0
5600,29985,0,0,0,0
5700,31000,0,0,0,0
5800,30030,0,0,0,0
5900,26780,0,0,0,0
6000,29145,0,0,0,0
6100,32375,0,0,0,0
6200,34480,0,0,0,0
6300,41955,0,0,0,0
6400,38210,0,0,0,0
6500,44380,0,0,0,0
6600,52285,0,0,0,0
6700,54165,0,0,0,0
6800,62360,0,0,0,0
6900,62040,0,0,0,0
7000,67265,0,0,0,0
7100,76180,0,0,0,0
7200,82455,0,0,0,0
7300,85730,0,0,0,0
7400,86255,0,0,0,0
7500,86105,0,0,0,0
7600,84715,0,0,0,0
7700,83080,0,0,0,0
7800,87210,0,0,0,0
7900,85175,0,0,0,0
8000,81630,0,0,0,0
8100,80360,0,0,0,0
8200,82235,0,0,0,0
8300,83515,0,0,0,0
8400,78905,0,0,0,0
8500,75825,0,0,0,0
8600,81965,0,0,0,0
8700,85075,0,0,0,0
8800,79630,0,0,0,0
8900,77010,0,0,0,0
9000,69880,0,0,0,0
9100,74710,0,0,0,0
9200,75550,0,0,0,0
9300,79845,0,0,0,0
9400,71810,0,0,0,0
9500,70110,0,0,0,0
9600,72830,0,0,0,0
9700,74520,0,0,0,0
9800,71090,0,0,0,0
9900,72170,0,0,0,0
10000,75430,0,0,0,0
10100,73440,0,0,0,0
10200,67425,0,0,0,0
10300,65330,0,0,0,0
10400,64835,0,0,0,0
10500,61165,0,0,0,0
10600,62560,0,0,0,0
10700,69580,0,0,0,0
10800,69365,0,0,0,0
10900,72910,0,0,0,0
11000,71515,0,0,0,0
11100,68125,0,0,0,0
11200,62410,0,0,0,0
11300,58750,0,0,0,0
11400,54480,0,0,0,0
11500,55660,0,0,0,0
11600,51340,0,0,0,0
11700,50370,0,0,0,0
11800,54275,0,0,0,0
11900,56655,0,0,0,0
12000,53365,0,0,0,0
12100,49175,0,0,0,0
12200,53650,0,0,0,0
12300,53450,0,0,0,0
12400,48025,0,0,0,0
12500,50850,0,0,0,0
12600,53340,0,0,0,0
12700,48120,0,0,0,0
12800,44940,0,0,0,0
12900,44860,0,0,0,0
13000,38580,0,0,0,0
13100,38615,0,0,0,0
13200,38690,0,0,0,0
13300,39695,0,0,0,0
13400,39275,0,0,0,0
13500,37695,0,0,0,0
13600,37220,0,0,0,0
13700,34005,0,0,0,0
13800,31140,0,0,0,0
13900,33095,0,0,0,0
14000,33640,0,0,0,0
14100,36240,0,0,0,0
