update,count,hosted_syms
0,10000,10000
100,10000,10000
200,10000,10000
300,10000,10000
400,10000,10000
500,10000,9977
600,10000,8183
700,10000,8207
800,10000,8207
900,10000,8207
1000,10000,8207
1100,10000,6736
1200,10000,6774
1300,10000,6778
1400,10000,6779
1500,10000,6778
1600,10000,5479
1700,10000,5706
1800,10000,5727
1900,10000,5729
2000,10000,5728
2100,10000,4634
2200,10000,4874
2300,10000,4910
2400,10000,4920
2500,10000,4922
2600,10000,4876
2700,10000,4196
2800,10000,4305
2900,10000,4318
3000,10000,4324
3100,10000,4316
3200,10000,3684
3300,10000,3837
3400,10000,3871
3500,10000,3886
3600,10000,3882
3700,10000,3225
3800,10000,3447
3900,10000,3520
4000,10000,3552
4100,10000,3552
4200,10000,2965
4300,10000,3168
4400,10000,3274
4500,10000,3315
4600,10000,3328
4700,10000,3266
4800,10000,2875
4900,10000,3027
5000,10000,3082
5100,10000,3111
5200,10000,3107
5300,10000,2715
5400,10000,2877
5500,10000,2954
5600,10000,2999
5700,10000,3017
5800,10000,2560
5900,10000,2683
6000,10000,2777
6100,10000,2824
6200,10000,2847
6300,10000,2475
6400,10000,2586
6500,10000,2705
6600,10000,2756
6700,10000,2801
6800,10000,2754
6900,10000,2470
7000,10000,2569
7100,10000,2651
7200,10000,2677
7300,10000,2686
7400,10000,2369
7500,10000,2501
7600,10000,2602
7700,10000,2641
7800,10000,2648
7900,10000,2378
8000,10000,2573
8100,10000,2622
8200,10000,2632
8300,10000,2654
8400,10000,2461
8500,10000,2583
8600,10000,2650
8700,10000,2657
8800,10000,2658
8900,10000,2648
9000,10000,2584
9100,10000,2661
9200,10000,2664
9300,10000,2685
9400,10000,2681
9500,10000,2620
9600,10000,2677
9700,10000,2692
9800,10000,2679
9900,10000,2676
10000,10000,2627
10100,10000,2629
10200,10000,2613
10300,10000,2598
10400,10000,2596
10500,10000,2556
10600,10000,2531
10700,10000,2517
10800,10000,2509
10900,10000,2489
11000,10000,2470
11100,10000,2420
11200,10000,2409
11300,10000,2383
11400,10000,2349
11500,10000,2325
11600,10000,2282
11700,10000,2258
11800,10000,2215
11900,10000,2196
12000,10000,2171
12100,10000,2134
12200,10000,2100
12300,10000,2079
12400,10000,2058
12500,10000,2042
12600,10000,2017
12700,10000,2003
12800,10000,1956
12900,10000,1938
13000,10000,1910
13100,10000,1879
13200,10000,1846
13300,10000,1821
13400,10000,1799
13500,10000,1767
13600,10000,1716
13700,10000,1682
13800,10000,1632
13900,10000,1602
14000,10000,1588
14100,10000,1569
14200,10000,1532
14300,10000,1519
14400,10000,1504
14500,10000,1499
14600,10000,1468
14700,10000,1438
14800,10000,1413
14900,10000,1395
15000,10000,1391
15100,10000,1360
15200,10000,1346
15300,10000,1339
15400,10000,1318
15500,10000,1310
15600,10000,1285
15700,10000,1271
15800,10000,1239
15900,10000,1215
16000,10000,1206
16100,10000,1184
16200,10000,1164
16300,10000,1155
16400,10000,1131
16500,10000,1122
16600,10000,1108
16700,10000,1109
16800,10000,1091
16900,10000,1080
17000,10000,1083
17100,10000,1078
17200,10000,1075
17300,10000,1054
17400,10000,1037
17500,10000,1019
17600,10000,1014
17700,10000,1005
17800,10000,988
17900,10000,983
18000,10000,974
18100,10000,954
18200,10000,948
18300,10000,932
18400,10000,914
18500,10000,896
18600,10000,889
18700,10000,859
18800,10000,853
18900,10000,843
19000,10000,848
19100,10000,830
19200,10000,822
19300,10000,812
19400,10000,791
19500,10000,776
19600,10000,755
19700,10000,742
19800,10000,724
19900,10000,721
20000,10000,707
20100,10000,683
20200,10000,684
20300,10000,675
20400,10000,666
20500,10000,658
20600,10000,661
20700,10000,649
20800,10000,652
20900,10000,632
21000,10000,631
21100,10000,622
21200,10000,614
21300,10000,610
21400,10000,603
21500,10000,602
21600,10000,602
21700,10000,604
21800,10000,602
21900,10000,600
22000,10000,600
22100,10000,586
22200,10000,567
22300,10000,569
22400,10000,564
22500,10000,558
22600,10000,546
22700,10000,561
22800,10000,566
22900,10000,556
23000,10000,561
23100,10000,553
23200,10000,556
23300,10000,557
23400,10000,568
23500,10000,562
23600,10000,549
23700,10000,539
23800,10000,537
23900,10000,527
24000,10000,521
24100,10000,506
24200,10000,514
24300,10000,514
24400,10000,508
24500,10000,499
24600,10000,500
24700,10000,494
24800,10000,486
24900,10000,489
25000,10000,493
25100,10000,486
25200,10000,471
25300,10000,476
25400,10000,466
25500,10000,473
25600,10000,469
25700,10000,472
25800,10000,463
25900,10000,469
26000,10000,463
26100,10000,455
26200,10000,454
26300,10000,445
26400,10000,462
26500,10000,470
26600,10000,466
26700,10000,462
26800,10000,455
26900,10000,462
27000,10000,463
27100,10000,447
27200,10000,440
27300,10000,447
27400,10000,436
27500,10000,444
27600,10000,439
27700,10000,441
27800,10000,434
