update,sym_points_earned,sym_donate_calls,sym_points_donated,sym_steal_calls,sym_points_stolen
0,0,0,0,0,0
100,191885,0,0,0,0
200,166465,0,0,0,0
300,165845,0,0,0,0
400,166005,0,0,0,0
500,166515,0,0,0,0
600,140520,0,0,0,0
700,129870,0,0,0,0
800,130030,0,0,0,0
900,130275,0,0,0,0
1000,130480,0,0,0,0
1100,116815,0,0,0,0
1200,102885,0,0,0,0
1300,102845,0,0,0,0
1400,102890,0,0,0,0
1500,102585,0,0,0,0
1600,97380,0,0,0,0
1700,82285,0,0,0,0
1800,81580,0,0,0,0
1900,82485,0,0,0,0
2000,82515,0,0,0,0
2100,82355,0,0,0,0
2200,66110,0,0,0,0
2300,66650,0,0,0,0
2400,67210,0,0,0,0
2500,65870,0,0,0,0
2600,65255,0,0,0,0
2700,56355,0,0,0,0
2800,54115,0,0,0,0
2900,54150,0,0,0,0
3000,54475,0,0,0,0
3100,54285,0,0,0,0
3200,49635,0,0,0,0
3300,44695,0,0,0,0
3400,45370,0,0,0,0
3500,45390,0,0,0,0
3600,45280,0,0,0,0
3700,43050,0,0,0,0
3800,38250,0,0,0,0
3900,38230,0,0,0,0
4000,39330,0,0,0,0
4100,39075,0,0,0,0
4200,38390,0,0,0,0
4300,32600,0,0,0,0
4400,33240,0,0,0,0
4500,33920,0,0,0,0
4600,33620,0,0,0,0
4700,33265,0,0,0,0
4800,29725,0,0,0,0
4900,29705,0,0,0,0
5000,30225,0,0,0,0
5100,30310,0,0,0,0
5200,30605,0,0,0,0
5300,27710,0,0,0,0
5400,26560,0,0,0,0
5500,27245,0,0,0,0
5600,26660,0,0,0,0
5700,26780,0,0,0,0
5800,27085,0,0,0,0
5900,24355,0,0,0,0
6000,24595,0,0,0,0
6100,24305,0,0,0,0
6200,24505,0,0,0,0
6300,24460,0,0,0,0
6400,20645,0,0,0,0
6500,21620,0,0,0,0
6600,22145,0,0,0,0
6700,22135,0,0,0,0
6800,22310,0,0,0,0
6900,19885,0,0,0,0
7000,20150,0,0,0,0
7100,20525,0,0,0,0
7200,21480,0,0,0,0
7300,22840,0,0,0,0
7400,21460,0,0,0,0
7500,20165,0,0,0,0
7600,22410,0,0,0,0
7700,25465,0,0,0,0
7800,27790,0,0,0,0
7900,29890,0,0,0,0
8000,37080,0,0,0,0
8100,50115,0,0,0,0
