update,attempts_horiztrans,successes_horiztrans,attempts_verttrans,successes_verttrans
0,0,0,0,0
100,9257,8767,0,0
200,15164,14309,0,0
300,15084,14246,0,0
400,15081,14243,0,0
500,15098,14231,0,0
600,12186,11111,0,0
700,11651,10972,0,0
800,11637,10957,0,0
900,11601,10960,0,0
1000,11580,10902,0,0
1100,10401,9778,0,0
1200,8952,8443,0,0
1300,8935,8449,0,0
1400,8932,8459,0,0
1500,8886,8412,0,0
1600,8044,7462,0,0
1700,7087,6681,0,0
1800,6911,6536,0,0
1900,6894,6514,0,0
2000,6857,6481,0,0
2100,6848,6458,0,0
2200,5596,5275,0,0
2300,5438,5144,0,0
2400,5393,5103,0,0
2500,5430,5146,0,0
2600,5415,5124,0,0
2700,4490,4162,0,0
2800,4408,4146,0,0
2900,4384,4138,0,0
3000,4354,4146,0,0
3100,4343,4126,0,0
3200,3846,3637,0,0
3300,3515,3320,0,0
3400,3518,3320,0,0
3500,3537,3333,0,0
3600,3592,3376,0,0
3700,3233,2993,0,0
3800,2927,2777,0,0
3900,2936,2788,0,0
4000,2938,2783,0,0
4100,2984,2826,0,0
4200,2932,2750,0,0
4300,2559,2422,0,0
4400,2514,2372,0,0
4500,2545,2391,0,0
4600,2613,2461,0,0
4700,2599,2460,0,0
4800,2268,2111,0,0
4900,2304,2178,0,0
5000,2270,2140,0,0
5100,2344,2232,0,0
5200,2448,2330,0,0
5300,2412,2269,0,0
5400,2888,2719,0,0
5500,3764,3569,0,0
5600,4980,4661,0,0
5700,6067,5714,0,0
5800,6130,5695,0,0
5900,5917,5545,0,0
6000,6660,6180,0,0
6100,6877,6453,0,0
6200,7207,6712,0,0
6300,7118,6632,0,0
6400,6567,6064,0,0
6500,7274,6741,0,0
6600,7433,6911,0,0
6700,7284,6735,0,0
6800,6863,6388,0,0
6900,6470,6029,0,0
7000,6974,6522,0,0
7100,7273,6853,0,0
7200,7416,6988,0,0
7300,7551,7109,0,0
7400,7059,6559,0,0
7500,7320,6852,0,0
7600,8260,7795,0,0
7700,8237,7794,0,0
7800,7584,7130,0,0
7900,7432,6998,0,0
8000,7020,6586,0,0
8100,7786,7303,0,0
8200,7773,7214,0,0
8300,8066,7518,0,0
8400,7815,7251,0,0
8500,7525,7009,0,0
8600,7946,7351,0,0
8700,7808,7316,0,0
8800,8468,7930,0,0
8900,8362,7842,0,0
9000,7845,7342,0,0
9100,7799,7293,0,0
9200,8098,7592,0,0
9300,8108,7615,0,0
9400,7530,7053,0,0
9500,7359,6831,0,0
9600,7434,6937,0,0
9700,7862,7363,0,0
9800,7822,7349,0,0
9900,7957,7475,0,0
10000,8145,7521,0,0
10100,8304,7755,0,0
10200,8602,8028,0,0
10300,8466,7977,0,0
10400,8492,7974,0,0
10500,8596,8080,0,0
10600,7660,7112,0,0
10700,7910,7388,0,0
10800,8269,7698,0,0
10900,8756,8214,0,0
11000,9476,8949,0,0
11100,8718,8123,0,0
11200,8875,8359,0,0
11300,9525,8955,0,0
11400,9891,9367,0,0
11500,10183,9582,0,0
11600,10500,9842,0,0
11700,10126,9536,0,0
