update,sym_points_earned,sym_donate_calls,sym_points_donated,sym_steal_calls,sym_points_stolen
0,0,0,0,0,0
100,191910,0,0,0,0
200,166740,0,0,0,0
300,166065,0,0,0,0
400,165690,0,0,0,0
500,166170,0,0,0,0
600,140025,0,0,0,0
700,128995,0,0,0,0
800,128955,0,0,0,0
900,129155,0,0,0,0
1000,129540,0,0,0,0
1100,115450,0,0,0,0
1200,101700,0,0,0,0
1300,102175,0,0,0,0
1400,102660,0,0,0,0
1500,101255,0,0,0,0
1600,96575,0,0,0,0
1700,82095,0,0,0,0
1800,81185,0,0,0,0
1900,80675,0,0,0,0
2000,81100,0,0,0,0
2100,80910,0,0,0,0
2200,64945,0,0,0,0
2300,64245,0,0,0,0
2400,64515,0,0,0,0
2500,64185,0,0,0,0
2600,64215,0,0,0,0
2700,55525,0,0,0,0
2800,53050,0,0,0,0
2900,52920,0,0,0,0
3000,52650,0,0,0,0
3100,52750,0,0,0,0
3200,47890,0,0,0,0
3300,43220,0,0,0,0
3400,43230,0,0,0,0
3500,43665,0,0,0,0
3600,43210,0,0,0,0
3700,41190,0,0,0,0
3800,36280,0,0,0,0
3900,36485,0,0,0,0
4000,36315,0,0,0,0
4100,37135,0,0,0,0
4200,36820,0,0,0,0
4300,30915,0,0,0,0
4400,31595,0,0,0,0
4500,31845,0,0,0,0
4600,32605,0,0,0,0
4700,31870,0,0,0,0
4800,28240,0,0,0,0
4900,28620,0,0,0,0
5000,28430,0,0,0,0
5100,28485,0,0,0,0
5200,28985,0,0,0,0
5300,26185,0,0,0,0
5400,24865,0,0,0,0
5500,25550,0,0,0,0
5600,25835,0,0,0,0
5700,26155,0,0,0,0
5800,25470,0,0,0,0
5900,22590,0,0,0,0
6000,23510,0,0,0,0
6100,23985,0,0,0,0
6200,24645,0,0,0,0
6300,24575,0,0,0,0
6400,20585,0,0,0,0
6500,21545,0,0,0,0
6600,21555,0,0,0,0
6700,21595,0,0,0,0
6800,22095,0,0,0,0
6900,19975,0,0,0,0
7000,21050,0,0,0,0
7100,22525,0,0,0,0
7200,23720,0,0,0,0
7300,23810,0,0,0,0
7400,23315,0,0,0,0
7500,24430,0,0,0,0
7600,25850,0,0,0,0
7700,26625,0,0,0,0
7800,29965,0,0,0,0
7900,29930,0,0,0,0
8000,29905,0,0,0,0
8100,33115,0,0,0,0
8200,36125,0,0,0,0
8300,48000,0,0,0,0
8400,71080,0,0,0,0
8500,71720,0,0,0,0
8600,87470,0,0,0,0
8700,87540,0,0,0,0
8800,84620,0,0,0,0
8900,86830,0,0,0,0
9000,84115,0,0,0,0
9100,82840,0,0,0,0
9200,80960,0,0,0,0
