update,host_task_NOT,sym_task_NOT,host_task_NAND,sym_task_NAND,host_task_AND,sym_task_AND,host_task_ORN,sym_task_ORN,host_task_OR,sym_task_OR,host_task_ANDN,sym_task_ANDN,host_task_NOR,sym_task_NOR,host_task_XOR,sym_task_XOR,host_task_EQU,sym_task_EQU
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,9995,38363,0,1,3,1,0,4,2,6,2,3,0,0,0,0,0,0
200,9997,33277,0,2,0,11,0,3,2,6,1,2,0,0,0,0,0,0
300,9996,33312,0,2,1,9,2,7,1,1,0,3,0,0,0,0,0,0
400,9995,33157,0,5,2,7,0,4,2,7,1,2,0,0,0,0,0,0
500,9994,33147,0,2,1,9,1,8,3,6,1,4,0,0,0,0,0,0
600,9996,27962,0,2,2,5,0,2,1,1,1,5,0,0,0,0,0,0
700,9993,25807,0,8,3,2,1,0,2,8,1,0,0,0,0,0,0,0
800,9996,25890,1,5,0,5,0,3,2,7,1,2,0,0,0,0,0,0
900,9990,25782,0,3,4,4,1,2,1,6,4,3,0,0,0,0,0,0
1000,9994,25821,3,3,2,2,1,2,0,6,0,1,0,0,0,0,0,0
1100,9995,23123,0,4,1,2,1,6,2,5,1,1,0,0,0,0,0,0
1200,9992,20449,0,3,6,5,1,3,1,2,0,1,0,0,0,0,0,0
1300,9993,20496,1,7,1,8,2,3,2,2,1,0,0,0,0,0,0,0
1400,9991,20375,4,6,2,3,2,1,1,4,0,3,0,0,0,0,0,0
1500,9996,20420,0,1,0,6,2,1,2,3,0,0,0,0,0,0,0,0
1600,9990,19458,3,1,1,6,0,3,4,2,2,3,0,0,0,0,0,0
1700,9992,16170,1,3,3,4,1,2,0,4,0,0,3,0,0,0,0,0
1800,9991,16173,2,3,2,1,0,2,2,4,1,2,2,0,0,0,0,0
1900,9990,16189,1,8,2,6,0,2,6,6,0,2,1,0,0,0,0,0
2000,9996,16049,0,5,1,1,2,1,1,2,0,0,0,0,0,0,0,0
2100,9986,16117,3,5,7,4,3,0,1,4,0,0,0,0,0,0,0,0
2200,9988,12883,4,1,2,2,4,1,2,2,0,0,0,0,0,0,0,0
2300,9988,12923,5,0,3,2,3,2,1,5,0,0,0,0,0,0,0,0
2400,9987,12876,2,10,3,1,2,1,5,1,1,3,0,0,0,0,0,0
2500,9988,12853,2,11,3,6,4,3,3,5,0,2,0,0,0,0,0,0
2600,9989,12891,3,10,2,2,3,3,3,3,0,2,0,0,0,0,0,0
2700,9989,10981,4,8,1,2,2,1,2,2,2,0,0,0,0,0,0,0
2800,9983,10401,6,8,2,0,1,0,7,2,1,1,0,0,0,0,0,0
2900,9988,10425,5,15,0,2,3,2,3,4,1,2,0,0,0,0,0,0
3000,9981,10384,11,10,2,0,2,0,4,4,0,0,0,0,0,0,0,0
3100,9988,10437,7,7,1,7,1,6,3,5,0,0,0,0,0,0,0,0
3200,9992,9476,3,4,2,0,2,1,1,2,0,0,0,0,0,0,0,0
3300,9985,8566,4,3,3,1,4,0,4,2,0,0,0,0,0,0,0,0
3400,9991,8618,1,11,1,1,3,2,4,3,0,0,0,0,0,0,0,0
3500,9992,8635,1,12,0,1,3,4,1,4,3,3,0,0,0,0,0,0
3600,9996,8602,2,8,1,1,1,3,0,2,0,1,0,0,0,0,0,0
3700,9987,8184,2,4,4,0,2,3,5,3,0,0,0,0,0,0,0,0
3800,9981,7127,11,4,2,2,2,1,3,2,1,1,0,0,0,0,0,0
3900,9978,7342,13,8,3,2,0,2,5,0,1,2,0,0,0,0,0,0
4000,9977,7399,15,9,1,0,3,5,2,1,2,1,0,0,0,0,0,0
4100,9971,7703,13,13,2,4,4,0,9,1,1,1,0,0,0,0,0,0
4200,9976,7527,18,6,1,2,2,1,3,2,0,3,0,0,0,0,0,0
4300,9980,6104,14,6,0,0,2,3,3,0,1,1,0,0,0,0,0,0
4400,9972,6161,16,11,2,0,4,1,4,2,2,0,0,0,0,0,0,0
4500,9974,6331,16,8,3,1,5,1,2,1,0,0,0,0,0,0,0,0
4600,9976,6505,14,6,4,1,1,0,2,1,2,0,1,0,0,0,0,0
4700,9972,6415,15,20,3,1,3,2,5,3,2,2,0,0,0,0,0,0
4800,9967,5582,22,14,1,1,4,1,4,3,2,0,0,0,0,0,0,0
4900,9964,5614,17,19,3,1,5,0,8,2,3,0,0,0,0,0,0,0
5000,9965,5827,24,15,1,0,3,0,6,2,1,0,0,0,0,0,0,0
5100,9970,5807,26,23,2,1,0,1,0,3,2,0,0,0,0,0,0,0
5200,9961,5809,24,20,4,0,4,1,4,3,1,2,2,0,0,0,0,0
5300,9956,5204,30,20,6,1,4,1,4,1,0,0,0,0,0,0,0,0
5400,9957,4886,29,18,1,0,4,1,6,0,1,1,2,0,0,0,0,0
5500,9960,5005,32,21,3,4,1,0,2,0,2,0,0,0,0,0,0,0
5600,9962,5198,33,21,2,0,2,1,1,3,0,1,0,0,0,0,0,0
5700,9957,5280,31,22,3,0,4,1,4,0,1,1,0,0,0,0,0,0
5800,9960,4934,32,22,2,0,4,6,2,0,0,2,0,0,0,0,0,0
5900,9946,4438,38,20,3,3,2,0,8,0,2,0,1,0,0,0,0,0
6000,9946,4623,39,19,3,0,5,2,5,1,1,1,1,0,0,0,0,0
6100,9951,4795,34,16,4,0,3,0,7,0,1,0,0,0,0,0,0,0
6200,9941,4907,44,21,2,1,5,0,2,2,6,0,0,0,0,0,0,0
6300,9939,4813,43,17,1,1,8,2,7,2,2,0,0,0,0,0,0,0
6400,9924,4222,66,33,0,0,4,1,3,0,3,0,0,0,0,0,0,0
6500,9913,4253,72,31,2,2,3,1,8,2,1,0,1,0,0,0,0,0
6600,9925,4487,72,40,2,2,0,1,1,1,0,1,0,0,0,0,0,0
6700,9911,4847,77,40,5,1,1,0,4,0,2,0,0,0,0,0,0,0
6800,9918,4788,74,48,3,0,4,1,1,1,0,1,0,0,0,0,0,0
6900,9909,4372,74,49,5,0,9,0,3,3,0,0,0,0,0,0,0,0
7000,9912,5022,75,69,1,0,7,3,1,1,4,0,0,0,0,0,0,0
7100,9908,7041,78,61,1,2,7,5,4,2,2,0,0,0,0,0,0,0
7200,9915,11200,77,51,3,3,4,11,1,6,0,4,0,0,0,0,0,0
7300,9915,15217,76,70,4,3,1,12,3,4,1,1,0,0,0,0,0,0
7400,9912,17526,75,83,2,6,7,10,4,4,0,4,0,0,0,0,0,0
7500,9905,23125,80,105,5,3,5,9,2,5,2,1,1,0,0,0,0,0
7600,9899,27693,79,106,5,6,12,16,4,10,1,1,0,0,0,0,0,0
7700,9898,27699,78,64,2,3,9,9,10,9,3,2,0,0,0,0,0,0
7800,9909,26297,78,103,1,5,5,8,7,5,0,3,0,1,0,0,0,0
7900,9900,26211,85,75,2,3,6,6,6,11,0,1,1,0,0,0,0,0
8000,9886,28308,96,73,2,3,10,11,4,3,2,0,0,0,0,0,0,0
8100,9884,30271,101,66,2,4,7,13,5,10,1,2,0,1,0,0,0,0
8200,9882,30877,104,110,1,8,7,8,4,3,2,5,0,0,0,0,0,0
8300,9872,29877,105,83,3,9,10,12,8,5,2,2,0,0,0,0,0,0
8400,9884,31117,94,73,5,3,10,9,5,5,2,0,0,0,0,0,0,0
8500,9865,29133,118,78,5,5,7,6,5,6,0,3,0,0,0,0,0,0
8600,9869,29541,118,57,2,2,6,8,5,6,0,1,0,0,0,0,0,0
8700,9873,30928,119,107,1,3,4,18,3,6,0,0,0,0,0,0,0,0
8800,9864,31172,116,105,1,2,6,8,10,3,2,0,1,0,0,0,0,0
8900,9870,31341,109,60,0,2,8,11,9,5,4,1,0,0,0,0,0,0
9000,9863,29730,117,45,3,2,6,5,11,7,0,1,0,0,0,0,0,0
9100,9863,29963,121,35,4,2,5,4,6,7,1,1,0,0,0,0,0,0
9200,9855,32734,126,38,2,6,4,12,11,10,2,6,0,0,0,0,0,0
9300,9855,30630,120,85,5,3,5,6,15,12,0,1,0,0,0,0,0,0
