update,attempts_horiztrans,successes_horiztrans,attempts_verttrans,successes_verttrans
0,0,0,0,0
100,9268,8699,0,0
200,15184,14334,0,0
300,15075,14264,0,0
400,15083,14194,0,0
500,15104,14302,0,0
600,12021,11083,0,0
700,11517,10825,0,0
800,11486,10879,0,0
900,11487,10829,0,0
1000,11492,10827,0,0
1100,10306,9714,0,0
1200,8895,8378,0,0
1300,8924,8464,0,0
1400,8892,8410,0,0
1500,8903,8394,0,0
1600,8036,7432,0,0
1700,7042,6629,0,0
1800,6899,6491,0,0
1900,6872,6528,0,0
2000,6827,6439,0,0
2100,6783,6378,0,0
2200,5482,5144,0,0
2300,5350,5058,0,0
2400,5354,5084,0,0
2500,5340,5049,0,0
2600,5341,5068,0,0
2700,4394,4087,0,0
2800,4284,4054,0,0
2900,4302,4075,0,0
3000,4234,4014,0,0
3100,4253,4015,0,0
3200,3789,3566,0,0
3300,3435,3257,0,0
3400,3460,3251,0,0
3500,3432,3257,0,0
3600,3455,3247,0,0
3700,3137,2921,0,0
3800,2846,2698,0,0
3900,2892,2751,0,0
4000,2897,2746,0,0
4100,2992,2852,0,0
4200,2925,2762,0,0
4300,2441,2328,0,0
4400,2423,2285,0,0
4500,2440,2282,0,0
4600,2469,2317,0,0
4700,2472,2322,0,0
4800,2099,1939,0,0
4900,2144,2023,0,0
5000,2209,2096,0,0
5100,2218,2099,0,0
5200,2222,2102,0,0
5300,1968,1841,0,0
5400,1916,1816,0,0
5500,1955,1843,0,0
5600,2003,1902,0,0
5700,2031,1924,0,0
5800,1879,1752,0,0
5900,1727,1640,0,0
6000,1762,1682,0,0
6100,1837,1750,0,0
6200,1851,1763,0,0
6300,1805,1707,0,0
6400,1641,1532,0,0
6500,1636,1535,0,0
6600,1696,1603,0,0
6700,1847,1743,0,0
6800,1828,1723,0,0
6900,1649,1552,0,0
7000,1930,1821,0,0
7100,2665,2516,0,0
7200,4237,4017,0,0
7300,5863,5540,0,0
7400,6707,6291,0,0
7500,8631,8202,0,0
7600,10019,9566,0,0
7700,9977,9469,0,0
7800,9630,9125,0,0
