update,attempts_horiztrans,successes_horiztrans,attempts_verttrans,successes_verttrans
0,0,0,0,0
100,9262,8719,0,0
200,15157,14285,0,0
300,15093,14227,0,0
400,15102,14266,0,0
500,15089,14227,0,0
600,12084,11126,0,0
700,11563,10895,0,0
800,11525,10922,0,0
900,11520,10865,0,0
1000,11529,10910,0,0
1100,10313,9744,0,0
1200,8843,8376,0,0
1300,8809,8336,0,0
1400,8786,8289,0,0
1500,8789,8294,0,0
1600,7970,7369,0,0
1700,7053,6644,0,0
1800,6832,6449,0,0
1900,6825,6445,0,0
2000,6832,6450,0,0
2100,6722,6325,0,0
2200,5486,5196,0,0
2300,5356,5059,0,0
2400,5312,4993,0,0
2500,5379,5085,0,0
2600,5377,5063,0,0
2700,4407,4075,0,0
2800,4287,4084,0,0
2900,4253,4020,0,0
3000,4267,4039,0,0
3100,4267,4062,0,0
3200,3829,3622,0,0
3300,3519,3310,0,0
3400,3506,3303,0,0
3500,3508,3329,0,0
3600,3506,3333,0,0
3700,3207,3001,0,0
3800,2946,2806,0,0
3900,2924,2773,0,0
4000,2922,2756,0,0
4100,2932,2746,0,0
4200,2866,2678,0,0
4300,2444,2289,0,0
4400,2528,2367,0,0
4500,2525,2381,0,0
4600,2504,2352,0,0
4700,2522,2394,0,0
4800,2238,2061,0,0
4900,2237,2104,0,0
5000,2293,2167,0,0
5100,2254,2105,0,0
5200,2273,2125,0,0
5300,2074,1945,0,0
5400,2006,1872,0,0
5500,2061,1940,0,0
5600,2018,1891,0,0
5700,2046,1925,0,0
5800,1922,1769,0,0
5900,1829,1718,0,0
6000,1837,1743,0,0
6100,1887,1772,0,0
6200,1880,1754,0,0
6300,1858,1739,0,0
6400,1596,1466,0,0
6500,1670,1564,0,0
6600,1703,1587,0,0
6700,1724,1589,0,0
6800,1692,1562,0,0
6900,1524,1405,0,0
7000,1544,1423,0,0
7100,1588,1485,0,0
7200,1585,1469,0,0
7300,1656,1555,0,0
7400,1826,1683,0,0
7500,2411,2251,0,0
7600,3271,3013,0,0
7700,3524,3240,0,0
7800,4031,3680,0,0
7900,3905,3557,0,0
8000,3967,3642,0,0
8100,4238,3889,0,0
8200,4586,4211,0,0
8300,4706,4287,0,0
8400,4629,4281,0,0
8500,4450,4085,0,0
8600,4662,4271,0,0
8700,5000,4603,0,0
8800,5303,4906,0,0
8900,5076,4663,0,0
9000,5149,4777,0,0
9100,5255,4831,0,0
9200,5200,4779,0,0
9300,4991,4544,0,0
9400,4756,4344,0,0
9500,4679,4269,0,0
9600,4664,4318,0,0
9700,5153,4669,0,0
9800,5035,4576,0,0
9900,5080,4567,0,0
10000,5018,4533,0,0
10100,4447,3981,0,0
10200,4666,4108,0,0
10300,4774,4184,0,0
10400,5098,4461,0,0
10500,4982,4370,0,0
10600,5098,4427,0,0
10700,5461,4670,0,0
10800,5714,4887,0,0
10900,5728,4901,0,0
11000,5406,4585,0,0
11100,5435,4568,0,0
11200,5133,4301,0,0
11300,5284,4415,0,0
11400,5540,4574,0,0
11500,5033,4227,0,0
11600,4484,3693,0,0
11700,4536,3707,0,0
11800,4566,3663,0,0
11900,4379,3498,0,0
12000,4581,3642,0,0
12100,4562,3621,0,0
12200,4473,3518,0,0
12300,4589,3588,0,0
12400,4545,3489,0,0
12500,4376,3275,0,0
12600,4199,3170,0,0
12700,4083,3045,0,0
12800,4554,3343,0,0
12900,4469,3261,0,0
13000,4361,3164,0,0
13100,4210,2937,0,0
13200,4140,2870,0,0
13300,4384,3034,0,0
13400,4075,2868,0,0
13500,4248,2874,0,0
13600,4411,3006,0,0
13700,4345,3023,0,0
13800,4248,2851,0,0
13900,3873,2572,0,0
14000,3797,2557,0,0
14100,4303,2860,0,0
14200,3453,2179,0,0
14300,3467,2242,0,0
14400,3333,2190,0,0
14500,3771,2449,0,0
14600,3742,2416,0,0
14700,3799,2408,0,0
14800,3748,2278,0,0
14900,3702,2285,0,0
15000,3448,2092,0,0
15100,3446,2103,0,0
15200,3763,2286,0,0
15300,3413,2023,0,0
15400,3337,2044,0,0
15500,3608,2107,0,0
15600,3579,2105,0,0
15700,3430,2005,0,0
15800,3348,1946,0,0
15900,3163,1825,0,0
16000,2977,1659,0,0
16100,3089,1758,0,0
16200,3234,1809,0,0
16300,3110,1777,0,0
16400,3191,1707,0,0
16500,2929,1643,0,0
16600,3079,1675,0,0
16700,3017,1589,0,0
16800,3041,1587,0,0
16900,2568,1269,0,0
17000,2505,1294,0,0
17100,2756,1415,0,0
17200,2446,1267,0,0
17300,2540,1284,0,0
17400,2404,1179,0,0
17500,2581,1292,0,0
17600,2957,1428,0,0
17700,2576,1286,0,0
17800,2670,1322,0,0
17900,2435,1213,0,0
18000,2610,1214,0,0
18100,2701,1333,0,0
18200,2443,1143,0,0
18300,2437,1115,0,0
18400,2310,1120,0,0
18500,2237,1025,0,0
18600,2489,1134,0,0
18700,2394,1107,0,0
18800,2094,931,0,0
18900,2130,975,0,0
19000,2814,1199,0,0
19100,2547,1132,0,0
19200,2394,1034,0,0
19300,2727,1179,0,0
19400,2256,998,0,0
19500,2554,1094,0,0
19600,2193,873,0,0
19700,2019,857,0,0
19800,2137,888,0,0
19900,2270,985,0,0
20000,2485,1013,0,0
20100,2467,1019,0,0
20200,2372,1014,0,0
20300,1785,755,0,0
20400,1646,692,0,0
20500,2000,804,0,0
20600,1912,780,0,0
20700,1852,695,0,0
20800,2143,809,0,0
20900,2534,946,0,0
21000,2128,807,0,0
21100,2295,849,0,0
21200,2089,816,0,0
21300,1894,704,0,0
21400,1758,681,0,0
21500,1984,744,0,0
21600,2277,837,0,0
21700,2201,817,0,0
21800,2095,790,0,0
21900,1982,778,0,0
22000,2049,767,0,0
22100,1882,637,0,0
22200,2090,776,0,0
22300,1693,590,0,0
22400,1664,605,0,0
22500,1837,648,0,0
22600,2251,808,0,0
22700,2256,809,0,0
22800,1980,701,0,0
22900,1803,653,0,0
23000,1905,644,0,0
23100,1714,578,0,0
23200,1656,587,0,0
23300,1575,527,0,0
23400,1462,485,0,0
23500,1418,474,0,0
23600,1389,414,0,0
23700,1510,452,0,0
23800,1648,565,0,0
23900,1893,636,0,0
24000,1751,605,0,0
24100,1720,571,0,0
24200,1800,592,0,0
24300,2093,700,0,0
24400,2140,705,0,0
24500,1997,710,0,0
24600,1809,579,0,0
24700,1759,609,0,0
24800,1711,567,0,0
24900,1664,534,0,0
25000,1452,475,0,0
25100,1602,486,0,0
25200,1738,504,0,0
25300,1688,534,0,0
25400,1364,407,0,0
25500,1556,520,0,0
25600,1920,599,0,0
25700,1795,546,0,0
25800,1694,513,0,0
25900,1619,501,0,0
26000,1534,470,0,0
26100,1259,367,0,0
26200,1320,389,0,0
26300,1214,343,0,0
26400,1264,356,0,0
26500,1348,414,0,0
26600,1571,437,0,0
26700,1447,402,0,0
26800,1305,381,0,0
26900,1188,341,0,0
27000,1234,366,0,0
27100,1466,413,0,0
27200,1510,445,0,0
27300,1329,388,0,0
27400,1374,360,0,0
27500,1570,466,0,0
27600,1488,418,0,0
27700,1553,438,0,0
27800,1261,348,0,0
27900,1377,402,0,0
28000,1643,456,0,0
28100,1503,406,0,0
