update,host_task_NOT,sym_task_NOT,host_task_NAND,sym_task_NAND,host_task_AND,sym_task_AND,host_task_ORN,sym_task_ORN,host_task_OR,sym_task_OR,host_task_ANDN,sym_task_ANDN,host_task_NOR,sym_task_NOR,host_task_XOR,sym_task_XOR,host_task_EQU,sym_task_EQU
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,10001,38314,0,0,0,2,0,3,1,4,0,2,0,0,0,0,0,0
200,9992,33229,0,2,2,4,2,5,2,10,2,2,0,0,0,0,0,0
300,9996,33179,0,6,1,8,1,3,2,5,0,1,0,0,0,0,0,0
400,9996,33186,0,6,1,7,1,1,2,5,0,2,0,0,0,0,0,0
500,9990,33176,0,4,4,7,2,5,4,8,0,4,0,0,0,0,0,0
600,9991,28123,0,7,4,0,0,6,4,8,1,0,0,0,0,0,0,0
700,9998,25995,0,5,0,2,1,3,1,5,0,1,0,0,0,0,0,0
800,9994,25944,0,7,1,3,2,1,3,6,0,3,0,0,0,0,0,0
900,9994,26033,0,3,1,5,0,3,4,6,1,5,0,0,0,0,0,0
1000,9993,25948,0,5,4,6,0,2,2,6,1,3,0,0,0,0,0,0
1100,9995,23255,1,2,0,3,0,3,4,5,0,6,0,0,0,0,0,0
1200,9989,20495,0,9,4,4,2,1,4,3,1,3,0,0,0,0,0,0
1300,9995,20541,0,10,1,2,2,1,2,4,0,1,0,0,0,0,0,0
1400,9990,20578,0,3,2,2,4,1,4,4,0,2,0,0,0,0,0,0
1500,9991,20472,0,4,4,3,2,2,3,5,0,1,0,0,0,0,0,0
1600,9995,19431,0,3,1,5,0,3,4,1,0,3,0,0,0,0,0,0
1700,9993,16388,0,7,2,2,1,4,4,3,0,0,0,0,0,0,0,0
1800,9992,16198,2,6,2,2,2,2,1,6,1,2,0,0,0,0,0,0
1900,9988,16285,2,5,2,2,3,1,4,2,1,0,0,0,0,0,0,0
2000,9989,16302,0,6,3,1,2,4,3,0,3,1,0,0,0,0,0,0
2100,9986,16415,2,7,1,0,3,4,7,1,1,2,0,0,0,0,0,0
2200,9976,13383,16,4,2,1,0,1,4,6,2,3,0,0,0,0,0,0
2300,9978,13202,18,7,2,2,1,3,0,1,1,1,0,0,0,0,0,0
2400,9976,13204,17,4,2,6,0,2,3,4,2,1,0,0,0,0,0,0
