update,attempts_horiztrans,successes_horiztrans,attempts_verttrans,successes_verttrans
0,0,0,0,0
100,9267,8744,0,0
200,15155,14301,0,0
300,15085,14229,0,0
400,15102,14277,0,0
500,15088,14286,0,0
600,12111,11109,0,0
700,11587,10908,0,0
800,11541,10860,0,0
900,11569,10898,0,0
1000,11577,10931,0,0
1100,10337,9737,0,0
1200,8861,8372,0,0
1300,8821,8351,0,0
1400,8839,8327,0,0
1500,8866,8346,0,0
1600,8015,7420,0,0
1700,7016,6608,0,0
1800,6858,6493,0,0
1900,6839,6433,0,0
2000,6834,6472,0,0
2100,6721,6331,0,0
2200,5468,5153,0,0
2300,5336,5062,0,0
2400,5353,5071,0,0
2500,5370,5058,0,0
2600,5362,5085,0,0
2700,4337,4033,0,0
2800,4315,4072,0,0
2900,4269,4044,0,0
3000,4296,4051,0,0
3100,4222,3975,0,0
3200,3842,3600,0,0
3300,3478,3277,0,0
3400,3465,3272,0,0
3500,3537,3351,0,0
3600,3568,3395,0,0
3700,3291,3054,0,0
3800,2936,2808,0,0
3900,2933,2777,0,0
4000,2932,2782,0,0
4100,2937,2790,0,0
4200,2936,2788,0,0
4300,2557,2410,0,0
4400,2547,2406,0,0
4500,2516,2379,0,0
4600,2533,2399,0,0
4700,2498,2350,0,0
4800,2117,1962,0,0
4900,2170,2057,0,0
5000,2253,2132,0,0
5100,2251,2129,0,0
5200,2278,2158,0,0
5300,2035,1910,0,0
5400,1937,1846,0,0
5500,2004,1927,0,0
5600,1974,1860,0,0
5700,2008,1898,0,0
5800,1872,1776,0,0
5900,1684,1594,0,0
6000,1797,1709,0,0
6100,1777,1685,0,0
6200,1797,1699,0,0
6300,1806,1686,0,0
6400,1661,1559,0,0
6500,1875,1780,0,0
6600,2274,2147,0,0
6700,2797,2635,0,0
6800,3142,2952,0,0
6900,3249,3022,0,0
7000,4048,3786,0,0
7100,4399,4119,0,0
7200,4214,3928,0,0
7300,4157,3875,0,0
7400,3975,3715,0,0
7500,4848,4522,0,0
7600,4634,4332,0,0
7700,4686,4372,0,0
7800,4585,4326,0,0
7900,4458,4164,0,0
8000,4172,3899,0,0
8100,4909,4588,0,0
8200,4972,4670,0,0
8300,5089,4690,0,0
8400,5137,4732,0,0
8500,4802,4434,0,0
8600,5087,4747,0,0
8700,4915,4589,0,0
8800,5035,4715,0,0
8900,5036,4736,0,0
9000,4962,4617,0,0
9100,5172,4750,0,0
9200,5440,5023,0,0
9300,5747,5337,0,0
9400,5415,5065,0,0
9500,5851,5421,0,0
9600,5378,4938,0,0
9700,5706,5239,0,0
9800,5638,5186,0,0
9900,5849,5360,0,0
10000,5944,5477,0,0
10100,6023,5509,0,0
10200,6257,5761,0,0
10300,6043,5644,0,0
10400,5844,5386,0,0
10500,5899,5432,0,0
10600,5667,5243,0,0
10700,5709,5261,0,0
10800,5826,5395,0,0
10900,5705,5294,0,0
11000,5902,5409,0,0
11100,6312,5757,0,0
11200,6316,5815,0,0
