update,sym_points_earned,sym_donate_calls,sym_points_donated,sym_steal_calls,sym_points_stolen
0,0,0,0,0,0
100,191795,0,0,0,0
200,165885,0,0,0,0
300,165390,0,0,0,0
400,165460,0,0,0,0
500,166015,0,0,0,0
600,139275,0,0,0,0
700,129650,0,0,0,0
800,129545,0,0,0,0
900,129220,0,0,0,0
1000,128725,0,0,0,0
1100,115735,0,0,0,0
1200,101700,0,0,0,0
1300,100985,0,0,0,0
1400,101320,0,0,0,0
1500,101450,0,0,0,0
1600,96145,0,0,0,0
1700,81125,0,0,0,0
1800,80535,0,0,0,0
1900,80350,0,0,0,0
2000,80480,0,0,0,0
2100,79930,0,0,0,0
2200,64535,0,0,0,0
2300,64110,0,0,0,0
2400,64095,0,0,0,0
2500,63655,0,0,0,0
2600,64020,0,0,0,0
2700,55040,0,0,0,0
2800,52865,0,0,0,0
2900,53340,0,0,0,0
3000,53820,0,0,0,0
3100,52920,0,0,0,0
3200,48050,0,0,0,0
3300,44015,0,0,0,0
3400,44450,0,0,0,0
3500,44855,0,0,0,0
3600,44360,0,0,0,0
3700,42255,0,0,0,0
3800,37510,0,0,0,0
3900,38135,0,0,0,0
4000,38530,0,0,0,0
4100,38135,0,0,0,0
4200,37590,0,0,0,0
4300,31610,0,0,0,0
4400,31900,0,0,0,0
4500,32535,0,0,0,0
4600,32895,0,0,0,0
4700,32850,0,0,0,0
4800,29475,0,0,0,0
4900,29265,0,0,0,0
5000,29230,0,0,0,0
5100,29080,0,0,0,0
5200,29005,0,0,0,0
5300,27330,0,0,0,0
5400,26070,0,0,0,0
5500,26325,0,0,0,0
5600,25695,0,0,0,0
5700,25120,0,0,0,0
5800,24045,0,0,0,0
5900,23830,0,0,0,0
6000,23695,0,0,0,0
6100,23335,0,0,0,0
6200,22895,0,0,0,0
6300,22340,0,0,0,0
6400,21750,0,0,0,0
6500,20500,0,0,0,0
6600,20285,0,0,0,0
6700,20335,0,0,0,0
6800,19300,0,0,0,0
6900,19050,0,0,0,0
7000,19285,0,0,0,0
7100,18830,0,0,0,0
7200,17610,0,0,0,0
7300,17385,0,0,0,0
7400,16730,0,0,0,0
7500,16010,0,0,0,0
7600,15935,0,0,0,0
7700,15875,0,0,0,0
7800,15425,0,0,0,0
7900,14855,0,0,0,0
8000,15150,0,0,0,0
8100,15545,0,0,0,0
8200,16315,0,0,0,0
8300,16365,0,0,0,0
8400,16110,0,0,0,0
8500,15065,0,0,0,0
8600,15765,0,0,0,0
8700,15910,0,0,0,0
8800,16175,0,0,0,0
8900,20325,0,0,0,0
9000,28435,0,0,0,0
9100,39565,0,0,0,0
9200,44765,0,0,0,0
9300,40480,0,0,0,0
9400,42095,0,0,0,0
9500,46370,0,0,0,0
9600,44175,0,0,0,0
9700,41020,0,0,0,0
9800,41970,0,0,0,0
9900,43625,0,0,0,0
10000,41140,0,0,0,0
10100,40655,0,0,0,0
10200,42785,0,0,0,0
10300,41080,0,0,0,0
10400,39220,0,0,0,0
10500,40195,0,0,0,0
10600,45690,0,0,0,0
10700,42685,0,0,0,0
10800,47360,0,0,0,0
10900,45875,0,0,0,0
11000,44525,0,0,0,0
11100,45255,0,0,0,0
11200,43705,0,0,0,0
11300,41550,0,0,0,0
11400,40170,0,0,0,0
11500,35970,0,0,0,0
11600,37610,0,0,0,0
11700,31595,0,0,0,0
11800,31565,0,0,0,0
11900,28730,0,0,0,0
12000,26665,0,0,0,0
12100,39705,0,0,0,0
12200,44690,0,0,0,0
12300,40945,0,0,0,0
12400,37285,0,0,0,0
12500,33490,0,0,0,0
12600,38815,0,0,0,0
12700,38860,0,0,0,0
12800,39235,0,0,0,0
12900,36180,0,0,0,0
13000,36580,0,0,0,0
13100,31025,0,0,0,0
13200,33500,0,0,0,0
13300,39605,0,0,0,0
13400,37505,0,0,0,0
13500,37875,0,0,0,0
13600,37380,0,0,0,0
13700,34215,0,0,0,0
13800,30095,0,0,0,0
13900,33115,0,0,0,0
14000,28595,0,0,0,0
14100,32890,0,0,0,0
14200,28930,0,0,0,0
14300,27530,0,0,0,0
14400,25500,0,0,0,0
14500,31485,0,0,0,0
14600,31010,0,0,0,0
14700,27940,0,0,0,0
14800,33840,0,0,0,0
14900,27900,0,0,0,0
15000,32945,0,0,0,0
15100,31295,0,0,0,0
15200,26065,0,0,0,0
15300,31970,0,0,0,0
15400,33195,0,0,0,0
15500,33965,0,0,0,0
15600,32770,0,0,0,0
15700,30405,0,0,0,0
15800,29695,0,0,0,0
15900,31865,0,0,0,0
16000,31465,0,0,0,0
16100,23850,0,0,0,0
16200,24030,0,0,0,0
16300,27815,0,0,0,0
16400,33050,0,0,0,0
16500,33675,0,0,0,0
16600,33135,0,0,0,0
16700,28170,0,0,0,0
16800,26565,0,0,0,0
16900,28890,0,0,0,0
17000,27135,0,0,0,0
17100,26615,0,0,0,0
17200,27260,0,0,0,0
17300,24685,0,0,0,0
17400,24220,0,0,0,0
17500,20125,0,0,0,0
17600,19395,0,0,0,0
17700,20550,0,0,0,0
17800,15390,0,0,0,0
17900,20115,0,0,0,0
18000,20120,0,0,0,0
18100,19035,0,0,0,0
18200,14645,0,0,0,0
18300,20250,0,0,0,0
18400,21350,0,0,0,0
18500,19420,0,0,0,0
18600,18750,0,0,0,0
18700,17275,0,0,0,0
18800,17275,0,0,0,0
18900,12935,0,0,0,0
19000,16350,0,0,0,0
19100,14555,0,0,0,0
19200,14020,0,0,0,0
19300,14100,0,0,0,0
19400,14625,0,0,0,0
19500,15505,0,0,0,0
19600,15985,0,0,0,0
19700,18855,0,0,0,0
19800,21320,0,0,0,0
19900,20675,0,0,0,0
20000,14890,0,0,0,0
20100,14975,0,0,0,0
20200,16540,0,0,0,0
20300,15605,0,0,0,0
20400,16445,0,0,0,0
20500,19355,0,0,0,0
20600,15875,0,0,0,0
20700,13380,0,0,0,0
20800,14395,0,0,0,0
20900,16070,0,0,0,0
21000,18440,0,0,0,0
21100,20985,0,0,0,0
21200,25435,0,0,0,0
21300,24525,0,0,0,0
21400,23805,0,0,0,0
21500,18990,0,0,0,0
21600,17640,0,0,0,0
21700,15080,0,0,0,0
21800,15900,0,0,0,0
21900,18090,0,0,0,0
22000,17860,0,0,0,0
22100,15295,0,0,0,0
22200,14595,0,0,0,0
22300,14235,0,0,0,0
22400,13570,0,0,0,0
22500,15470,0,0,0,0
22600,16080,0,0,0,0
22700,17215,0,0,0,0
22800,17905,0,0,0,0
22900,19295,0,0,0,0
23000,21110,0,0,0,0
23100,17080,0,0,0,0
23200,16125,0,0,0,0
23300,17300,0,0,0,0
23400,19785,0,0,0,0
23500,20470,0,0,0,0
23600,14940,0,0,0,0
23700,13495,0,0,0,0
23800,14700,0,0,0,0
23900,17030,0,0,0,0
24000,16305,0,0,0,0
24100,19685,0,0,0,0
24200,18435,0,0,0,0
24300,12035,0,0,0,0
24400,12600,0,0,0,0
24500,15925,0,0,0,0
24600,16460,0,0,0,0
24700,18260,0,0,0,0
24800,17745,0,0,0,0
24900,18460,0,0,0,0
25000,19035,0,0,0,0
25100,18945,0,0,0,0
25200,18480,0,0,0,0
25300,16315,0,0,0,0
25400,16790,0,0,0,0
25500,14420,0,0,0,0
25600,12375,0,0,0,0
25700,15365,0,0,0,0
25800,14515,0,0,0,0
25900,13515,0,0,0,0
26000,12225,0,0,0,0
26100,12280,0,0,0,0
26200,12975,0,0,0,0
26300,11290,0,0,0,0
26400,11190,0,0,0,0
26500,11395,0,0,0,0
26600,15245,0,0,0,0
26700,14890,0,0,0,0
26800,15800,0,0,0,0
26900,14320,0,0,0,0
27000,14030,0,0,0,0
27100,15815,0,0,0,0
27200,11250,0,0,0,0
27300,14680,0,0,0,0
27400,13300,0,0,0,0
27500,14975,0,0,0,0
27600,15705,0,0,0,0
27700,14600,0,0,0,0
27800,16150,0,0,0,0
27900,15215,0,0,0,0
28000,15160,0,0,0,0
28100,14740,0,0,0,0
28200,13605,0,0,0,0
28300,14965,0,0,0,0
28400,15395,0,0,0,0
28500,16595,0,0,0,0
28600,14805,0,0,0,0
28700,16590,0,0,0,0
28800,18710,0,0,0,0
28900,14565,0,0,0,0
29000,11085,0,0,0,0
29100,10955,0,0,0,0
29200,14165,0,0,0,0
29300,14200,0,0,0,0
29400,14205,0,0,0,0
29500,13170,0,0,0,0
29600,13555,0,0,0,0
29700,13395,0,0,0,0
29800,16300,0,0,0,0
29900,13665,0,0,0,0
30000,12835,0,0,0,0
30100,13130,0,0,0,0
30200,12615,0,0,0,0
30300,15300,0,0,0,0
30400,12770,0,0,0,0
30500,11835,0,0,0,0
30600,10970,0,0,0,0
30700,12420,0,0,0,0
30800,12760,0,0,0,0
30900,11965,0,0,0,0
31000,12535,0,0,0,0
31100,11350,0,0,0,0
31200,12345,0,0,0,0
31300,11760,0,0,0,0
31400,13445,0,0,0,0
31500,12540,0,0,0,0
31600,12400,0,0,0,0
31700,14175,0,0,0,0
31800,13725,0,0,0,0
31900,10545,0,0,0,0
32000,9425,0,0,0,0
32100,9665,0,0,0,0
32200,9925,0,0,0,0
32300,9785,0,0,0,0
32400,8125,0,0,0,0
32500,9380,0,0,0,0
32600,10550,0,0,0,0
32700,8715,0,0,0,0
32800,8315,0,0,0,0
32900,10685,0,0,0,0
33000,12465,0,0,0,0
33100,16385,0,0,0,0
33200,15615,0,0,0,0
33300,14285,0,0,0,0
33400,10985,0,0,0,0
33500,9760,0,0,0,0
33600,10350,0,0,0,0
33700,11220,0,0,0,0
33800,10735,0,0,0,0
33900,9495,0,0,0,0
34000,12525,0,0,0,0
34100,13090,0,0,0,0
34200,13410,0,0,0,0
34300,14755,0,0,0,0
34400,12805,0,0,0,0
34500,11710,0,0,0,0
34600,9730,0,0,0,0
34700,9115,0,0,0,0
34800,9475,0,0,0,0
34900,8925,0,0,0,0
35000,11215,0,0,0,0
35100,9595,0,0,0,0
35200,10650,0,0,0,0
35300,11280,0,0,0,0
35400,11655,0,0,0,0
35500,13780,0,0,0,0
35600,11185,0,0,0,0
35700,11290,0,0,0,0
35800,8670,0,0,0,0
35900,7090,0,0,0,0
36000,6265,0,0,0,0
36100,4250,0,0,0,0
36200,5530,0,0,0,0
