update,attempts_horiztrans,successes_horiztrans,attempts_verttrans,successes_verttrans
0,0,0,0,0
100,9283,8754,0,0
200,15163,14311,0,0
300,15083,14234,0,0
400,15083,14277,0,0
500,15095,14259,0,0
600,12046,11087,0,0
700,11537,10827,0,0
800,11505,10851,0,0
900,11493,10845,0,0
1000,11504,10844,0,0
1100,10375,9768,0,0
1200,9002,8504,0,0
1300,8988,8507,0,0
1400,8966,8449,0,0
1500,8965,8475,0,0
1600,8061,7470,0,0
1700,7058,6656,0,0
1800,6842,6445,0,0
1900,6833,6446,0,0
2000,6835,6501,0,0
2100,6846,6468,0,0
2200,5577,5228,0,0
2300,5458,5155,0,0
2400,5432,5108,0,0
2500,5463,5142,0,0
2600,5439,5105,0,0
2700,4378,4060,0,0
2800,4276,4027,0,0
2900,4232,4000,0,0
3000,4234,4004,0,0
3100,4242,4000,0,0
3200,3798,3547,0,0
3300,3477,3274,0,0
3400,3465,3278,0,0
3500,3474,3290,0,0
3600,3498,3291,0,0
3700,3174,2978,0,0
3800,2894,2724,0,0
3900,2896,2736,0,0
4000,2860,2712,0,0
4100,2901,2732,0,0
4200,2795,2641,0,0
4300,2385,2258,0,0
4400,2426,2271,0,0
4500,2420,2294,0,0
4600,2434,2296,0,0
4700,2457,2321,0,0
4800,2167,2000,0,0
4900,2319,2189,0,0
5000,2451,2299,0,0
5100,2708,2536,0,0
5200,3439,3214,0,0
5300,3677,3432,0,0
5400,4031,3817,0,0
5500,4236,3970,0,0
5600,4567,4211,0,0
5700,4608,4257,0,0
5800,4623,4277,0,0
5900,4653,4341,0,0
6000,4919,4618,0,0
6100,5085,4759,0,0
6200,5179,4880,0,0
6300,5730,5416,0,0
6400,7133,6701,0,0
6500,9910,9350,0,0
6600,10031,9452,0,0
6700,10732,10123,0,0
6800,10623,10028,0,0
6900,9931,9285,0,0
7000,10314,9753,0,0
7100,10862,10248,0,0
7200,10822,10195,0,0
7300,10410,9854,0,0
7400,9680,9067,0,0
7500,9648,9109,0,0
7600,10329,9788,0,0
7700,11031,10383,0,0
7800,10729,10084,0,0
7900,10450,9789,0,0
8000,9471,8916,0,0
8100,9985,9357,0,0
8200,10268,9658,0,0
8300,9874,9322,0,0
8400,9861,9299,0,0
8500,9670,9035,0,0
8600,10894,10235,0,0
8700,10568,9963,0,0
8800,10580,10001,0,0
8900,11308,10623,0,0
9000,9967,9316,0,0
9100,9926,9317,0,0
9200,9068,8528,0,0
9300,10420,9768,0,0
9400,10302,9643,0,0
9500,9730,9084,0,0
9600,9695,9079,0,0
9700,9867,9188,0,0
9800,10093,9419,0,0
9900,10845,10162,0,0
10000,10319,9673,0,0
10100,10576,9938,0,0
10200,11701,10966,0,0
10300,11124,10468,0,0
10400,11674,10985,0,0
10500,11046,10349,0,0
10600,10597,9916,0,0
10700,11376,10659,0,0
10800,11609,10855,0,0
10900,10907,10135,0,0
11000,10599,9834,0,0
11100,10295,9520,0,0
11200,9990,9223,0,0
11300,10270,9522,0,0
11400,10338,9461,0,0
11500,10406,9546,0,0
11600,9821,9019,0,0
11700,10870,9889,0,0
11800,10443,9474,0,0
11900,10099,9140,0,0
12000,10682,9641,0,0
12100,9755,8753,0,0
12200,9160,8100,0,0
12300,8924,7905,0,0
12400,9094,7961,0,0
12500,9239,8109,0,0
12600,8617,7518,0,0
12700,8137,7001,0,0
12800,7811,6691,0,0
12900,7669,6537,0,0
13000,7587,6385,0,0
13100,7672,6382,0,0
13200,7523,6221,0,0
13300,7791,6354,0,0
13400,7057,5673,0,0
13500,7771,6240,0,0
13600,7823,6124,0,0
13700,7276,5670,0,0
13800,7153,5584,0,0
13900,6899,5338,0,0
14000,7203,5454,0,0
14100,6711,5103,0,0
14200,7125,5407,0,0
14300,7176,5361,0,0
14400,5996,4458,0,0
14500,6178,4544,0,0
14600,6097,4369,0,0
14700,5461,3882,0,0
14800,5888,4176,0,0
14900,5836,4098,0,0
15000,6055,4186,0,0
15100,5781,3977,0,0
15200,5586,3837,0,0
15300,5314,3606,0,0
15400,5664,3784,0,0
15500,5210,3434,0,0
15600,5306,3457,0,0
15700,5085,3302,0,0
15800,5274,3302,0,0
15900,5291,3372,0,0
16000,4546,2807,0,0
16100,4623,2756,0,0
16200,4415,2602,0,0
16300,4228,2457,0,0
16400,4030,2334,0,0
16500,4191,2453,0,0
16600,3673,2078,0,0
16700,3923,2256,0,0
16800,4008,2294,0,0
16900,3809,2128,0,0
17000,3537,1925,0,0
17100,3688,1989,0,0
17200,3649,1988,0,0
17300,3372,1788,0,0
17400,3271,1771,0,0
17500,3413,1723,0,0
17600,3607,1843,0,0
17700,3325,1758,0,0
17800,3158,1626,0,0
17900,3581,1821,0,0
18000,3433,1678,0,0
18100,3193,1590,0,0
18200,2944,1417,0,0
18300,3403,1650,0,0
18400,2905,1465,0,0
18500,3119,1509,0,0
18600,3098,1525,0,0
18700,3442,1628,0,0
18800,3217,1527,0,0
18900,3316,1581,0,0
19000,3435,1618,0,0
19100,3096,1432,0,0
19200,3344,1558,0,0
19300,3776,1724,0,0
19400,2979,1371,0,0
19500,3201,1448,0,0
19600,3216,1432,0,0
19700,3200,1428,0,0
19800,3297,1420,0,0
19900,3314,1461,0,0
20000,2870,1210,0,0
20100,2941,1262,0,0
20200,2778,1199,0,0
20300,2644,1123,0,0
20400,2676,1204,0,0
20500,2944,1223,0,0
20600,2823,1190,0,0
20700,2686,1167,0,0
20800,2886,1198,0,0
20900,3123,1308,0,0
21000,2726,1164,0,0
21100,3075,1291,0,0
21200,2726,1103,0,0
21300,2366,917,0,0
21400,2383,974,0,0
21500,2469,947,0,0
21600,2522,981,0,0
21700,2606,977,0,0
21800,2811,1077,0,0
21900,2592,978,0,0
22000,2812,1109,0,0
22100,2972,1124,0,0
22200,2610,974,0,0
22300,2724,1013,0,0
22400,2742,1070,0,0
22500,2421,935,0,0
22600,2275,841,0,0
22700,2556,921,0,0
22800,2834,1022,0,0
22900,2447,890,0,0
23000,2247,799,0,0
23100,2411,866,0,0
23200,2452,897,0,0
23300,2185,758,0,0
23400,2074,731,0,0
23500,1997,717,0,0
23600,2102,693,0,0
23700,2097,731,0,0
23800,2340,802,0,0
23900,2070,766,0,0
24000,2219,787,0,0
24100,2361,833,0,0
24200,2170,793,0,0
24300,1988,689,0,0
24400,1863,670,0,0
24500,2210,754,0,0
24600,2452,868,0,0
24700,2487,883,0,0
24800,2118,737,0,0
24900,1935,703,0,0
25000,1757,589,0,0
25100,2030,717,0,0
25200,2426,835,0,0
25300,2474,857,0,0
25400,2797,995,0,0
25500,2223,787,0,0
25600,2184,767,0,0
25700,2424,858,0,0
25800,2645,888,0,0
25900,2713,916,0,0
26000,2497,811,0,0
26100,2371,833,0,0
26200,2462,851,0,0
26300,2147,733,0,0
26400,2177,786,0,0
26500,2239,745,0,0
26600,2544,937,0,0
26700,2541,819,0,0
26800,1939,627,0,0
26900,2395,754,0,0
27000,2371,771,0,0
27100,2424,766,0,0
27200,2397,821,0,0
27300,2292,745,0,0
27400,1792,582,0,0
27500,1881,612,0,0
27600,2146,720,0,0
27700,2035,642,0,0
27800,1994,635,0,0
27900,2094,729,0,0
28000,2489,756,0,0
28100,2395,737,0,0
28200,2170,692,0,0
28300,2105,641,0,0
28400,1826,542,0,0
28500,1597,533,0,0
28600,1895,581,0,0
28700,1998,622,0,0
28800,1912,618,0,0
28900,2169,710,0,0
29000,2316,781,0,0
29100,1844,613,0,0
29200,2085,656,0,0
29300,1755,572,0,0
29400,1887,597,0,0
29500,1917,643,0,0
29600,2053,663,0,0
29700,2184,698,0,0
29800,1983,647,0,0
29900,1659,551,0,0
