update,count,hosted_syms
0,10000,10000
100,10000,10000
200,10000,10000
300,10000,10000
400,10000,10000
500,10000,9963
600,10000,8201
700,10000,8216
800,10000,8217
900,10000,8216
1000,10000,8214
1100,10000,6770
1200,10000,6819
1300,10000,6820
1400,10000,6819
1500,10000,6817
1600,10000,5512
1700,10000,5757
1800,10000,5787
1900,10000,5788
2000,10000,5785
2100,10000,4687
2200,10000,4938
2300,10000,4973
2400,10000,4977
2500,10000,4977
2600,10000,4939
2700,10000,4230
2800,10000,4322
2900,10000,4354
3000,10000,4357
3100,10000,4352
3200,10000,3747
3300,10000,3886
3400,10000,3928
3500,10000,3936
3600,10000,3937
3700,10000,3297
3800,10000,3527
3900,10000,3605
4000,10000,3633
4100,10000,3648
4200,10000,3064
4300,10000,3230
4400,10000,3332
4500,10000,3369
4600,10000,3384
4700,10000,3331
4800,10000,2965
4900,10000,3113
5000,10000,3169
5100,10000,3205
5200,10000,3204
5300,10000,2791
5400,10000,2958
5500,10000,3032
5600,10000,3055
5700,10000,3066
5800,10000,2585
5900,10000,2852
6000,10000,2945
6100,10000,2977
6200,10000,2988
6300,10000,2578
6400,10000,2782
6500,10000,2847
6600,10000,2864
6700,10000,2863
6800,10000,2825
6900,10000,2609
7000,10000,2731
7100,10000,2749
7200,10000,2741
7300,10000,2738
7400,10000,2480
7500,10000,2645
7600,10000,2644
7700,10000,2640
7800,10000,2627
7900,10000,2564
8000,10000,2568
8100,10000,2553
8200,10000,2526
8300,10000,2495
8400,10000,2447
8500,10000,2373
8600,10000,2337
8700,10000,2314
8800,10000,2265
8900,10000,2217
9000,10000,2142
9100,10000,2099
9200,10000,2060
9300,10000,2013
9400,10000,1967
9500,10000,1899
9600,10000,1851
9700,10000,1812
9800,10000,1778
9900,10000,1736
10000,10000,1684
10100,10000,1637
10200,10000,1598
10300,10000,1569
10400,10000,1525
10500,10000,1500
10600,10000,1461
10700,10000,1445
10800,10000,1417
10900,10000,1385
11000,10000,1371
11100,10000,1327
11200,10000,1299
11300,10000,1262
11400,10000,1242
11500,10000,1210
11600,10000,1185
11700,10000,1159
11800,10000,1127
11900,10000,1113
12000,10000,1092
12100,10000,1067
12200,10000,1045
12300,10000,1019
12400,10000,999
12500,10000,984
12600,10000,949
12700,10000,927
12800,10000,900
12900,10000,887
13000,10000,867
13100,10000,856
13200,10000,842
13300,10000,822
13400,10000,800
13500,10000,787
13600,10000,763
13700,10000,742
13800,10000,732
13900,10000,720
14000,10000,703
14100,10000,695
14200,10000,676
14300,10000,676
14400,10000,664
14500,10000,659
14600,10000,647
14700,10000,634
14800,10000,613
14900,10000,609
15000,10000,595
15100,10000,580
15200,10000,563
15300,10000,551
15400,10000,551
15500,10000,547
15600,10000,538
15700,10000,524
15800,10000,516
15900,10000,520
16000,10000,504
16100,10000,496
16200,10000,488
16300,10000,487
16400,10000,473
16500,10000,462
16600,10000,462
16700,10000,461
16800,10000,453
16900,10000,457
17000,10000,454
17100,10000,445
17200,10000,442
17300,10000,434
17400,10000,428
17500,10000,422
17600,10000,418
17700,10000,412
17800,10000,403
17900,10000,410
18000,10000,413
18100,10000,412
18200,10000,416
18300,10000,417
18400,10000,413
18500,10000,410
18600,10000,409
18700,10000,410
18800,10000,405
18900,10000,401
19000,10000,394
19100,10000,386
19200,10000,378
19300,10000,379
19400,10000,379
19500,10000,371
19600,10000,375
19700,10000,378
19800,10000,378
19900,10000,379
20000,10000,367
20100,10000,363
20200,10000,365
20300,10000,377
20400,10000,377
20500,10000,375
20600,10000,377
20700,10000,383
20800,10000,385
20900,10000,382
21000,10000,381
21100,10000,381
21200,10000,376
21300,10000,370
21400,10000,369
21500,10000,364
21600,10000,367
21700,10000,369
21800,10000,363
21900,10000,365
22000,10000,365
22100,10000,366
22200,10000,369
22300,10000,365
22400,10000,369
22500,10000,364
22600,10000,374
22700,10000,375
22800,10000,377
22900,10000,384
23000,10000,385
23100,10000,383
23200,10000,382
23300,10000,374
23400,10000,372
23500,10000,375
23600,10000,369
23700,10000,363
23800,10000,359
23900,10000,360
24000,10000,354
24100,10000,350
24200,10000,350
24300,10000,350
24400,10000,355
24500,10000,353
24600,10000,340
24700,10000,333
24800,10000,338
24900,10000,333
25000,10000,328
25100,10000,335
25200,10000,332
25300,10000,329
25400,10000,329
25500,10000,340
25600,10000,339
25700,10000,339
25800,10000,328
25900,10000,324
26000,10000,321
26100,10000,313
26200,10000,310
26300,10000,304
26400,10000,295
26500,10000,297
26600,10000,304
26700,10000,296
26800,10000,296
26900,10000,303
27000,10000,305
27100,10000,298
27200,10000,304
27300,10000,302
27400,10000,302
27500,10000,305
27600,10000,297
27700,10000,299
27800,10000,300
27900,10000,303
28000,10000,307
28100,10000,312
28200,10000,311
28300,10000,306
28400,10000,296
28500,10000,296
