update,host_task_NOT,sym_task_NOT,host_task_NAND,sym_task_NAND,host_task_AND,sym_task_AND,host_task_ORN,sym_task_ORN,host_task_OR,sym_task_OR,host_task_ANDN,sym_task_ANDN,host_task_NOR,sym_task_NOR,host_task_XOR,sym_task_XOR,host_task_EQU,sym_task_EQU
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,10001,38344,0,2,1,3,0,2,0,5,0,3,0,0,0,0,0,0
200,9998,33157,0,5,0,2,0,5,0,5,2,3,0,0,0,0,0,0
300,9998,33056,0,4,0,9,2,4,0,3,0,2,0,0,0,0,0,0
400,9995,33066,0,8,3,5,0,8,2,4,0,1,0,0,0,0,0,0
500,9999,33182,0,4,1,4,0,6,0,5,0,2,0,0,0,0,0,0
600,9994,27836,1,6,3,3,0,3,1,6,1,1,0,0,0,0,0,0
700,9994,25910,0,5,1,2,1,4,2,5,2,4,0,0,0,0,0,0
800,9990,25889,0,5,1,7,2,3,5,1,2,4,0,0,0,0,0,0
900,9994,25824,0,5,2,3,0,6,4,5,0,1,0,0,0,0,0,0
1000,9993,25720,0,3,4,8,1,3,2,8,0,3,0,0,0,0,0,0
1100,9992,23133,2,1,2,4,2,0,2,5,0,4,0,0,0,0,0,0
1200,9988,20323,4,2,4,6,0,1,4,8,0,0,0,0,0,0,0,0
1300,9991,20181,4,4,2,6,1,0,0,5,2,1,0,0,0,0,0,0
1400,9990,20246,4,7,4,3,1,0,1,5,0,3,0,0,0,0,0,0
1500,9990,20271,5,7,1,3,0,2,3,4,1,3,0,0,0,0,0,0
1600,9988,19209,4,9,1,3,1,3,4,3,2,2,0,0,0,0,0,0
1700,9993,16215,4,4,3,4,0,2,0,0,0,0,0,0,0,0,0,0
1800,9985,16080,6,14,2,3,3,3,2,5,2,2,0,0,0,0,0,0
1900,9988,16038,8,17,1,6,0,2,2,6,1,1,0,0,0,0,0,0
2000,9982,16081,8,5,2,6,4,3,2,0,2,1,0,0,0,0,0,0
2100,9982,15971,8,2,4,5,3,1,1,4,2,3,0,0,0,0,0,0
2200,9974,12895,12,6,2,1,7,2,4,2,1,1,0,0,0,0,0,0
