update,host_task_NOT,sym_task_NOT,host_task_NAND,sym_task_NAND,host_task_AND,sym_task_AND,host_task_ORN,sym_task_ORN,host_task_OR,sym_task_OR,host_task_ANDN,sym_task_ANDN,host_task_NOR,sym_task_NOR,host_task_XOR,sym_task_XOR,host_task_EQU,sym_task_EQU
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,9998,38332,0,1,1,3,2,3,0,1,1,0,0,0,0,0,0,0
200,9993,33167,0,2,2,7,1,0,3,8,1,4,0,0,0,0,0,0
300,9994,33109,0,4,4,5,1,7,0,3,1,4,0,0,0,0,0,0
400,9994,33096,0,4,2,6,0,1,2,5,2,1,0,0,0,0,0,0
500,9994,33171,0,9,2,4,1,6,0,5,3,3,0,0,0,0,0,0
600,9997,27982,0,0,0,3,2,3,0,7,1,1,0,0,0,0,0,0
700,9991,25848,0,0,2,3,3,3,2,3,2,3,0,0,0,0,0,0
800,9989,25945,1,6,3,3,3,2,3,4,1,1,0,0,0,0,0,0
900,9998,25832,0,6,1,3,0,5,1,7,0,1,0,0,0,0,0,0
1000,9994,25859,0,5,4,7,0,4,1,4,1,1,0,0,0,0,0,0
1100,9992,23256,2,9,3,8,0,1,3,3,0,1,0,0,0,0,0,0
1200,9991,20546,1,9,4,2,1,6,3,6,0,1,0,0,0,0,0,0
1300,9994,20633,1,15,1,5,1,1,1,6,2,5,0,0,0,0,0,0
1400,9989,20645,1,11,1,6,2,2,6,1,1,4,0,0,0,0,0,0
1500,9992,20548,0,1,3,3,1,7,2,7,2,1,0,0,0,0,0,0
1600,9993,19460,2,3,2,1,2,4,0,3,1,3,0,0,0,0,0,0
1700,9987,16193,5,4,2,4,2,2,2,9,2,2,0,0,0,0,0,0
1800,9992,16023,5,4,0,4,1,2,2,3,0,1,0,0,0,0,0,0
1900,9988,16105,4,3,0,1,3,3,4,3,1,1,0,0,0,0,0,0
2000,9987,16083,5,9,3,3,2,3,3,2,0,2,0,0,0,0,0,0
2100,9989,16157,5,4,2,4,0,0,1,2,3,2,0,1,0,0,0,0
2200,9971,13127,20,8,5,3,1,0,1,5,2,2,0,0,0,0,0,0
