update,host_task_NOT,sym_task_NOT,host_task_NAND,sym_task_NAND,host_task_AND,sym_task_AND,host_task_ORN,sym_task_ORN,host_task_OR,sym_task_OR,host_task_ANDN,sym_task_ANDN,host_task_NOR,sym_task_NOR,host_task_XOR,sym_task_XOR,host_task_EQU,sym_task_EQU
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,9995,38345,0,0,4,1,0,0,2,6,1,3,0,0,0,0,0,0
200,9993,33253,0,4,2,7,1,3,4,5,0,6,0,0,0,0,0,0
300,9993,33231,0,6,2,8,3,3,2,6,0,3,0,0,0,0,0,0
400,9996,33166,0,5,2,4,1,5,1,2,0,0,0,0,0,0,0,0
500,9997,33228,0,3,0,5,0,3,1,10,2,2,0,0,0,0,0,0
600,9995,28171,0,5,0,2,0,5,1,5,4,0,0,0,0,0,0,0
700,9997,26133,0,3,0,3,2,1,1,3,0,3,0,0,0,0,0,0
800,9992,26092,0,6,0,5,2,6,4,7,2,5,0,0,0,0,0,0
900,9985,25978,0,6,5,4,1,0,7,4,2,3,0,0,0,0,0,0
1000,9992,26086,0,3,4,8,1,2,3,6,0,2,0,0,0,0,0,0
1100,9992,23369,0,3,5,8,2,0,1,4,0,3,0,0,0,0,0,0
1200,9991,20445,0,9,5,3,1,3,3,3,0,0,0,0,0,0,0,0
1300,9987,20388,0,11,3,3,1,2,7,2,2,4,0,0,0,0,0,0
1400,9995,20526,0,3,0,5,0,3,5,4,0,1,0,0,0,0,0,0
1500,9995,20463,0,5,1,2,2,1,2,5,0,4,0,0,0,0,0,0
1600,9993,19367,1,2,0,3,2,1,4,7,0,1,0,0,0,0,0,0
1700,9993,16208,1,4,0,3,1,2,3,3,2,1,0,0,0,0,0,0
1800,9988,16147,3,2,2,2,2,4,4,2,1,2,0,0,0,0,0,0
1900,9992,16079,0,4,1,5,1,0,4,2,2,0,0,0,0,0,0,0
2000,9988,16172,2,12,3,1,2,3,2,3,3,1,0,0,0,0,0,0
2100,9986,16197,1,7,5,4,5,2,3,4,0,1,0,0,0,0,0,0
2200,9992,13069,1,4,2,5,1,2,3,0,1,1,0,0,0,0,0,0
2300,9993,13077,0,2,1,5,2,1,3,3,1,1,0,0,0,0,0,0
2400,9997,13211,0,9,1,2,2,1,0,5,0,1,0,0,0,0,0,0
2500,9995,13164,0,8,1,2,3,1,1,3,0,1,0,0,0,0,0,0
2600,9988,13022,1,7,0,4,1,3,5,4,5,2,0,0,0,0,0,0
2700,9972,11067,16,5,4,2,4,1,4,2,0,0,0,0,0,0,0,0
2800,9966,10511,18,5,0,0,11,1,4,5,1,0,0,0,0,0,0,0
2900,9969,10469,18,2,4,2,2,1,5,3,2,1,0,0,0,0,0,0
3000,9977,10496,13,7,4,3,3,1,3,2,0,0,0,0,0,0,0,0
3100,9974,10580,15,3,1,3,2,2,6,1,2,0,0,0,0,0,0,0
3200,9977,9542,17,7,2,0,1,1,1,2,2,0,0,0,0,0,0,0
3300,9968,8609,22,12,2,1,3,0,3,2,1,1,1,0,0,0,0,0
3400,9969,8735,25,12,0,1,6,1,0,2,0,0,0,0,0,0,0,0
3500,9970,8702,20,13,3,1,4,1,1,1,2,0,0,0,0,0,0,0
3600,9971,8745,23,15,1,0,3,1,2,4,0,1,0,0,0,0,0,0
3700,9971,8324,21,2,3,5,1,1,4,2,0,1,0,0,0,0,0,0
3800,9962,7110,25,1,3,2,4,1,5,3,1,0,0,0,0,0,0,0
3900,9968,7341,23,5,1,0,4,1,3,2,1,0,0,0,0,0,0,0
4000,9964,7377,22,2,2,1,3,2,6,1,3,2,0,0,0,0,0,0
