update,attempts_horiztrans,successes_horiztrans,attempts_verttrans,successes_verttrans
0,0,0,0,0
100,9262,8749,0,0
200,15172,14308,0,0
300,15103,14222,0,0
400,15094,14212,0,0
500,15113,14207,0,0
600,12095,11105,0,0
700,11578,10980,0,0
800,11575,10932,0,0
900,11574,10959,0,0
1000,11590,10982,0,0
1100,10362,9733,0,0
1200,9001,8489,0,0
1300,8954,8412,0,0
1400,8937,8456,0,0
1500,8931,8473,0,0
1600,8109,7498,0,0
1700,7157,6755,0,0
1800,6981,6578,0,0
1900,6995,6638,0,0
2000,6981,6598,0,0
2100,6929,6555,0,0
2200,5618,5286,0,0
2300,5531,5234,0,0
2400,5550,5273,0,0
2500,5490,5208,0,0
2600,5468,5169,0,0
2700,4490,4135,0,0
2800,4475,4228,0,0
2900,4446,4219,0,0
3000,4444,4224,0,0
3100,4397,4168,0,0
3200,3957,3701,0,0
3300,3586,3386,0,0
3400,3628,3455,0,0
3500,3651,3452,0,0
3600,3602,3423,0,0
3700,3320,3095,0,0
3800,3069,2895,0,0
3900,3033,2887,0,0
4000,3091,2914,0,0
4100,3087,2912,0,0
4200,3036,2848,0,0
4300,2576,2445,0,0
4400,2625,2477,0,0
4500,2658,2489,0,0
4600,2647,2489,0,0
4700,2620,2463,0,0
4800,2248,2107,0,0
4900,2312,2185,0,0
5000,2319,2207,0,0
5100,2333,2210,0,0
5200,2367,2230,0,0
5300,2132,1977,0,0
5400,2058,1947,0,0
5500,2102,1979,0,0
5600,2082,1973,0,0
5700,2083,1981,0,0
5800,1944,1824,0,0
5900,1808,1695,0,0
6000,1868,1765,0,0
6100,1874,1764,0,0
6200,1867,1738,0,0
6300,1845,1733,0,0
6400,1571,1483,0,0
6500,1659,1549,0,0
6600,1664,1566,0,0
6700,1696,1595,0,0
6800,1704,1616,0,0
6900,1481,1379,0,0
7000,1496,1412,0,0
7100,1583,1487,0,0
7200,1663,1578,0,0
7300,1752,1658,0,0
7400,1658,1535,0,0
7500,1552,1463,0,0
7600,1680,1570,0,0
7700,1944,1822,0,0
7800,2177,2050,0,0
7900,2311,2144,0,0
8000,2842,2639,0,0
8100,3792,3568,0,0
8200,4344,4096,0,0
8300,5021,4690,0,0
8400,5965,5622,0,0
8500,5639,5309,0,0
8600,6387,6048,0,0
8700,7355,6919,0,0
8800,7822,7371,0,0
8900,7993,7548,0,0
9000,8658,8100,0,0
9100,9093,8589,0,0
9200,8812,8390,0,0
9300,9344,8824,0,0
9400,10384,9829,0,0
