update,host_task_NOT,sym_task_NOT,host_task_NAND,sym_task_NAND,host_task_AND,sym_task_AND,host_task_ORN,sym_task_ORN,host_task_OR,sym_task_OR,host_task_ANDN,sym_task_ANDN,host_task_NOR,sym_task_NOR,host_task_XOR,sym_task_XOR,host_task_EQU,sym_task_EQU
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,10000,38331,0,2,0,4,0,2,2,6,0,0,0,0,0,0,0,0
200,9992,33294,0,4,1,7,1,3,4,9,2,4,0,0,0,0,0,0
300,9991,33230,0,4,3,7,2,2,3,5,1,1,0,0,0,0,0,0
400,9993,33145,0,1,1,11,1,6,3,9,2,2,0,0,0,0,0,0
500,9992,33183,0,4,3,6,1,8,1,6,3,4,0,0,0,0,0,0
600,9993,27885,3,4,0,10,1,0,3,2,0,1,0,0,0,0,0,0
700,9988,25846,4,1,1,4,2,2,2,6,3,2,0,0,0,0,0,0
800,9989,25789,4,3,3,4,1,3,2,6,1,2,0,0,0,0,0,0
900,9990,25717,4,8,3,7,0,4,2,4,1,0,0,0,0,0,0,0
1000,9987,25914,6,8,4,5,0,5,2,8,1,1,0,0,0,0,0,0
1100,9989,23253,6,12,2,4,0,2,2,10,1,3,0,0,0,0,0,0
1200,9986,20417,9,5,2,6,0,1,3,3,0,2,0,0,0,0,0,0
1300,9982,20409,9,3,4,3,2,2,3,4,0,1,0,0,0,0,0,0
1400,9980,20458,11,4,2,5,0,2,3,5,4,1,0,0,0,0,0,0
1500,9984,20442,8,3,2,2,4,5,1,3,1,2,0,0,0,0,0,0
1600,9987,19472,10,3,0,1,1,1,1,8,1,1,0,0,0,0,0,0
1700,9979,16332,12,6,4,4,1,1,2,3,2,0,0,0,0,0,0,0
1800,9979,16335,13,5,2,3,0,1,5,2,1,3,0,0,0,0,0,0
1900,9984,16276,12,1,2,1,2,5,0,3,0,1,0,0,0,0,0,0
2000,9980,16212,12,5,0,1,4,8,1,4,3,2,0,0,0,0,0,0
2100,9981,16153,12,4,1,3,2,1,4,8,0,0,0,0,0,0,0,0
2200,9976,12888,13,2,4,1,5,0,1,6,1,2,0,0,0,0,0,0
2300,9973,12946,15,4,4,1,2,0,4,0,2,1,0,0,0,0,0,0
2400,9970,12983,18,5,5,2,4,0,0,5,3,1,0,0,0,0,0,0
2500,9980,12926,12,7,1,0,4,6,2,1,1,1,0,0,0,0,0,0
2600,9979,12951,12,19,3,1,0,3,5,1,1,1,0,0,0,0,0,0
2700,9977,11195,16,11,2,1,1,2,4,1,0,0,0,0,0,0,0,0
2800,9967,10709,18,4,1,3,6,1,5,5,3,0,0,0,0,0,0,0
2900,9971,10737,20,2,3,0,5,3,1,2,0,0,0,0,0,0,0,0
3000,9978,10670,18,13,1,2,2,1,0,3,1,2,0,0,0,0,0,0
3100,9967,10695,19,16,4,2,2,1,4,5,4,0,0,0,0,0,0,0
3200,9971,9650,16,8,0,1,5,0,6,3,2,0,0,0,0,0,0,0
3300,9974,8779,16,2,2,1,5,2,2,0,1,1,0,0,0,0,0,0
3400,9972,8852,16,0,1,2,4,1,3,2,4,0,0,0,0,0,0,0
3500,9975,8803,15,1,0,3,4,4,3,5,3,1,0,0,0,0,0,0
3600,9975,8771,14,6,5,3,5,1,0,4,1,0,0,0,0,0,0,0
3700,9980,8294,15,21,1,1,1,0,2,3,1,1,0,0,0,0,0,0
3800,9970,7244,19,13,3,1,1,1,7,2,0,0,0,0,0,0,0,0
3900,9966,7457,21,11,4,0,0,2,7,0,2,3,0,0,0,0,0,0
4000,9967,7747,17,7,6,2,3,1,6,2,1,0,0,0,0,0,0,0
4100,9969,7789,24,15,0,2,4,4,2,1,1,1,0,0,0,0,0,0
4200,9968,7937,19,13,1,2,0,2,10,3,2,2,0,0,0,0,0,0
4300,9967,6883,22,34,3,6,1,14,7,2,0,0,0,0,0,0,0,0
4400,9972,7796,23,40,1,0,0,4,3,1,1,5,0,0,0,0,0,0
4500,9970,8435,23,70,2,3,2,6,3,5,0,0,0,0,0,0,0,0
4600,9960,8972,24,112,3,2,5,1,7,2,1,2,0,0,0,0,0,0
4700,9960,9724,29,159,4,4,4,8,2,5,1,1,0,0,0,0,0,0
4800,9948,8529,34,130,4,3,5,8,7,2,2,3,0,0,0,0,0,0
4900,9949,9307,39,144,3,3,4,15,4,5,1,1,0,0,0,0,0,0
5000,9959,10917,33,197,1,3,5,19,1,11,1,3,0,0,0,0,0,0
5100,9954,12436,35,207,2,9,4,35,1,7,4,3,0,0,0,0,0,0
5200,9957,12014,30,298,2,12,2,28,7,5,2,3,0,0,0,0,0,0
5300,9956,11144,36,443,4,5,0,26,4,7,0,2,0,0,0,0,0,1
5400,9952,11687,37,305,2,5,4,71,3,10,2,1,0,1,0,0,0,0
5500,9947,11865,41,213,2,3,4,49,4,6,2,1,0,0,0,0,0,0
5600,9953,12211,39,193,2,3,4,111,2,2,0,4,0,0,0,0,0,0
5700,9952,12999,33,288,1,14,6,223,8,3,0,2,0,0,0,0,0,0
5800,9946,12256,37,356,2,10,6,149,8,9,1,2,0,0,0,0,0,0
5900,9943,10980,37,325,1,5,11,67,6,1,2,0,0,0,0,0,0,0
6000,9953,12657,32,372,2,3,7,54,4,6,2,1,0,0,0,0,0,0
6100,9947,14115,34,355,2,9,7,71,10,1,0,1,0,0,0,0,0,0
6200,9948,13084,32,306,3,29,8,88,6,5,3,0,0,0,0,0,0,0
6300,9951,13620,32,363,3,15,6,102,6,4,2,3,0,0,0,0,0,0
6400,9957,12827,30,421,0,8,6,86,7,4,0,2,0,0,0,0,0,0
6500,9957,13852,30,366,0,5,6,111,7,11,0,2,0,0,0,0,0,0
6600,9947,14617,31,386,4,4,9,140,8,2,0,4,1,0,0,0,0,0
6700,9942,14436,36,324,0,5,13,147,8,4,1,3,0,0,0,0,0,0
6800,9957,14025,31,193,2,7,7,86,0,7,2,2,1,0,0,0,0,0
6900,9951,13407,37,225,1,7,5,59,4,3,2,0,0,0,0,0,0,0
7000,9926,14850,47,306,5,6,16,86,4,11,2,1,0,0,0,0,0,0
7100,9932,15049,55,445,1,3,8,92,4,6,0,4,0,0,0,0,0,0
7200,9934,14845,45,332,1,9,12,47,7,7,1,2,0,0,0,0,0,0
7300,9909,14871,55,327,2,2,19,46,13,5,2,1,0,2,0,0,0,0
7400,9923,14421,53,440,2,4,19,71,2,8,1,0,0,0,0,0,0,0
7500,9912,13994,60,470,1,7,19,58,5,7,3,1,0,0,0,0,0,0
7600,9914,14577,63,620,2,28,19,115,1,3,1,0,0,0,0,0,0,0
7700,9905,15036,65,634,3,54,20,106,5,7,2,2,0,0,0,0,0,0
7800,9908,14370,64,463,5,31,19,98,4,9,0,2,0,0,0,0,0,0
7900,9903,13674,67,429,3,3,21,109,5,3,0,3,1,0,0,0,0,0
8000,9914,12338,56,645,0,4,23,172,2,5,5,2,0,0,0,0,0,0
8100,9901,13061,71,714,3,15,20,189,4,7,1,2,0,0,0,0,0,0
8200,9901,14181,62,575,5,20,23,116,7,1,2,2,0,0,0,0,0,0
8300,9907,14839,62,607,3,13,20,131,8,1,0,2,0,0,0,0,0,0
8400,9901,14398,66,789,2,10,21,159,9,4,1,1,0,0,0,0,0,0
8500,9905,12552,66,636,4,44,21,48,3,2,1,4,0,0,0,0,0,0
8600,9908,13653,62,595,6,58,19,35,5,4,0,1,0,0,0,0,0,0
8700,9901,13486,73,768,3,25,17,32,4,10,2,0,0,0,0,0,0,0
8800,9886,13619,84,589,2,7,22,0,3,2,2,2,1,0,0,0,0,0
8900,9878,14462,85,558,5,2,21,4,10,0,1,1,0,0,0,0,0,0
9000,9874,13559,91,531,3,6,25,25,5,6,2,1,0,0,0,0,0,0
9100,9839,13976,114,555,4,9,36,6,5,5,1,2,0,0,0,0,1,0
9200,9838,14567,118,591,5,2,30,11,4,7,4,2,1,0,0,0,0,0
9300,9826,15066,123,572,7,6,32,27,12,4,0,3,0,0,0,0,0,0
9400,9813,14624,143,600,3,2,35,28,4,6,2,3,0,0,0,0,0,0
9500,9803,12983,153,614,5,5,35,2,2,7,2,2,0,0,0,0,0,0
9600,9776,13810,167,590,3,5,43,9,10,3,1,2,0,0,0,0,0,0
9700,9797,13841,156,609,4,2,37,8,3,2,1,3,2,0,0,0,0,0
9800,9778,13416,169,403,3,18,40,11,10,5,0,1,0,0,0,0,0,0
9900,9774,13422,177,556,4,9,40,11,3,4,2,2,0,0,0,0,0,0
10000,9762,14001,190,439,3,2,38,9,5,3,2,2,0,0,0,0,0,0
10100,9740,13562,211,430,4,3,35,12,9,3,1,4,0,0,0,0,0,0
10200,9705,14160,244,489,4,2,38,11,5,9,4,2,0,0,0,0,0,0
10300,9693,14820,254,473,3,2,43,9,7,4,0,5,0,0,0,0,0,0
10400,9697,14897,246,650,4,5,40,13,10,5,3,2,0,0,0,0,0,0
10500,9708,14434,245,649,4,7,34,69,6,8,3,3,0,0,0,0,0,0
10600,9667,14106,285,585,7,8,32,116,7,3,1,3,1,0,0,0,0,0
10700,9634,13897,305,661,7,12,32,103,17,8,5,2,0,0,0,0,0,0
10800,9618,14211,317,659,7,4,30,56,23,2,5,3,0,1,0,0,0,0
10900,9636,13745,297,605,9,4,33,55,21,4,4,2,0,0,0,0,0,0
11000,9610,14614,314,499,4,3,52,63,18,6,2,3,0,0,0,0,0,0
11100,9614,14415,299,450,8,2,56,62,19,7,3,4,1,0,0,0,0,0
11200,9656,14822,267,522,5,1,50,53,20,4,2,1,0,0,0,0,0,0
11300,9700,15810,225,510,3,0,45,55,26,5,1,0,0,0,0,0,0,0
11400,9694,15791,228,564,2,1,47,57,27,4,1,3,0,0,0,0,1,0
11500,9703,15227,233,538,6,4,38,53,20,12,0,3,0,0,0,0,0,0
11600,9735,15175,199,440,1,5,44,62,19,7,2,1,0,0,0,0,0,0
11700,9753,14799,187,488,4,3,32,51,22,1,2,2,0,0,0,0,0,0
11800,9740,14320,182,500,5,9,45,50,26,4,1,2,1,0,0,0,0,0
11900,9749,13943,174,662,3,3,49,57,24,8,1,0,0,0,0,0,0,0
12000,9753,13981,158,701,6,1,57,59,25,4,1,3,0,0,0,0,0,0
12100,9755,13687,159,570,6,2,55,52,25,7,0,0,0,0,0,0,0,0
12200,9762,13459,159,560,3,0,50,44,23,5,3,1,0,0,0,0,0,0
12300,9774,12770,151,604,3,5,43,48,23,1,6,5,0,0,0,0,0,0
12400,9753,12845,165,574,8,8,52,48,21,6,1,2,0,0,0,0,0,0
12500,9735,12934,184,716,14,2,38,48,28,3,1,0,0,0,0,0,0,0
12600,9689,13043,234,746,7,2,44,62,22,8,4,1,0,0,0,0,0,0
12700,9706,13281,223,769,11,5,27,57,27,3,5,1,1,0,0,0,0,0
12800,9720,13351,224,707,5,4,26,52,22,3,3,4,0,0,0,0,0,0
12900,9728,13628,221,632,5,5,32,48,10,6,4,7,0,0,0,0,0,0
13000,9716,13279,228,607,5,4,37,52,12,8,2,1,0,0,0,0,0,0
13100,9727,12657,222,556,8,1,24,52,16,1,3,3,0,0,0,0,0,0
13200,9718,12831,223,636,12,22,30,47,16,1,1,2,0,0,0,0,0,0
13300,9687,12553,239,549,8,8,47,45,15,2,4,1,0,0,0,0,0,0
13400,9702,11279,232,680,5,3,48,48,11,4,2,3,0,0,0,0,0,0
13500,9666,11824,261,770,8,4,50,50,11,3,4,3,0,0,0,0,0,0
13600,9636,11047,284,732,7,8,59,50,12,6,2,3,0,0,0,0,0,0
13700,9657,10867,282,817,5,9,46,48,5,2,5,1,0,0,0,0,0,0
13800,9648,10441,276,829,10,7,61,46,4,3,1,2,0,1,0,0,0,0
13900,9657,11162,273,780,5,9,58,47,5,4,2,1,0,0,0,0,0,0
14000,9633,11010,290,752,4,3,63,47,8,4,2,1,0,0,0,0,0,0
14100,9629,11323,298,721,2,9,56,47,13,5,2,2,0,0,0,0,0,0
14200,9630,10692,296,971,4,7,54,46,10,9,6,1,0,0,0,0,0,0
14300,9646,10056,270,877,6,2,61,52,13,5,4,3,0,0,0,0,0,0
14400,9663,10121,265,832,2,3,61,48,7,4,2,3,0,0,0,0,0,0
14500,9672,10670,243,742,6,1,68,55,9,3,2,0,0,0,0,0,0,0
14600,9670,10716,235,770,12,2,66,48,10,4,6,3,1,0,0,0,0,0
14700,9719,10758,201,814,6,1,65,48,8,8,1,2,0,0,0,0,0,0
14800,9732,11545,183,953,6,5,62,50,10,7,7,1,0,0,0,0,0,0
14900,9739,11588,182,753,8,6,58,47,8,5,5,0,0,0,0,0,0,0
15000,9747,11327,179,695,5,0,57,51,7,1,5,0,0,0,0,0,0,0
15100,9739,10839,174,734,6,3,66,47,9,4,6,1,0,0,0,0,0,0
15200,9747,10819,175,715,4,12,64,46,6,7,4,1,0,0,0,0,0,0
15300,9772,10964,153,696,5,22,55,46,13,5,2,1,0,0,0,0,0,0
15400,9776,10704,149,759,7,18,55,47,9,6,4,0,0,0,0,0,0,0
15500,9751,9933,165,751,10,18,63,50,6,5,4,1,1,0,0,0,0,0
15600,9773,9828,146,815,9,17,60,50,7,4,5,3,0,0,0,0,0,0
15700,9751,10175,160,911,5,18,72,47,10,7,2,2,0,0,0,0,0,0
15800,9750,9838,156,847,1,19,74,46,13,6,6,1,0,0,0,0,0,0
15900,9739,10171,174,983,5,17,68,49,10,4,4,1,0,0,0,0,0,0
16000,9746,9729,156,817,11,15,81,46,3,3,3,3,0,0,0,0,0,0
16100,9792,9816,126,855,8,18,66,48,6,3,1,4,1,0,0,0,0,0
16200,9765,10214,146,837,10,18,72,46,5,5,2,1,0,0,0,0,0,0
16300,9780,9158,130,821,5,19,69,47,15,5,1,3,0,0,0,0,0,0
16400,9748,8709,155,874,5,11,82,75,6,2,2,1,2,0,0,0,0,0
16500,9755,8767,147,800,7,6,77,69,12,2,2,1,0,0,0,0,0,0
16600,9767,9721,130,793,3,6,84,54,11,6,5,2,0,0,0,0,0,0
16700,9760,10274,158,904,2,3,65,48,13,6,2,0,0,0,0,0,0,0
16800,9764,10240,154,900,5,9,67,52,9,3,1,3,0,0,0,0,0,0
16900,9761,9577,147,874,12,11,67,52,6,2,6,0,1,0,0,0,0,0
17000,9765,8723,150,878,7,16,70,48,6,10,1,1,1,0,0,0,0,0
17100,9784,9527,156,967,4,11,43,50,9,1,4,1,0,0,0,0,0,0
17200,9789,9611,154,1005,6,7,36,51,12,2,3,1,0,0,0,0,0,0
17300,9794,9725,144,1195,6,3,44,44,9,2,2,0,1,0,0,0,0,0
17400,9778,8754,157,1161,5,0,54,48,2,2,2,0,2,0,0,0,0,0
17500,9794,8035,131,1131,10,4,50,53,10,3,4,2,1,1,0,0,0,0
17600,9805,8420,144,1014,6,6,35,48,8,3,2,0,0,0,0,0,0,0
17700,9802,7839,143,825,3,11,37,47,11,2,3,1,1,0,0,0,0,0
17800,9814,7812,137,882,9,21,29,46,8,2,3,2,0,0,0,1,0,0
17900,9815,8044,133,1045,5,19,37,54,4,4,5,1,1,0,0,0,0,0
18000,9814,7975,132,910,8,9,34,56,9,0,3,0,0,0,0,0,0,0
18100,9793,8174,162,780,2,19,33,51,5,8,5,0,0,0,0,0,0,0
18200,9768,8721,180,668,7,15,32,47,10,2,3,1,0,0,0,0,0,0
18300,9751,8325,188,656,18,9,28,47,12,6,3,2,0,0,0,0,0,0
18400,9739,8698,198,714,23,7,30,52,8,5,1,0,1,0,0,0,0,0
18500,9745,8707,197,734,24,18,23,52,8,0,3,2,0,0,0,0,0,0
18600,9729,8565,211,763,22,11,28,96,10,4,0,3,0,0,0,0,0,0
18700,9720,7744,216,805,23,7,33,46,4,2,4,1,0,1,0,0,0,0
18800,9715,8014,222,638,26,9,28,53,6,3,3,1,0,0,0,0,0,0
18900,9721,8465,214,500,23,8,32,46,10,3,0,2,0,0,0,0,0,0
19000,9688,8627,231,470,24,8,45,46,8,2,4,2,0,0,0,0,0,0
19100,9681,7749,241,432,19,7,52,47,5,0,2,2,0,0,0,0,0,0
19200,9658,7711,266,401,24,8,43,55,7,2,2,2,0,0,0,0,0,0
19300,9651,7632,269,508,20,8,51,47,9,1,0,1,0,0,0,0,0,0
19400,9639,8525,287,528,20,11,45,49,7,8,2,1,0,0,0,0,0,0
19500,9623,8284,290,562,24,7,51,54,11,10,1,1,0,0,0,0,0,0
19600,9650,8488,295,615,23,11,20,56,8,3,4,1,0,0,0,0,0,0
19700,9638,8252,311,739,26,8,14,55,7,3,4,0,0,0,0,0,0,0
19800,9608,8263,330,704,23,15,27,47,9,3,3,1,0,0,0,0,0,0
19900,9606,8237,338,695,22,17,22,47,10,4,2,1,0,0,0,0,0,0
20000,9597,7749,365,813,21,17,13,53,1,7,3,0,0,0,0,0,0,0
20100,9553,7383,379,834,27,23,24,49,14,10,3,1,0,0,0,0,0,0
20200,9568,6937,373,689,23,29,22,52,11,5,3,3,0,0,0,0,0,0
20300,9570,7745,368,720,23,20,22,19,15,2,2,0,0,0,0,0,0,0
20400,9548,7615,383,741,27,19,28,19,12,4,2,1,0,0,0,0,0,0
20500,9558,7494,374,737,29,17,27,25,10,4,2,3,0,0,0,0,0,0
20600,9578,7996,368,776,22,17,25,6,6,4,1,1,0,0,0,0,0,0
20700,9552,7550,387,804,26,16,18,4,13,9,4,5,0,0,0,0,0,0
20800,9580,7405,386,805,19,15,9,2,3,3,3,1,0,0,0,0,0,0
20900,9591,7498,361,792,22,17,16,5,7,8,3,0,0,0,0,0,0,0
21000,9614,7219,338,842,23,11,12,49,11,3,2,1,0,0,0,0,0,0
21100,9618,7057,339,653,19,15,15,17,5,8,4,2,0,0,0,0,0,0
21200,9621,7560,338,945,19,15,12,2,6,5,3,3,1,0,0,0,0,0
21300,9561,6869,395,770,25,14,7,0,9,5,3,1,0,0,0,0,0,0
21400,9529,6479,417,816,20,12,19,3,10,3,5,0,0,0,0,0,0,0
21500,9546,7006,397,808,21,13,22,9,13,4,1,1,0,0,0,0,0,0
21600,9567,7548,383,882,25,18,15,6,9,10,1,0,0,0,0,0,0,0
21700,9561,7148,385,880,28,14,17,16,6,2,3,1,0,0,0,0,0,0
21800,9543,6887,397,905,27,12,21,8,7,1,3,3,2,0,0,0,0,0
21900,9537,6726,398,903,30,15,16,5,15,2,4,1,0,0,0,0,0,0
22000,9561,6912,382,854,23,16,22,13,10,7,2,2,0,0,0,0,0,0
22100,9544,7171,389,877,28,16,32,7,5,5,2,2,0,0,0,0,0,0
22200,9526,7318,404,771,30,15,28,5,7,3,5,0,0,0,0,0,0,0
22300,9522,6303,415,894,29,13,20,2,11,5,3,0,0,0,0,0,0,0
22400,9525,6959,417,885,24,9,22,4,7,2,5,1,0,0,0,0,0,0
22500,9530,6911,411,860,20,9,20,7,10,2,8,0,1,0,0,0,0,0
22600,9559,6724,398,669,22,8,14,6,4,5,3,0,0,0,0,0,0,0
22700,9573,6754,373,556,23,9,22,4,5,7,4,1,0,0,0,0,0,0
22800,9575,6519,376,707,21,12,18,2,4,3,5,1,1,1,0,0,0,0
22900,9542,6551,402,625,24,15,18,3,7,3,6,2,1,1,0,0,0,0
23000,9559,6374,389,584,20,7,19,5,8,1,5,4,0,0,0,0,0,0
23100,9531,6442,410,682,22,11,22,7,11,9,4,2,0,0,0,0,0,0
23200,9524,7000,421,827,23,10,24,5,5,6,3,2,0,1,0,0,0,0
23300,9484,7151,459,883,25,10,18,6,12,5,2,1,0,0,0,0,0,0
23400,9505,6695,425,784,23,6,35,5,7,0,5,4,0,0,0,0,0,0
23500,9529,6467,415,846,22,5,22,8,7,4,5,3,0,0,0,0,0,0
23600,9569,6924,381,947,21,12,12,12,12,3,5,2,0,0,0,0,0,0
23700,9574,6591,381,1038,18,17,15,3,11,4,1,1,0,0,0,0,0,0
23800,9562,6012,384,1115,23,19,20,1,9,2,2,0,0,0,0,0,0,0
23900,9545,5934,407,737,24,22,15,3,8,2,1,1,0,0,0,0,0,0
24000,9559,5987,388,790,23,27,17,7,11,1,2,0,0,0,0,0,0,0
24100,9573,6421,380,712,25,35,18,1,3,1,1,1,0,0,0,0,0,0
24200,9580,6498,381,550,21,3,12,8,5,4,0,2,1,0,0,0,0,0
24300,9568,7022,385,588,19,6,16,3,7,2,5,0,0,0,0,0,0,0
24400,9497,6488,451,476,21,3,16,9,12,7,3,1,0,0,0,0,0,0
24500,9491,6046,459,641,21,5,20,16,7,4,2,0,0,0,0,0,0,0
24600,9432,5942,494,722,24,6,42,8,5,5,3,2,0,0,0,0,0,0
24700,9429,6271,509,680,20,4,33,5,7,1,2,1,0,0,0,0,0,0
24800,9416,6452,503,631,22,5,43,6,11,5,5,2,0,0,0,0,0,0
24900,9456,5979,472,725,19,6,37,7,11,1,5,0,0,0,0,0,0,0
25000,9474,6273,453,543,24,7,39,5,9,3,1,1,0,0,0,0,0,0
25100,9456,6617,473,594,23,10,33,22,8,5,7,1,0,0,0,0,0,0
25200,9494,6409,431,698,21,5,43,12,6,6,5,0,0,0,0,0,0,0
25300,9476,5875,449,631,28,3,34,37,10,3,3,1,0,0,0,0,0,0
25400,9504,5825,429,790,19,1,40,15,8,3,0,2,0,1,0,0,0,0
25500,9548,6421,384,971,20,2,33,12,12,3,3,0,0,0,0,0,0,0
25600,9530,6542,412,913,22,1,27,3,7,4,2,0,0,0,0,0,0,0
25700,9562,6206,361,685,19,2,42,2,11,2,5,1,0,0,0,0,0,0
25800,9581,6279,350,632,25,3,38,2,4,3,2,2,0,0,0,0,0,0
25900,9573,6197,359,701,22,1,37,5,6,2,3,2,0,0,0,0,0,0
26000,9601,5976,341,666,11,0,40,4,4,3,3,0,0,0,0,0,0,0
26100,9632,5688,311,673,5,6,38,3,6,2,5,1,3,0,0,0,0,0
26200,9688,6181,267,632,3,5,32,1,7,3,2,2,1,0,0,0,0,0
26300,9687,6778,261,632,6,2,31,3,9,2,6,2,0,0,0,0,0,0
26400,9676,6690,273,648,2,1,38,6,3,3,8,0,0,0,0,0,0,0
26500,9686,6264,261,702,5,3,31,8,10,4,7,2,0,0,0,0,0,0
26600,9694,6620,258,946,9,3,34,4,1,3,4,0,0,0,0,0,0,0
26700,9680,6163,269,888,8,1,30,7,4,1,9,6,0,0,0,0,0,0
26800,9657,5831,291,860,9,3,26,10,9,3,8,2,0,1,0,0,0,0
26900,9671,6199,282,696,6,3,30,9,7,2,3,1,1,1,0,0,0,0
27000,9671,5042,282,702,6,4,28,16,9,5,4,0,0,0,0,0,0,0
27100,9671,5437,269,709,6,3,38,22,12,6,4,0,0,0,0,0,0,0
27200,9694,5725,249,648,9,6,33,5,13,2,2,0,0,0,0,0,0,0
27300,9687,5376,262,723,9,5,31,12,10,2,1,1,0,0,0,0,0,0
