update,count,hosted_syms
0,10000,10000
100,10000,10000
200,10000,10000
300,10000,10000
400,10000,10000
500,10000,9971
600,10000,8158
700,10000,8169
800,10000,8169
900,10000,8171
1000,10000,8168
1100,10000,6800
1200,10000,6851
1300,10000,6852
1400,10000,6850
1500,10000,6850
1600,10000,5513
1700,10000,5737
1800,10000,5747
1900,10000,5748
2000,10000,5747
2100,10000,4664
2200,10000,4930
2300,10000,4961
2400,10000,4959
2500,10000,4959
2600,10000,4903
2700,10000,4212
2800,10000,4290
2900,10000,4307
3000,10000,4310
3100,10000,4307
3200,10000,3693
3300,10000,3822
3400,10000,3864
3500,10000,3871
3600,10000,3872
3700,10000,3202
3800,10000,3421
3900,10000,3494
4000,10000,3512
4100,10000,3518
4200,10000,2940
4300,10000,3116
4400,10000,3200
4500,10000,3238
4600,10000,3258
4700,10000,3190
4800,10000,2831
4900,10000,2983
5000,10000,3060
5100,10000,3089
5200,10000,3090
5300,10000,2721
5400,10000,2956
5500,10000,3014
5600,10000,3021
5700,10000,3032
5800,10000,2603
5900,10000,2860
6000,10000,2934
6100,10000,2935
6200,10000,2936
6300,10000,2527
6400,10000,2789
6500,10000,2839
6600,10000,2839
6700,10000,2835
6800,10000,2763
6900,10000,2727
7000,10000,2782
7100,10000,2782
7200,10000,2784
7300,10000,2765
7400,10000,2555
7500,10000,2709
7600,10000,2712
7700,10000,2705
7800,10000,2704
7900,10000,2357
8000,10000,2622
8100,10000,2646
8200,10000,2647
8300,10000,2657
8400,10000,2373
8500,10000,2589
8600,10000,2615
8700,10000,2624
8800,10000,2627
8900,10000,2592
9000,10000,2525
9100,10000,2573
9200,10000,2567
9300,10000,2574
9400,10000,2570
9500,10000,2399
9600,10000,2497
9700,10000,2499
9800,10000,2492
9900,10000,2524
10000,10000,2439
10100,10000,2516
10200,10000,2507
10300,10000,2509
10400,10000,2520
10500,10000,2497
10600,10000,2487
10700,10000,2487
10800,10000,2451
10900,10000,2433
11000,10000,2410
11100,10000,2358
11200,10000,2358
11300,10000,2354
11400,10000,2321
11500,10000,2305
11600,10000,2217
11700,10000,2213
11800,10000,2191
11900,10000,2157
12000,10000,2138
12100,10000,2078
12200,10000,2035
12300,10000,2009
12400,10000,1973
12500,10000,1945
12600,10000,1897
12700,10000,1842
12800,10000,1805
12900,10000,1760
13000,10000,1722
13100,10000,1663
13200,10000,1625
13300,10000,1595
13400,10000,1553
13500,10000,1519
13600,10000,1496
13700,10000,1466
13800,10000,1450
13900,10000,1421
14000,10000,1399
14100,10000,1378
14200,10000,1350
14300,10000,1311
14400,10000,1301
14500,10000,1288
14600,10000,1266
14700,10000,1226
14800,10000,1208
14900,10000,1190
15000,10000,1174
15100,10000,1144
15200,10000,1124
15300,10000,1102
15400,10000,1093
15500,10000,1071
15600,10000,1059
15700,10000,1037
15800,10000,1006
15900,10000,978
16000,10000,945
16100,10000,931
16200,10000,906
16300,10000,896
16400,10000,894
16500,10000,873
16600,10000,860
16700,10000,848
16800,10000,828
16900,10000,820
17000,10000,804
17100,10000,783
17200,10000,761
17300,10000,748
17400,10000,732
17500,10000,723
17600,10000,725
17700,10000,719
17800,10000,708
17900,10000,701
18000,10000,695
18100,10000,692
18200,10000,676
18300,10000,666
18400,10000,666
18500,10000,662
18600,10000,660
18700,10000,646
18800,10000,640
18900,10000,641
19000,10000,622
19100,10000,620
19200,10000,620
19300,10000,616
19400,10000,604
19500,10000,593
19600,10000,581
19700,10000,587
19800,10000,580
19900,10000,572
20000,10000,556
20100,10000,558
20200,10000,552
20300,10000,539
20400,10000,545
20500,10000,549
20600,10000,541
20700,10000,534
20800,10000,526
20900,10000,529
21000,10000,520
21100,10000,512
21200,10000,502
21300,10000,495
21400,10000,493
21500,10000,490
21600,10000,480
21700,10000,476
21800,10000,469
21900,10000,464
22000,10000,475
22100,10000,473
22200,10000,479
22300,10000,470
22400,10000,469
22500,10000,464
22600,10000,469
22700,10000,463
22800,10000,463
22900,10000,450
23000,10000,442
23100,10000,439
23200,10000,436
23300,10000,429
23400,10000,425
23500,10000,435
23600,10000,429
23700,10000,431
23800,10000,433
23900,10000,425
24000,10000,435
24100,10000,435
24200,10000,422
24300,10000,423
24400,10000,422
24500,10000,423
24600,10000,424
24700,10000,420
24800,10000,416
24900,10000,415
25000,10000,428
25100,10000,433
25200,10000,436
25300,10000,429
25400,10000,425
25500,10000,433
25600,10000,431
25700,10000,424
25800,10000,420
25900,10000,421
26000,10000,409
26100,10000,409
26200,10000,411
26300,10000,406
26400,10000,409
26500,10000,403
26600,10000,401
26700,10000,393
26800,10000,382
26900,10000,384
27000,10000,388
27100,10000,390
27200,10000,394
27300,10000,390
27400,10000,388
27500,10000,389
27600,10000,389
27700,10000,382
27800,10000,377
27900,10000,379
28000,10000,369
28100,10000,374
