update,sym_points_earned,sym_donate_calls,sym_points_donated,sym_steal_calls,sym_points_stolen
0,0,0,0,0,0
100,191975,0,0,0,0
200,165965,0,0,0,0
300,165780,0,0,0,0
400,165615,0,0,0,0
500,166375,0,0,0,0
600,140170,0,0,0,0
700,129740,0,0,0,0
800,129295,0,0,0,0
900,129135,0,0,0,0
1000,130225,0,0,0,0
1100,115385,0,0,0,0
1200,101360,0,0,0,0
1300,101490,0,0,0,0
1400,101050,0,0,0,0
1500,100860,0,0,0,0
1600,95535,0,0,0,0
1700,80840,0,0,0,0
1800,80680,0,0,0,0
1900,80640,0,0,0,0
2000,80415,0,0,0,0
2100,80445,0,0,0,0
2200,65885,0,0,0,0
2300,65015,0,0,0,0
2400,64800,0,0,0,0
2500,65105,0,0,0,0
2600,64565,0,0,0,0
2700,55630,0,0,0,0
2800,52780,0,0,0,0
2900,52125,0,0,0,0
3000,52680,0,0,0,0
3100,52755,0,0,0,0
3200,47605,0,0,0,0
3300,43505,0,0,0,0
3400,42395,0,0,0,0
3500,42910,0,0,0,0
3600,43790,0,0,0,0
3700,41100,0,0,0,0
3800,35840,0,0,0,0
3900,37025,0,0,0,0
4000,36700,0,0,0,0
4100,36675,0,0,0,0
4200,36150,0,0,0,0
4300,30280,0,0,0,0
4400,31290,0,0,0,0
4500,31740,0,0,0,0
4600,31760,0,0,0,0
4700,31400,0,0,0,0
4800,27380,0,0,0,0
4900,27025,0,0,0,0
5000,28710,0,0,0,0
5100,29005,0,0,0,0
5200,28895,0,0,0,0
5300,26585,0,0,0,0
5400,24530,0,0,0,0
5500,25575,0,0,0,0
5600,25950,0,0,0,0
5700,26735,0,0,0,0
5800,25135,0,0,0,0
5900,22660,0,0,0,0
6000,23485,0,0,0,0
6100,25605,0,0,0,0
6200,26830,0,0,0,0
6300,27900,0,0,0,0
6400,26435,0,0,0,0
6500,33150,0,0,0,0
6600,39230,0,0,0,0
6700,46395,0,0,0,0
6800,53350,0,0,0,0
6900,51470,0,0,0,0
7000,58120,0,0,0,0
7100,63405,0,0,0,0
7200,68240,0,0,0,0
7300,71760,0,0,0,0
7400,66555,0,0,0,0
7500,66260,0,0,0,0
