update,count,hosted_syms
0,10000,10000
100,10000,10000
200,10000,10000
300,10000,10000
400,10000,10000
500,10000,9963
600,10000,8201
700,10000,8221
800,10000,8221
900,10000,8221
1000,10000,8217
1100,10000,6795
1200,10000,6833
1300,10000,6835
1400,10000,6836
1500,10000,6835
1600,10000,5535
1700,10000,5785
1800,10000,5805
1900,10000,5807
2000,10000,5806
2100,10000,4710
2200,10000,4963
2300,10000,5000
2400,10000,5006
2500,10000,5009
2600,10000,4951
2700,10000,4299
2800,10000,4406
2900,10000,4413
3000,10000,4422
3100,10000,4416
3200,10000,3788
3300,10000,3908
3400,10000,3941
3500,10000,3950
3600,10000,3953
3700,10000,3264
3800,10000,3513
3900,10000,3582
4000,10000,3610
4100,10000,3614
4200,10000,3016
4300,10000,3213
4400,10000,3315
4500,10000,3350
4600,10000,3365
4700,10000,3306
4800,10000,2906
4900,10000,3049
5000,10000,3121
5100,10000,3149
5200,10000,3145
5300,10000,2721
5400,10000,2871
5500,10000,2945
5600,10000,2980
5700,10000,2991
5800,10000,2534
5900,10000,2675
6000,10000,2761
6100,10000,2803
6200,10000,2835
6300,10000,2471
6400,10000,2529
6500,10000,2645
6600,10000,2679
6700,10000,2717
6800,10000,2677
6900,10000,2437
7000,10000,2527
7100,10000,2568
7200,10000,2607
7300,10000,2625
7400,10000,2359
7500,10000,2450
7600,10000,2503
7700,10000,2545
7800,10000,2569
7900,10000,2354
8000,10000,2459
8100,10000,2499
8200,10000,2506
8300,10000,2527
8400,10000,2528
8500,10000,2505
8600,10000,2513
8700,10000,2469
8800,10000,2460
8900,10000,2426
9000,10000,2376
9100,10000,2353
9200,10000,2306
9300,10000,2274
9400,10000,2227
9500,10000,2165
9600,10000,2122
9700,10000,2082
9800,10000,2039
9900,10000,1993
10000,10000,1921
10100,10000,1901
10200,10000,1862
10300,10000,1829
10400,10000,1789
10500,10000,1738
10600,10000,1689
10700,10000,1664
10800,10000,1624
10900,10000,1589
11000,10000,1560
11100,10000,1525
11200,10000,1500
11300,10000,1472
11400,10000,1442
11500,10000,1420
11600,10000,1392
11700,10000,1362
11800,10000,1331
11900,10000,1302
12000,10000,1272
12100,10000,1256
12200,10000,1217
12300,10000,1199
12400,10000,1174
12500,10000,1149
12600,10000,1131
12700,10000,1101
12800,10000,1075
12900,10000,1045
13000,10000,1032
13100,10000,1013
13200,10000,994
13300,10000,967
13400,10000,945
13500,10000,937
13600,10000,919
13700,10000,898
13800,10000,880
13900,10000,858
14000,10000,849
14100,10000,844
14200,10000,830
14300,10000,821
14400,10000,807
14500,10000,800
14600,10000,793
14700,10000,778
14800,10000,770
14900,10000,750
15000,10000,732
15100,10000,731
15200,10000,727
15300,10000,717
15400,10000,701
15500,10000,694
15600,10000,694
15700,10000,684
15800,10000,671
15900,10000,660
16000,10000,648
16100,10000,637
16200,10000,627
16300,10000,619
16400,10000,606
16500,10000,600
16600,10000,582
16700,10000,577
16800,10000,567
16900,10000,563
17000,10000,554
17100,10000,552
17200,10000,534
17300,10000,527
17400,10000,521
17500,10000,506
17600,10000,507
17700,10000,496
17800,10000,483
17900,10000,476
18000,10000,465
18100,10000,453
18200,10000,453
18300,10000,445
18400,10000,432
18500,10000,430
18600,10000,424
18700,10000,419
18800,10000,408
18900,10000,409
19000,10000,405
19100,10000,406
19200,10000,404
19300,10000,394
19400,10000,381
19500,10000,374
19600,10000,369
19700,10000,370
19800,10000,374
19900,10000,373
20000,10000,374
20100,10000,379
20200,10000,377
20300,10000,369
20400,10000,368
20500,10000,369
20600,10000,364
20700,10000,360
20800,10000,346
20900,10000,335
21000,10000,342
21100,10000,337
21200,10000,335
21300,10000,333
21400,10000,335
21500,10000,334
21600,10000,333
21700,10000,338
21800,10000,334
21900,10000,334
22000,10000,339
22100,10000,332
22200,10000,330
22300,10000,339
22400,10000,346
22500,10000,343
22600,10000,337
22700,10000,336
22800,10000,332
22900,10000,340
23000,10000,332
23100,10000,334
23200,10000,329
23300,10000,323
23400,10000,325
23500,10000,316
23600,10000,316
23700,10000,312
23800,10000,308
23900,10000,320
24000,10000,320
24100,10000,311
24200,10000,301
24300,10000,296
24400,10000,288
24500,10000,286
24600,10000,281
24700,10000,274
24800,10000,272
24900,10000,271
25000,10000,272
25100,10000,276
25200,10000,273
25300,10000,271
25400,10000,267
25500,10000,255
25600,10000,255
25700,10000,260
25800,10000,263
25900,10000,265
26000,10000,265
26100,10000,266
26200,10000,263
26300,10000,264
26400,10000,272
26500,10000,269
26600,10000,265
26700,10000,268
26800,10000,271
26900,10000,268
27000,10000,267
27100,10000,269
27200,10000,264
27300,10000,265
27400,10000,267
27500,10000,265
27600,10000,272
27700,10000,269
27800,10000,265
27900,10000,265
28000,10000,265
28100,10000,261
28200,10000,258
28300,10000,257
28400,10000,252
