update,sym_points_earned,sym_donate_calls,sym_points_donated,sym_steal_calls,sym_points_stolen
0,0,0,0,0,0
100,191830,0,0,0,0
200,166460,0,0,0,0
300,166480,0,0,0,0
400,165770,0,0,0,0
500,165970,0,0,0,0
600,140800,0,0,0,0
700,129575,0,0,0,0
800,129845,0,0,0,0
900,129960,0,0,0,0
1000,129705,0,0,0,0
1100,116325,0,0,0,0
1200,102355,0,0,0,0
1300,102140,0,0,0,0
1400,101945,0,0,0,0
1500,102500,0,0,0,0
1600,97030,0,0,0,0
1700,80800,0,0,0,0
1800,80335,0,0,0,0
1900,80130,0,0,0,0
2000,79975,0,0,0,0
2100,80095,0,0,0,0
2200,64980,0,0,0,0
2300,64595,0,0,0,0
2400,63505,0,0,0,0
2500,64230,0,0,0,0
2600,63555,0,0,0,0
2700,54200,0,0,0,0
2800,52080,0,0,0,0
2900,52220,0,0,0,0
3000,53310,0,0,0,0
3100,52085,0,0,0,0
3200,46890,0,0,0,0
3300,42600,0,0,0,0
3400,42560,0,0,0,0
3500,43470,0,0,0,0
3600,43445,0,0,0,0
3700,40915,0,0,0,0
3800,35635,0,0,0,0
3900,36135,0,0,0,0
4000,36405,0,0,0,0
4100,36295,0,0,0,0
4200,36115,0,0,0,0
4300,30425,0,0,0,0
4400,31265,0,0,0,0
4500,32080,0,0,0,0
4600,32170,0,0,0,0
4700,31765,0,0,0,0
4800,28770,0,0,0,0
4900,28240,0,0,0,0
5000,29140,0,0,0,0
5100,29130,0,0,0,0
5200,29445,0,0,0,0
5300,27210,0,0,0,0
5400,25800,0,0,0,0
5500,25945,0,0,0,0
5600,26330,0,0,0,0
5700,26910,0,0,0,0
5800,25980,0,0,0,0
5900,23880,0,0,0,0
6000,27475,0,0,0,0
6100,33335,0,0,0,0
6200,39805,0,0,0,0
6300,47270,0,0,0,0
6400,52620,0,0,0,0
6500,66385,0,0,0,0
6600,83730,0,0,0,0
6700,88850,0,0,0,0
6800,90100,0,0,0,0
6900,88910,0,0,0,0
7000,89320,0,0,0,0
7100,87640,0,0,0,0
7200,88915,0,0,0,0
7300,85010,0,0,0,0
7400,83895,0,0,0,0
7500,86190,0,0,0,0
7600,95545,0,0,0,0
7700,100470,0,0,0,0
7800,95910,0,0,0,0
7900,92730,0,0,0,0
8000,96850,0,0,0,0
8100,101635,0,0,0,0
8200,94140,0,0,0,0
8300,93825,0,0,0,0
8400,98795,0,0,0,0
8500,100810,0,0,0,0
8600,103825,0,0,0,0
8700,100525,0,0,0,0
8800,95625,0,0,0,0
8900,102995,0,0,0,0
9000,102165,0,0,0,0
9100,105700,0,0,0,0
9200,110505,0,0,0,0
9300,105945,0,0,0,0
9400,109100,0,0,0,0
9500,106855,0,0,0,0
9600,107705,0,0,0,0
9700,115895,0,0,0,0
9800,118520,0,0,0,0
9900,113915,0,0,0,0
10000,111810,0,0,0,0
10100,107460,0,0,0,0
10200,115795,0,0,0,0
10300,118445,0,0,0,0
10400,114605,0,0,0,0
10500,110885,0,0,0,0
10600,121050,0,0,0,0
10700,119035,0,0,0,0
10800,114760,0,0,0,0
10900,119645,0,0,0,0
11000,120110,0,0,0,0
11100,118345,0,0,0,0
11200,121065,0,0,0,0
11300,114745,0,0,0,0
11400,115170,0,0,0,0
11500,113725,0,0,0,0
11600,118430,0,0,0,0
11700,119705,0,0,0,0
11800,110900,0,0,0,0
11900,118285,0,0,0,0
12000,116100,0,0,0,0
12100,118385,0,0,0,0
12200,115640,0,0,0,0
12300,115880,0,0,0,0
12400,107085,0,0,0,0
12500,112515,0,0,0,0
12600,113180,0,0,0,0
12700,103990,0,0,0,0
12800,99515,0,0,0,0
12900,98870,0,0,0,0
13000,95450,0,0,0,0
13100,91490,0,0,0,0
13200,88075,0,0,0,0
13300,95560,0,0,0,0
13400,91275,0,0,0,0
