update,attempts_horiztrans,successes_horiztrans,attempts_verttrans,successes_verttrans
0,0,0,0,0
100,9265,8728,0,0
200,15171,14310,0,0
300,15092,14203,0,0
400,15088,14252,0,0
500,15099,14286,0,0
600,12075,11167,0,0
700,11608,10943,0,0
800,11552,10923,0,0
900,11555,10936,0,0
1000,11574,10952,0,0
1100,10369,9749,0,0
1200,8931,8467,0,0
1300,8903,8401,0,0
1400,8939,8457,0,0
1500,8891,8399,0,0
1600,8051,7427,0,0
1700,7096,6705,0,0
1800,6944,6578,0,0
1900,6928,6573,0,0
2000,6931,6562,0,0
2100,6859,6419,0,0
2200,5663,5336,0,0
2300,5545,5252,0,0
2400,5545,5229,0,0
2500,5579,5236,0,0
2600,5561,5262,0,0
2700,4492,4153,0,0
2800,4404,4170,0,0
2900,4388,4159,0,0
3000,4419,4191,0,0
3100,4417,4200,0,0
3200,3939,3695,0,0
3300,3572,3370,0,0
3400,3568,3363,0,0
3500,3516,3335,0,0
3600,3482,3295,0,0
3700,3209,2988,0,0
3800,2927,2786,0,0
3900,2990,2800,0,0
4000,3030,2849,0,0
4100,3045,2872,0,0
4200,2951,2803,0,0
4300,2506,2354,0,0
4400,2573,2429,0,0
4500,2556,2407,0,0
4600,2589,2414,0,0
4700,2582,2439,0,0
4800,2168,2013,0,0
4900,2162,2034,0,0
5000,2211,2077,0,0
5100,2237,2111,0,0
5200,2251,2114,0,0
5300,1994,1846,0,0
5400,1941,1825,0,0
5500,1975,1824,0,0
5600,2006,1896,0,0
5700,2017,1883,0,0
5800,1922,1780,0,0
5900,1817,1698,0,0
6000,1942,1802,0,0
6100,1972,1827,0,0
6200,2008,1886,0,0
6300,2033,1869,0,0
6400,1912,1774,0,0
6500,2102,1950,0,0
6600,2257,2086,0,0
6700,2299,2154,0,0
6800,2483,2269,0,0
6900,2794,2569,0,0
7000,3299,3048,0,0
7100,3935,3672,0,0
7200,4930,4552,0,0
7300,6003,5579,0,0
7400,6501,5974,0,0
7500,7025,6534,0,0
7600,7649,7143,0,0
7700,8433,7850,0,0
7800,9041,8415,0,0
7900,9121,8481,0,0
8000,8405,7847,0,0
8100,9387,8748,0,0
8200,9859,9174,0,0
8300,10374,9638,0,0
8400,10174,9491,0,0
8500,10134,9414,0,0
8600,10841,10052,0,0
8700,10431,9668,0,0
8800,9983,9147,0,0
8900,9942,9130,0,0
9000,9627,8821,0,0
9100,9447,8585,0,0
9200,8883,8046,0,0
9300,8592,7845,0,0
9400,8394,7553,0,0
9500,9028,8120,0,0
9600,8885,7934,0,0
9700,9192,8196,0,0
9800,9648,8558,0,0
9900,9563,8466,0,0
10000,9385,8229,0,0
10100,9053,7882,0,0
10200,9300,8104,0,0
10300,9885,8534,0,0
10400,9689,8330,0,0
10500,9242,7949,0,0
10600,8398,7075,0,0
10700,7825,6624,0,0
10800,8489,7139,0,0
10900,8014,6746,0,0
11000,7950,6604,0,0
11100,7926,6536,0,0
11200,7960,6546,0,0
11300,7461,6055,0,0
11400,6876,5492,0,0
11500,7562,6083,0,0
11600,6772,5382,0,0
11700,6763,5277,0,0
11800,6852,5324,0,0
11900,7203,5620,0,0
12000,6824,5123,0,0
12100,6497,4872,0,0
12200,6289,4770,0,0
12300,6093,4533,0,0
12400,6179,4544,0,0
12500,5619,4089,0,0
12600,6256,4518,0,0
12700,6127,4395,0,0
12800,6179,4366,0,0
12900,5816,4102,0,0
13000,6438,4404,0,0
13100,6405,4406,0,0
13200,5902,4099,0,0
13300,5947,4057,0,0
13400,5585,3725,0,0
13500,5180,3460,0,0
13600,5346,3517,0,0
13700,5872,3832,0,0
13800,5653,3657,0,0
13900,4960,3186,0,0
14000,4959,3118,0,0
14100,4843,3017,0,0
14200,4698,2949,0,0
14300,4265,2624,0,0
14400,4531,2747,0,0
14500,4530,2722,0,0
14600,4899,2945,0,0
14700,4671,2863,0,0
14800,5119,2948,0,0
14900,4346,2533,0,0
15000,4534,2683,0,0
15100,3833,2168,0,0
15200,4919,2759,0,0
15300,4511,2552,0,0
15400,4640,2606,0,0
15500,4276,2345,0,0
15600,4009,2204,0,0
15700,3623,1962,0,0
15800,3755,1969,0,0
15900,4243,2237,0,0
16000,4117,2190,0,0
16100,4462,2359,0,0
16200,3891,2120,0,0
16300,3806,2003,0,0
16400,4206,2251,0,0
16500,3734,1939,0,0
16600,3900,2052,0,0
16700,3697,1888,0,0
16800,4365,2260,0,0
16900,3736,1970,0,0
17000,3640,1818,0,0
17100,3993,2079,0,0
17200,3504,1791,0,0
17300,3413,1692,0,0
17400,3388,1670,0,0
17500,3357,1620,0,0
17600,2804,1392,0,0
17700,2753,1331,0,0
17800,2596,1298,0,0
17900,2940,1438,0,0
18000,2757,1304,0,0
18100,2268,1047,0,0
18200,2232,1085,0,0
18300,2536,1202,0,0
18400,2598,1259,0,0
18500,3027,1376,0,0
18600,2849,1303,0,0
18700,2774,1328,0,0
18800,2862,1301,0,0
18900,2928,1392,0,0
19000,3114,1366,0,0
19100,3063,1386,0,0
19200,2951,1318,0,0
19300,2730,1258,0,0
19400,2938,1279,0,0
19500,3403,1500,0,0
19600,3232,1376,0,0
19700,2973,1318,0,0
19800,3100,1375,0,0
19900,3146,1371,0,0
20000,2588,1149,0,0
20100,2289,1002,0,0
20200,2442,1046,0,0
20300,2423,1028,0,0
20400,2726,1184,0,0
20500,2623,1108,0,0
20600,2238,968,0,0
20700,2077,839,0,0
20800,2143,883,0,0
20900,2621,1134,0,0
21000,2496,1028,0,0
21100,2660,1110,0,0
21200,2638,1076,0,0
21300,2750,1104,0,0
21400,2358,942,0,0
21500,2649,1079,0,0
21600,2537,991,0,0
21700,2397,941,0,0
21800,2454,999,0,0
21900,2625,1086,0,0
22000,2896,1194,0,0
22100,2416,1029,0,0
22200,2299,923,0,0
22300,2448,955,0,0
22400,2624,1094,0,0
22500,2372,970,0,0
22600,2515,974,0,0
22700,2627,1050,0,0
22800,2540,991,0,0
22900,2612,1026,0,0
23000,2285,889,0,0
23100,2404,905,0,0
23200,2075,805,0,0
23300,2487,1011,0,0
23400,2836,1143,0,0
23500,2388,967,0,0
23600,2519,1002,0,0
23700,2218,882,0,0
23800,2322,886,0,0
23900,2033,781,0,0
24000,1873,761,0,0
24100,2339,909,0,0
24200,2196,859,0,0
24300,2211,880,0,0
24400,1985,786,0,0
24500,2103,807,0,0
24600,2133,819,0,0
24700,1982,720,0,0
24800,1788,694,0,0
24900,1799,697,0,0
25000,1867,687,0,0
25100,2056,776,0,0
25200,1805,648,0,0
25300,1738,663,0,0
25400,1848,688,0,0
25500,1716,690,0,0
25600,1729,647,0,0
25700,1752,650,0,0
25800,1849,702,0,0
25900,1746,666,0,0
26000,1617,609,0,0
26100,1698,604,0,0
26200,1665,545,0,0
26300,1308,435,0,0
26400,1464,513,0,0
26500,1469,530,0,0
26600,1476,496,0,0
26700,1739,601,0,0
26800,1715,617,0,0
26900,1589,545,0,0
27000,1514,504,0,0
27100,1346,446,0,0
27200,1663,546,0,0
27300,1628,518,0,0
27400,1999,657,0,0
27500,1849,590,0,0
27600,1749,550,0,0
27700,1698,513,0,0
27800,1699,557,0,0
27900,1417,478,0,0
28000,1859,618,0,0
28100,2017,686,0,0
28200,1804,601,0,0
28300,1732,568,0,0
28400,1670,535,0,0
28500,1720,605,0,0
28600,1941,678,0,0
28700,2033,691,0,0
28800,1943,637,0,0
28900,2192,733,0,0
29000,1799,663,0,0
29100,1584,499,0,0
29200,1632,534,0,0
29300,1594,524,0,0
29400,1639,568,0,0
29500,1867,647,0,0
29600,2145,755,0,0
29700,1998,685,0,0
29800,1902,661,0,0
29900,1592,566,0,0
30000,1658,546,0,0
30100,1839,610,0,0
30200,1715,579,0,0
30300,1691,561,0,0
30400,1764,586,0,0
30500,1790,595,0,0
30600,1829,626,0,0
30700,1468,507,0,0
30800,1298,419,0,0
30900,1467,503,0,0
31000,1496,488,0,0
31100,1717,576,0,0
31200,1772,599,0,0
31300,1966,700,0,0
31400,2016,725,0,0
31500,1990,688,0,0
31600,2104,732,0,0
31700,2084,713,0,0
31800,1943,679,0,0
31900,1855,645,0,0
32000,1743,605,0,0
32100,1524,542,0,0
32200,2091,677,0,0
32300,1835,594,0,0
32400,1400,430,0,0
32500,1182,374,0,0
32600,1445,466,0,0
32700,1370,468,0,0
32800,1460,502,0,0
32900,1716,552,0,0
33000,1679,571,0,0
33100,1922,624,0,0
33200,1926,615,0,0
33300,1741,572,0,0
33400,1686,525,0,0
33500,1381,444,0,0
33600,1821,561,0,0
33700,1909,577,0,0
33800,1754,561,0,0
33900,1463,423,0,0
34000,1559,466,0,0
34100,1547,446,0,0
34200,1641,458,0,0
34300,1637,487,0,0
34400,1511,427,0,0
34500,1625,473,0,0
34600,1731,522,0,0
34700,1755,498,0,0
34800,1623,478,0,0
34900,1603,485,0,0
35000,1774,524,0,0
35100,1802,522,0,0
35200,1897,525,0,0
35300,1594,459,0,0
35400,1222,351,0,0
35500,975,290,0,0
35600,1258,369,0,0
35700,1442,417,0,0
35800,1573,478,0,0
35900,1609,464,0,0
36000,1523,430,0,0
36100,1675,476,0,0
36200,1653,463,0,0
36300,1650,456,0,0
36400,1750,503,0,0
36500,1646,449,0,0
36600,1305,363,0,0
36700,1300,371,0,0
36800,1156,309,0,0
36900,1453,401,0,0
37000,1535,404,0,0
37100,1350,387,0,0
37200,1531,388,0,0
37300,1608,449,0,0
37400,1529,409,0,0
37500,1399,363,0,0
37600,1434,389,0,0
37700,1471,380,0,0
37800,1603,418,0,0
37900,1683,415,0,0
38000,1483,366,0,0
38100,1746,435,0,0
38200,1710,427,0,0
38300,1658,437,0,0
38400,1657,427,0,0
38500,1756,455,0,0
38600,1766,460,0,0
38700,1940,524,0,0
38800,1809,490,0,0
38900,1718,459,0,0
39000,1220,302,0,0
39100,1107,287,0,0
39200,1337,341,0,0
39300,1433,409,0,0
39400,1620,449,0,0
39500,1917,513,0,0
39600,1889,512,0,0
39700,2062,546,0,0
39800,1492,411,0,0
39900,1735,449,0,0
40000,1735,458,0,0
40100,1655,424,0,0
40200,1327,331,0,0
40300,1771,458,0,0
40400,1890,489,0,0
40500,1652,452,0,0
40600,1753,488,0,0
40700,1746,493,0,0
40800,1880,555,0,0
40900,1792,455,0,0
41000,1686,471,0,0
41100,1450,429,0,0
41200,1470,418,0,0
41300,1474,435,0,0
41400,1710,438,0,0
41500,1980,511,0,0
41600,1792,516,0,0
41700,1615,478,0,0
41800,1469,415,0,0
41900,1506,422,0,0
42000,1830,476,0,0
42100,1520,445,0,0
42200,1749,445,0,0
42300,1599,411,0,0
42400,1473,389,0,0
42500,1548,416,0,0
42600,1963,515,0,0
42700,1726,454,0,0
42800,1474,382,0,0
42900,1339,341,0,0
43000,1494,402,0,0
43100,1470,374,0,0
43200,1634,417,0,0
43300,1564,424,0,0
43400,1927,491,0,0
43500,1932,463,0,0
43600,1813,501,0,0
43700,1618,411,0,0
43800,1798,482,0,0
43900,1502,413,0,0
44000,1369,377,0,0
44100,1461,410,0,0
44200,1722,501,0,0
44300,2232,600,0,0
44400,2043,560,0,0
44500,1763,501,0,0
44600,1542,428,0,0
44700,1054,291,0,0
44800,788,213,0,0
44900,982,289,0,0
45000,1468,396,0,0
45100,1384,366,0,0
45200,1574,427,0,0
45300,1858,491,0,0
45400,1887,481,0,0
45500,1625,436,0,0
45600,1638,444,0,0
45700,1597,429,0,0
45800,1716,471,0,0
45900,1891,484,0,0
46000,1657,446,0,0
46100,1812,488,0,0
46200,1493,399,0,0
46300,1435,384,0,0
46400,1602,404,0,0
46500,1618,451,0,0
46600,1739,469,0,0
46700,1487,416,0,0
46800,1376,393,0,0
46900,1644,455,0,0
47000,2102,578,0,0
47100,1621,446,0,0
47200,1608,456,0,0
47300,1450,399,0,0
47400,1268,341,0,0
47500,1401,395,0,0
47600,1939,479,0,0
47700,2367,670,0,0
47800,2006,535,0,0
47900,1470,401,0,0
48000,1450,407,0,0
48100,1338,350,0,0
48200,1612,455,0,0
48300,1760,567,0,0
48400,2116,588,0,0
48500,2009,551,0,0
48600,1358,401,0,0
48700,1566,401,0,0
48800,1443,385,0,0
48900,1633,471,0,0
49000,1588,423,0,0
49100,1185,304,0,0
49200,1501,422,0,0
49300,1806,512,0,0
49400,1411,395,0,0
49500,1133,311,0,0
49600,991,275,0,0
49700,1174,306,0,0
49800,1419,384,0,0
