update,host_task_NOT,sym_task_NOT,host_task_NAND,sym_task_NAND,host_task_AND,sym_task_AND,host_task_ORN,sym_task_ORN,host_task_OR,sym_task_OR,host_task_ANDN,sym_task_ANDN,host_task_NOR,sym_task_NOR,host_task_XOR,sym_task_XOR,host_task_EQU,sym_task_EQU
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,10000,38360,0,1,0,8,1,0,1,3,0,2,0,0,0,0,0,0
200,9996,33300,0,3,0,7,0,5,2,5,2,5,0,1,0,0,0,0
300,9996,33191,0,2,2,4,0,3,2,3,0,1,0,0,0,0,0,0
400,9993,33239,0,2,1,3,2,2,4,6,0,2,0,0,0,0,0,0
500,9995,33125,0,7,3,8,2,4,0,11,0,3,0,0,0,0,0,0
600,9988,28206,0,3,1,4,1,1,7,5,3,3,0,0,0,0,0,0
700,9993,26005,1,1,2,2,0,3,4,3,0,1,0,0,0,0,0,0
800,9995,25935,0,5,2,7,2,3,1,2,0,2,0,0,0,0,0,0
900,9995,25920,1,2,1,4,0,3,1,8,2,2,0,0,0,0,0,0
1000,9989,25932,4,4,3,1,4,3,0,4,0,3,0,1,0,0,0,0
1100,9995,23277,0,4,1,5,1,1,3,7,0,4,0,0,0,0,0,0
1200,9994,20446,0,2,2,2,1,1,3,1,0,3,0,0,0,0,0,0
1300,9992,20404,1,4,3,3,0,5,3,2,0,3,1,0,0,0,0,0
1400,9998,20442,0,8,2,5,0,3,0,1,0,1,0,0,0,0,0,0
1500,9991,20352,0,6,1,0,3,2,4,5,1,1,0,0,0,0,0,0
1600,9993,19418,0,8,2,3,2,1,1,7,2,1,0,0,0,0,0,0
1700,9984,16281,2,12,3,5,3,2,4,0,2,0,2,0,0,0,0,0
1800,9990,16373,1,9,3,2,3,0,2,3,1,2,0,0,0,0,0,0
1900,9994,16206,1,5,3,2,2,2,0,4,0,3,0,0,0,0,0,0
2000,9989,16326,0,2,2,3,5,1,3,3,1,3,0,0,0,0,0,0
2100,9992,16172,0,3,2,1,0,1,4,4,1,3,1,0,0,0,0,0
2200,9990,13016,3,1,4,2,0,2,2,1,1,2,0,0,0,0,0,0
2300,9987,12998,2,6,1,1,2,1,2,1,6,2,0,0,0,0,0,0
2400,9985,12956,3,9,1,3,7,2,1,1,3,3,0,0,0,0,0,0
2500,9996,12957,2,11,1,4,0,1,1,2,0,3,0,0,0,0,0,0
2600,9991,12888,0,10,2,1,4,2,2,1,0,1,1,0,0,0,0,0
2700,9984,11072,7,7,2,1,4,3,2,3,0,0,1,0,0,0,0,0
2800,9984,10579,6,7,3,1,2,0,3,2,2,1,0,0,0,0,0,0
