update,attempts_horiztrans,successes_horiztrans,attempts_verttrans,successes_verttrans
0,0,0,0,0
100,9269,8736,0,0
200,15140,14266,0,0
300,15096,14289,0,0
400,15080,14240,0,0
500,15097,14304,0,0
600,12010,11071,0,0
700,11530,10852,0,0
800,11512,10899,0,0
900,11492,10862,0,0
1000,11488,10815,0,0
1100,10303,9725,0,0
1200,8927,8433,0,0
1300,8895,8422,0,0
1400,8864,8362,0,0
1500,8895,8407,0,0
1600,8015,7412,0,0
1700,6981,6551,0,0
1800,6851,6448,0,0
1900,6843,6484,0,0
2000,6854,6512,0,0
2100,6743,6316,0,0
2200,5495,5155,0,0
2300,5376,5098,0,0
2400,5402,5118,0,0
2500,5395,5088,0,0
2600,5356,5043,0,0
2700,4361,4024,0,0
2800,4295,4052,0,0
2900,4297,4069,0,0
3000,4272,4045,0,0
3100,4266,4036,0,0
3200,3850,3606,0,0
3300,3450,3266,0,0
3400,3506,3327,0,0
3500,3451,3284,0,0
3600,3461,3288,0,0
3700,3157,2956,0,0
3800,2902,2746,0,0
3900,2918,2738,0,0
4000,2933,2762,0,0
4100,2900,2748,0,0
4200,2852,2690,0,0
4300,2405,2271,0,0
4400,2439,2320,0,0
4500,2437,2322,0,0
4600,2440,2308,0,0
4700,2428,2300,0,0
4800,2031,1897,0,0
4900,2085,1953,0,0
5000,2127,1989,0,0
5100,2141,2009,0,0
5200,2186,2066,0,0
5300,1988,1866,0,0
5400,1894,1800,0,0
5500,1947,1835,0,0
5600,1963,1823,0,0
5700,1950,1825,0,0
5800,1839,1711,0,0
5900,1666,1560,0,0
6000,1719,1614,0,0
6100,1807,1689,0,0
6200,1779,1668,0,0
6300,1799,1677,0,0
6400,1634,1519,0,0
6500,1737,1614,0,0
6600,1735,1610,0,0
6700,1764,1620,0,0
6800,1798,1672,0,0
6900,1692,1548,0,0
7000,1688,1526,0,0
7100,1773,1629,0,0
7200,2071,1883,0,0
7300,2645,2443,0,0
7400,3555,3228,0,0
7500,4102,3738,0,0
7600,5006,4566,0,0
7700,5496,5044,0,0
7800,5893,5430,0,0
7900,5681,5228,0,0
8000,5724,5249,0,0
8100,6283,5773,0,0
8200,6184,5647,0,0
8300,6052,5618,0,0
8400,6328,5812,0,0
8500,6527,5939,0,0
8600,6612,6021,0,0
8700,6402,5785,0,0
8800,6369,5723,0,0
8900,6206,5552,0,0
9000,5826,5177,0,0
9100,5842,5129,0,0
9200,5949,5223,0,0
9300,5729,5019,0,0
9400,5466,4717,0,0
9500,5445,4689,0,0
9600,5056,4330,0,0
9700,5156,4359,0,0
9800,5042,4227,0,0
9900,5624,4654,0,0
10000,5665,4678,0,0
10100,5261,4375,0,0
10200,5256,4294,0,0
10300,5013,4039,0,0
10400,5151,4130,0,0
10500,4951,3931,0,0
10600,5077,3953,0,0
10700,4681,3622,0,0
10800,4863,3708,0,0
10900,4335,3312,0,0
11000,4311,3278,0,0
11100,4227,3135,0,0
11200,4141,3107,0,0
11300,4040,3014,0,0
11400,3982,2896,0,0
11500,3959,2826,0,0
11600,4547,3233,0,0
11700,4407,3120,0,0
11800,3791,2661,0,0
11900,3739,2578,0,0
12000,3865,2630,0,0
