update,host_task_NOT,sym_task_NOT,host_task_NAND,sym_task_NAND,host_task_AND,sym_task_AND,host_task_ORN,sym_task_ORN,host_task_OR,sym_task_OR,host_task_ANDN,sym_task_ANDN,host_task_NOR,sym_task_NOR,host_task_XOR,sym_task_XOR,host_task_EQU,sym_task_EQU
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,9999,38359,0,0,1,1,0,0,2,3,0,0,0,0,0,0,0,0
200,9994,33293,0,7,4,2,2,6,0,4,0,2,0,0,0,0,0,0
300,9997,33137,0,5,1,8,0,6,1,3,1,4,0,0,0,0,0,0
400,9997,33160,0,5,2,6,0,1,1,11,0,2,0,0,0,0,0,0
500,9988,33163,0,7,6,11,2,3,2,12,2,4,0,0,0,0,0,0
600,9988,28240,5,2,0,6,1,4,4,4,2,3,0,0,0,0,0,0
700,9988,26236,8,3,1,6,1,3,2,6,0,1,0,0,0,0,0,0
800,9987,26307,8,6,2,7,1,1,1,7,1,1,0,0,0,0,0,0
900,9981,26100,10,1,4,5,1,2,3,6,1,1,0,0,0,0,0,0
1000,9980,25965,9,2,1,2,2,2,5,3,3,1,0,0,0,0,0,0
1100,9983,23300,8,4,1,0,1,4,6,5,1,1,0,0,0,0,0,0
1200,9985,20493,8,5,3,4,0,3,3,4,1,4,0,0,0,0,0,0
1300,9982,20615,8,7,1,6,2,1,5,4,2,1,0,0,0,0,0,0
1400,9979,20451,8,2,5,4,3,0,2,8,3,1,0,0,0,0,0,0
1500,9985,20441,8,1,1,4,1,0,3,2,2,3,0,0,0,0,0,0
1600,9978,19424,13,3,3,4,5,2,1,2,0,3,0,0,0,0,0,0
1700,9978,16342,17,4,0,1,1,8,3,4,1,2,0,0,0,0,0,0
1800,9973,16220,17,7,2,2,6,2,2,4,0,0,0,0,0,0,0,0
1900,9977,16206,16,10,1,3,0,2,6,1,0,2,0,0,0,0,0,0
2000,9977,16120,16,4,1,2,0,1,5,1,1,0,0,0,0,0,0,0
2100,9976,16194,17,2,3,3,2,0,1,2,1,2,0,0,0,0,0,0
2200,9974,13122,17,11,3,3,5,0,1,3,0,0,0,0,0,0,0,0
2300,9975,13025,16,5,2,1,1,2,5,3,1,1,0,0,0,0,0,0
2400,9977,12951,16,6,1,3,3,0,3,3,0,1,0,0,0,0,0,0
2500,9978,13014,16,2,1,4,2,3,3,2,0,4,0,0,0,0,0,0
2600,9970,13042,18,3,0,2,4,3,6,1,1,1,1,0,0,0,0,0
2700,9974,11234,19,2,3,1,0,2,3,3,1,0,0,0,0,0,0,0
2800,9969,10683,21,4,4,4,3,1,1,5,2,2,0,0,0,0,0,0
