update,count,hosted_syms
0,10000,10000
100,10000,10000
200,10000,10000
300,10000,10000
400,10000,10000
500,10000,9989
600,10000,8164
700,10000,8177
800,10000,8175
900,10000,8173
1000,10000,8173
1100,10000,6735
1200,10000,6776
1300,10000,6774
1400,10000,6773
1500,10000,6774
1600,10000,5481
1700,10000,5701
1800,10000,5717
1900,10000,5715
2000,10000,5714
2100,10000,4626
2200,10000,4862
2300,10000,4894
2400,10000,4901
2500,10000,4898
2600,10000,4844
2700,10000,4224
2800,10000,4341
2900,10000,4369
3000,10000,4381
3100,10000,4377
3200,10000,3755
3300,10000,3887
3400,10000,3931
3500,10000,3937
3600,10000,3942
3700,10000,3324
3800,10000,3464
3900,10000,3532
4000,10000,3556
4100,10000,3554
4200,10000,2994
4300,10000,3150
4400,10000,3222
4500,10000,3258
4600,10000,3261
4700,10000,3217
4800,10000,2888
4900,10000,2956
5000,10000,2987
5100,10000,2986
5200,10000,2991
5300,10000,2754
5400,10000,2789
5500,10000,2798
5600,10000,2768
5700,10000,2743
5800,10000,2683
5900,10000,2653
6000,10000,2651
6100,10000,2616
6200,10000,2588
6300,10000,2522
6400,10000,2477
6500,10000,2418
6600,10000,2349
6700,10000,2291
6800,10000,2253
6900,10000,2203
7000,10000,2145
7100,10000,2098
7200,10000,2037
7300,10000,2000
7400,10000,1939
7500,10000,1895
7600,10000,1847
7700,10000,1803
7800,10000,1764
7900,10000,1724
8000,10000,1673
8100,10000,1617
8200,10000,1582
8300,10000,1544
8400,10000,1503
8500,10000,1464
8600,10000,1437
8700,10000,1403
8800,10000,1374
8900,10000,1363
9000,10000,1331
9100,10000,1289
9200,10000,1271
9300,10000,1255
9400,10000,1224
9500,10000,1199
9600,10000,1170
9700,10000,1149
9800,10000,1130
9900,10000,1091
10000,10000,1074
10100,10000,1053
10200,10000,1037
10300,10000,1016
10400,10000,993
10500,10000,961
10600,10000,936
10700,10000,920
10800,10000,907
10900,10000,904
11000,10000,876
11100,10000,860
11200,10000,829
11300,10000,809
11400,10000,798
11500,10000,775
11600,10000,757
11700,10000,739
11800,10000,726
11900,10000,719
12000,10000,713
12100,10000,700
12200,10000,697
12300,10000,679
12400,10000,674
12500,10000,669
12600,10000,653
12700,10000,636
12800,10000,625
12900,10000,620
13000,10000,610
13100,10000,598
13200,10000,590
13300,10000,587
13400,10000,575
13500,10000,561
13600,10000,565
13700,10000,558
13800,10000,555
13900,10000,549
14000,10000,550
14100,10000,548
14200,10000,541
14300,10000,544
14400,10000,545
14500,10000,534
14600,10000,528
14700,10000,528
14800,10000,524
14900,10000,519
15000,10000,517
15100,10000,514
15200,10000,507
15300,10000,521
15400,10000,516
15500,10000,497
15600,10000,494
15700,10000,491
15800,10000,487
15900,10000,488
16000,10000,477
16100,10000,469
16200,10000,451
16300,10000,454
16400,10000,451
16500,10000,447
16600,10000,437
16700,10000,423
16800,10000,421
16900,10000,420
17000,10000,421
17100,10000,405
17200,10000,400
17300,10000,396
17400,10000,396
17500,10000,389
17600,10000,387
17700,10000,388
17800,10000,384
17900,10000,376
18000,10000,376
18100,10000,372
18200,10000,367
18300,10000,372
18400,10000,365
18500,10000,354
18600,10000,354
18700,10000,348
18800,10000,339
18900,10000,337
19000,10000,344
19100,10000,345
19200,10000,341
19300,10000,335
19400,10000,333
19500,10000,332
19600,10000,328
19700,10000,322
19800,10000,318
19900,10000,313
20000,10000,318
20100,10000,316
20200,10000,308
20300,10000,305
20400,10000,299
20500,10000,304
20600,10000,304
20700,10000,296
20800,10000,297
20900,10000,295
21000,10000,300
21100,10000,311
21200,10000,306
21300,10000,295
21400,10000,291
21500,10000,288
21600,10000,291
21700,10000,286
21800,10000,284
21900,10000,278
22000,10000,271
22100,10000,267
22200,10000,269
22300,10000,276
22400,10000,274
22500,10000,270
22600,10000,274
22700,10000,272
22800,10000,275
22900,10000,273
23000,10000,277
23100,10000,281
23200,10000,277
23300,10000,273
23400,10000,273
23500,10000,274
23600,10000,275
23700,10000,271
23800,10000,273
23900,10000,279
24000,10000,276
24100,10000,277
24200,10000,278
24300,10000,271
24400,10000,268
24500,10000,272
24600,10000,268
24700,10000,271
24800,10000,269
24900,10000,270
25000,10000,261
25100,10000,257
25200,10000,258
25300,10000,254
25400,10000,251
25500,10000,245
25600,10000,241
25700,10000,246
25800,10000,243
25900,10000,244
26000,10000,235
26100,10000,239
26200,10000,238
26300,10000,240
26400,10000,247
26500,10000,250
26600,10000,250
26700,10000,254
26800,10000,256
26900,10000,249
27000,10000,247
27100,10000,249
27200,10000,246
27300,10000,248
27400,10000,247
27500,10000,246
27600,10000,245
27700,10000,246
27800,10000,242
27900,10000,239
28000,10000,236
28100,10000,237
28200,10000,239
28300,10000,234
28400,10000,228
28500,10000,228
28600,10000,225
28700,10000,233
28800,10000,231
