update,count,hosted_syms
0,10000,10000
100,10000,10000
200,10000,10000
300,10000,10000
400,10000,10000
500,10000,9976
600,10000,8182
700,10000,8207
800,10000,8207
900,10000,8206
1000,10000,8204
1100,10000,6779
1200,10000,6815
1300,10000,6815
1400,10000,6814
1500,10000,6815
1600,10000,5490
1700,10000,5711
1800,10000,5719
1900,10000,5721
2000,10000,5722
2100,10000,4598
2200,10000,4863
2300,10000,4897
2400,10000,4904
2500,10000,4904
2600,10000,4833
2700,10000,4183
2800,10000,4307
2900,10000,4332
3000,10000,4334
3100,10000,4321
3200,10000,3689
3300,10000,3852
3400,10000,3893
3500,10000,3907
3600,10000,3909
3700,10000,3248
3800,10000,3483
3900,10000,3562
4000,10000,3594
4100,10000,3601
4200,10000,3006
4300,10000,3194
4400,10000,3294
4500,10000,3344
4600,10000,3368
4700,10000,3319
4800,10000,2936
4900,10000,3081
5000,10000,3147
5100,10000,3169
5200,10000,3166
5300,10000,2749
5400,10000,2890
5500,10000,2983
5600,10000,3013
5700,10000,3033
5800,10000,2570
5900,10000,2760
6000,10000,2874
6100,10000,2912
6200,10000,2921
6300,10000,2516
6400,10000,2694
6500,10000,2811
6600,10000,2839
6700,10000,2858
6800,10000,2812
6900,10000,2658
7000,10000,2785
7100,10000,2819
7200,10000,2826
7300,10000,2825
7400,10000,2536
7500,10000,2704
7600,10000,2752
7700,10000,2753
7800,10000,2765
7900,10000,2434
8000,10000,2666
8100,10000,2732
8200,10000,2748
8300,10000,2755
8400,10000,2504
8500,10000,2657
8600,10000,2723
8700,10000,2741
8800,10000,2743
8900,10000,2712
9000,10000,2582
9100,10000,2706
9200,10000,2728
9300,10000,2731
9400,10000,2740
9500,10000,2551
9600,10000,2681
9700,10000,2703
9800,10000,2724
9900,10000,2733
10000,10000,2531
10100,10000,2658
10200,10000,2696
10300,10000,2711
10400,10000,2727
10500,10000,2684
10600,10000,2688
10700,10000,2727
10800,10000,2739
10900,10000,2746
11000,10000,2745
11100,10000,2684
11200,10000,2716
11300,10000,2735
11400,10000,2739
11500,10000,2723
11600,10000,2633
11700,10000,2651
11800,10000,2643
11900,10000,2631
12000,10000,2620
12100,10000,2573
12200,10000,2567
12300,10000,2552
12400,10000,2531
12500,10000,2502
12600,10000,2443
12700,10000,2398
12800,10000,2391
12900,10000,2373
13000,10000,2361
13100,10000,2303
13200,10000,2239
13300,10000,2227
13400,10000,2190
13500,10000,2170
13600,10000,2165
13700,10000,2097
13800,10000,2095
13900,10000,2088
14000,10000,2075
14100,10000,2053
14200,10000,2013
14300,10000,1996
14400,10000,1986
14500,10000,1945
14600,10000,1911
14700,10000,1887
14800,10000,1857
14900,10000,1819
15000,10000,1779
15100,10000,1753
15200,10000,1741
15300,10000,1715
15400,10000,1693
15500,10000,1672
15600,10000,1642
15700,10000,1623
15800,10000,1573
15900,10000,1564
16000,10000,1547
16100,10000,1522
16200,10000,1502
16300,10000,1468
16400,10000,1438
16500,10000,1418
16600,10000,1417
16700,10000,1409
16800,10000,1384
16900,10000,1372
17000,10000,1354
17100,10000,1347
17200,10000,1356
17300,10000,1343
17400,10000,1337
17500,10000,1302
17600,10000,1297
17700,10000,1283
17800,10000,1274
17900,10000,1254
18000,10000,1225
18100,10000,1201
18200,10000,1175
18300,10000,1156
18400,10000,1141
18500,10000,1111
18600,10000,1088
18700,10000,1078
18800,10000,1065
18900,10000,1066
19000,10000,1047
19100,10000,1048
19200,10000,1036
19300,10000,1026
19400,10000,1007
19500,10000,994
19600,10000,980
19700,10000,980
19800,10000,971
19900,10000,944
20000,10000,933
20100,10000,927
20200,10000,926
20300,10000,913
20400,10000,900
20500,10000,883
20600,10000,869
20700,10000,877
20800,10000,865
20900,10000,868
21000,10000,864
21100,10000,854
21200,10000,844
21300,10000,834
21400,10000,814
21500,10000,813
21600,10000,812
21700,10000,799
21800,10000,791
21900,10000,774
22000,10000,766
22100,10000,754
22200,10000,753
22300,10000,744
22400,10000,736
22500,10000,728
22600,10000,723
22700,10000,720
22800,10000,713
22900,10000,708
23000,10000,709
23100,10000,696
23200,10000,689
23300,10000,685
23400,10000,677
23500,10000,665
23600,10000,666
23700,10000,651
23800,10000,639
23900,10000,634
24000,10000,625
24100,10000,617
24200,10000,611
24300,10000,595
24400,10000,591
24500,10000,590
24600,10000,585
24700,10000,571
24800,10000,581
24900,10000,573
25000,10000,559
25100,10000,561
25200,10000,549
25300,10000,552
25400,10000,544
25500,10000,540
25600,10000,544
25700,10000,545
25800,10000,538
25900,10000,528
26000,10000,526
26100,10000,529
26200,10000,536
26300,10000,534
26400,10000,526
26500,10000,534
26600,10000,528
26700,10000,533
26800,10000,532
26900,10000,532
27000,10000,527
27100,10000,525
27200,10000,516
27300,10000,504
27400,10000,506
27500,10000,493
27600,10000,487
