update,attempts_horiztrans,successes_horiztrans,attempts_verttrans,successes_verttrans
0,0,0,0,0
100,9255,8735,0,0
200,15170,14299,0,0
300,15096,14239,0,0
400,15090,14213,0,0
500,15095,14226,0,0
600,12064,11109,0,0
700,11563,10933,0,0
800,11534,10913,0,0
900,11541,10915,0,0
1000,11518,10911,0,0
1100,10308,9746,0,0
1200,8857,8362,0,0
1300,8827,8327,0,0
1400,8816,8309,0,0
1500,8820,8348,0,0
1600,7997,7427,0,0
1700,7036,6637,0,0
1800,6899,6520,0,0
1900,6856,6458,0,0
2000,6878,6484,0,0
2100,6779,6377,0,0
2200,5439,5147,0,0
2300,5332,5042,0,0
2400,5368,5072,0,0
2500,5376,5098,0,0
2600,5353,5017,0,0
2700,4372,4083,0,0
2800,4313,4088,0,0
2900,4289,4061,0,0
3000,4266,4012,0,0
3100,4278,4030,0,0
3200,3833,3583,0,0
3300,3488,3295,0,0
3400,3468,3291,0,0
3500,3463,3266,0,0
3600,3473,3276,0,0
3700,3202,2991,0,0
3800,2880,2716,0,0
3900,2870,2701,0,0
4000,2834,2696,0,0
4100,2887,2724,0,0
4200,2825,2665,0,0
4300,2434,2295,0,0
4400,2435,2297,0,0
4500,2465,2334,0,0
4600,2531,2386,0,0
4700,2520,2382,0,0
4800,2073,1929,0,0
4900,2123,2012,0,0
5000,2137,2026,0,0
5100,2171,2038,0,0
5200,2158,2030,0,0
5300,1988,1851,0,0
5400,1901,1797,0,0
5500,1983,1877,0,0
5600,2029,1923,0,0
5700,2021,1900,0,0
5800,1845,1730,0,0
5900,1743,1627,0,0
6000,1845,1732,0,0
6100,1861,1765,0,0
6200,1901,1799,0,0
6300,1957,1829,0,0
6400,1707,1612,0,0
6500,2168,2016,0,0
6600,2997,2773,0,0
6700,4050,3737,0,0
6800,4986,4566,0,0
6900,5235,4734,0,0
7000,5529,4985,0,0
7100,5081,4598,0,0
7200,5482,4963,0,0
7300,5895,5254,0,0
7400,5069,4335,0,0
7500,5622,4988,0,0
7600,5524,4973,0,0
7700,5580,5018,0,0
7800,5738,5236,0,0
7900,5851,5325,0,0
8000,5445,5007,0,0
8100,5703,5243,0,0
8200,5843,5352,0,0
8300,6163,5680,0,0
8400,6226,5733,0,0
8500,6209,5739,0,0
8600,5934,5531,0,0
8700,6971,6450,0,0
8800,7044,6415,0,0
8900,6973,6341,0,0
9000,7295,6566,0,0
9100,7328,6477,0,0
9200,7598,6664,0,0
9300,7819,6805,0,0
9400,8145,7146,0,0
9500,7553,6484,0,0
9600,7455,6279,0,0
9700,7710,6719,0,0
9800,7617,6680,0,0
9900,7493,6456,0,0
10000,7297,5999,0,0
10100,7640,6403,0,0
10200,6566,5433,0,0
10300,6137,5174,0,0
10400,6199,5149,0,0
10500,6313,5176,0,0
10600,5770,4818,0,0
10700,5554,4479,0,0
10800,5321,4415,0,0
10900,5238,4463,0,0
11000,5807,4703,0,0
11100,5818,4686,0,0
11200,5879,4634,0,0
11300,6020,4696,0,0
11400,6049,4656,0,0
11500,5611,4429,0,0
11600,5157,4086,0,0
11700,4897,3899,0,0
11800,4864,3795,0,0
11900,5090,3827,0,0
12000,4580,3440,0,0
12100,4822,3712,0,0
12200,4999,3837,0,0
12300,5001,3703,0,0
12400,4495,3315,0,0
12500,4133,3022,0,0
12600,4387,3276,0,0
12700,4492,3386,0,0
12800,4392,3285,0,0
12900,3904,2842,0,0
13000,3929,2874,0,0
13100,3804,2735,0,0
13200,3342,2365,0,0
13300,3787,2670,0,0
13400,4225,2937,0,0
13500,4108,2863,0,0
13600,4166,2832,0,0
13700,4206,2944,0,0
