update,sym_points_earned,sym_donate_calls,sym_points_donated,sym_steal_calls,sym_points_stolen
0,0,0,0,0,0
100,191905,0,0,0,0
200,166895,0,0,0,0
300,166075,0,0,0,0
400,166145,0,0,0,0
500,165195,0,0,0,0
600,139460,0,0,0,0
700,129935,0,0,0,0
800,129475,0,0,0,0
900,129520,0,0,0,0
1000,129045,0,0,0,0
1100,116235,0,0,0,0
1200,102165,0,0,0,0
1300,102445,0,0,0,0
1400,102510,0,0,0,0
1500,102030,0,0,0,0
1600,97335,0,0,0,0
1700,81430,0,0,0,0
1800,80855,0,0,0,0
1900,80775,0,0,0,0
2000,79970,0,0,0,0
2100,80420,0,0,0,0
2200,65215,0,0,0,0
2300,64680,0,0,0,0
2400,64475,0,0,0,0
2500,64710,0,0,0,0
2600,64705,0,0,0,0
2700,54950,0,0,0,0
2800,52475,0,0,0,0
2900,52720,0,0,0,0
3000,53330,0,0,0,0
3100,53485,0,0,0,0
3200,48130,0,0,0,0
3300,44015,0,0,0,0
3400,44290,0,0,0,0
3500,44255,0,0,0,0
3600,44025,0,0,0,0
3700,42095,0,0,0,0
3800,36760,0,0,0,0
3900,37330,0,0,0,0
4000,38415,0,0,0,0
4100,38665,0,0,0,0
4200,37735,0,0,0,0
4300,31725,0,0,0,0
4400,32300,0,0,0,0
4500,32955,0,0,0,0
4600,33055,0,0,0,0
4700,33120,0,0,0,0
4800,28705,0,0,0,0
4900,28305,0,0,0,0
5000,29275,0,0,0,0
5100,29895,0,0,0,0
5200,29540,0,0,0,0
5300,27290,0,0,0,0
5400,25650,0,0,0,0
5500,25565,0,0,0,0
5600,25570,0,0,0,0
5700,26280,0,0,0,0
5800,25030,0,0,0,0
5900,23040,0,0,0,0
6000,24290,0,0,0,0
6100,24870,0,0,0,0
6200,24765,0,0,0,0
6300,25150,0,0,0,0
6400,21185,0,0,0,0
6500,21895,0,0,0,0
6600,22940,0,0,0,0
6700,23830,0,0,0,0
6800,25585,0,0,0,0
6900,24875,0,0,0,0
7000,28870,0,0,0,0
7100,35325,0,0,0,0
7200,41410,0,0,0,0
7300,42935,0,0,0,0
7400,42350,0,0,0,0
7500,45840,0,0,0,0
7600,47195,0,0,0,0
7700,51670,0,0,0,0
7800,52845,0,0,0,0
