update,host_task_NOT,sym_task_NOT,host_task_NAND,sym_task_NAND,host_task_AND,sym_task_AND,host_task_ORN,sym_task_ORN,host_task_OR,sym_task_OR,host_task_ANDN,sym_task_ANDN,host_task_NOR,sym_task_NOR,host_task_XOR,sym_task_XOR,host_task_EQU,sym_task_EQU
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,9998,38359,0,0,2,3,0,0,2,5,0,2,0,0,0,0,0,0
200,9996,33337,0,3,1,4,0,0,3,3,0,1,0,0,0,0,0,0
300,9996,33239,0,2,1,4,0,2,2,3,1,3,0,0,0,0,0,0
400,9994,33175,0,6,2,5,0,3,1,4,3,2,0,0,0,0,0,0
500,9992,33202,0,9,2,5,2,3,2,10,2,1,0,0,0,0,0,0
600,9992,28092,0,1,0,3,1,3,5,7,2,2,0,0,0,0,0,0
700,9989,26030,0,10,1,4,1,5,6,6,3,1,0,0,0,0,0,0
800,9996,26096,0,10,2,6,1,2,1,1,0,5,0,0,0,0,0,0
900,9994,26086,0,3,2,8,3,1,0,4,1,6,0,0,0,0,0,0
1000,9985,25980,0,3,5,6,2,1,5,5,3,3,0,0,0,0,0,0
1100,9997,23327,0,8,1,4,1,3,1,2,0,3,0,0,0,0,0,0
1200,9991,20519,1,7,1,4,3,4,2,6,2,2,0,0,0,0,0,0
1300,9995,20564,0,3,2,3,2,0,0,2,1,2,0,0,0,0,0,0
1400,9994,20614,0,3,2,2,1,1,2,4,1,2,0,0,0,0,0,0
1500,9986,20614,1,5,8,4,2,2,2,5,1,2,0,0,0,0,0,0
1600,9989,19583,4,5,2,3,2,1,1,10,2,1,0,0,0,0,0,0
1700,9980,16617,11,13,2,2,4,0,3,6,0,1,0,0,0,0,0,0
1800,9982,16515,13,10,2,3,0,2,1,1,2,3,0,0,0,0,0,0
1900,9986,16562,11,1,2,3,1,1,0,2,0,2,0,0,0,0,0,0
2000,9977,16519,10,4,2,2,2,4,9,3,0,2,0,0,0,0,0,0
2100,9975,16376,12,8,4,6,2,1,4,1,3,0,0,0,0,0,0,0
2200,9971,13247,20,2,4,1,1,0,3,3,1,0,0,0,0,0,0,0
2300,9967,13176,21,3,4,1,4,0,3,4,1,0,0,0,0,0,0,0
2400,9971,13319,20,7,3,2,2,1,4,1,0,0,0,0,0,0,0,0
2500,9968,13295,20,12,4,3,6,1,1,7,1,1,0,0,0,0,0,0
2600,9968,13211,21,9,6,4,2,1,2,1,1,0,0,0,0,0,0,0
2700,9976,11244,16,12,0,3,3,5,2,2,3,0,0,0,0,0,0,0
2800,9973,10761,16,5,4,3,5,2,1,1,1,0,0,0,0,0,0,0
2900,9969,10718,15,3,5,2,2,1,4,1,5,1,0,0,0,0,0,0
3000,9979,10819,13,4,0,3,3,1,2,0,2,2,1,0,0,0,0,0
3100,9978,10756,15,10,1,0,3,0,2,1,1,1,0,0,0,0,0,0
3200,9983,9723,12,9,1,4,0,0,2,2,2,2,0,0,0,0,0,0
3300,9983,8973,9,6,0,2,5,3,2,1,1,2,0,0,0,0,0,0
3400,9979,8879,10,3,2,1,3,1,4,4,2,2,0,0,0,0,0,0
3500,9975,8875,12,1,1,0,5,0,5,2,1,0,1,0,0,0,0,0
3600,9976,8818,11,0,5,1,5,0,2,1,1,0,0,0,0,0,0,0
3700,9980,8385,8,5,1,1,4,0,5,2,2,1,0,0,0,0,0,0
3800,9986,7457,8,11,1,1,1,1,3,1,1,1,0,0,0,0,0,0
3900,9977,7516,8,3,3,1,7,2,4,2,1,0,0,1,0,0,0,0
4000,9979,7622,6,1,2,4,7,3,5,5,1,0,0,0,0,0,0,0
4100,9984,7621,8,4,1,1,3,4,3,1,1,0,0,0,0,0,0,0
4200,9984,7526,9,4,1,3,1,0,3,1,2,1,0,0,0,0,0,0
4300,9975,6305,13,3,0,1,9,0,1,0,1,0,1,0,0,0,0,0
4400,9971,6491,9,15,1,1,10,0,7,0,2,2,0,0,0,0,0,0
4500,9977,6694,15,21,1,0,5,4,1,0,0,2,1,0,0,0,0,0
4600,9973,6722,16,19,3,2,2,1,4,1,1,1,1,0,0,0,0,0
4700,9979,6537,13,8,2,0,3,1,2,1,1,0,0,0,0,0,0,0
4800,9983,5761,7,9,2,1,1,1,6,2,1,0,0,0,0,0,0,0
