update,sym_points_earned,sym_donate_calls,sym_points_donated,sym_steal_calls,sym_points_stolen
0,0,0,0,0,0
100,191795,0,0,0,0
200,166260,0,0,0,0
300,166200,0,0,0,0
400,165910,0,0,0,0
500,166050,0,0,0,0
600,139680,0,0,0,0
700,129170,0,0,0,0
800,129395,0,0,0,0
900,128430,0,0,0,0
1000,129090,0,0,0,0
1100,115740,0,0,0,0
1200,102210,0,0,0,0
1300,102555,0,0,0,0
1400,102455,0,0,0,0
1500,102040,0,0,0,0
1600,96975,0,0,0,0
1700,80690,0,0,0,0
1800,80685,0,0,0,0
1900,80695,0,0,0,0
2000,80830,0,0,0,0
2100,79805,0,0,0,0
2200,64875,0,0,0,0
2300,64980,0,0,0,0
2400,65220,0,0,0,0
2500,64735,0,0,0,0
2600,63825,0,0,0,0
2700,55040,0,0,0,0
2800,52450,0,0,0,0
2900,52700,0,0,0,0
3000,52520,0,0,0,0
3100,52055,0,0,0,0
3200,47385,0,0,0,0
3300,42895,0,0,0,0
3400,43330,0,0,0,0
3500,43020,0,0,0,0
3600,43860,0,0,0,0
3700,41150,0,0,0,0
3800,36805,0,0,0,0
3900,37385,0,0,0,0
4000,37335,0,0,0,0
4100,36280,0,0,0,0
4200,36560,0,0,0,0
4300,30420,0,0,0,0
4400,31540,0,0,0,0
4500,31620,0,0,0,0
4600,31715,0,0,0,0
4700,31820,0,0,0,0
4800,27545,0,0,0,0
4900,27480,0,0,0,0
5000,27580,0,0,0,0
5100,27950,0,0,0,0
5200,28295,0,0,0,0
5300,26375,0,0,0,0
5400,25195,0,0,0,0
5500,25925,0,0,0,0
5600,25670,0,0,0,0
5700,25520,0,0,0,0
5800,24780,0,0,0,0
5900,22085,0,0,0,0
6000,22720,0,0,0,0
6100,23400,0,0,0,0
6200,22900,0,0,0,0
6300,23920,0,0,0,0
6400,21285,0,0,0,0
6500,22520,0,0,0,0
6600,22695,0,0,0,0
6700,22810,0,0,0,0
6800,23025,0,0,0,0
6900,21580,0,0,0,0
7000,22000,0,0,0,0
7100,23075,0,0,0,0
7200,26710,0,0,0,0
7300,34375,0,0,0,0
7400,45095,0,0,0,0
7500,52600,0,0,0,0
7600,66425,0,0,0,0
7700,72915,0,0,0,0
7800,76130,0,0,0,0
7900,76800,0,0,0,0
8000,75575,0,0,0,0
8100,82260,0,0,0,0
8200,85080,0,0,0,0
8300,82620,0,0,0,0
8400,87340,0,0,0,0
8500,87835,0,0,0,0
8600,88875,0,0,0,0
8700,87955,0,0,0,0
8800,89150,0,0,0,0
8900,83125,0,0,0,0
9000,78485,0,0,0,0
9100,80045,0,0,0,0
9200,80230,0,0,0,0
9300,78410,0,0,0,0
9400,76050,0,0,0,0
9500,76815,0,0,0,0
9600,71600,0,0,0,0
9700,71060,0,0,0,0
9800,69240,0,0,0,0
9900,76065,0,0,0,0
10000,75950,0,0,0,0
10100,69100,0,0,0,0
10200,70160,0,0,0,0
10300,66970,0,0,0,0
10400,68435,0,0,0,0
10500,63570,0,0,0,0
10600,65930,0,0,0,0
10700,61700,0,0,0,0
10800,63030,0,0,0,0
10900,56675,0,0,0,0
11000,56430,0,0,0,0
11100,53995,0,0,0,0
11200,53670,0,0,0,0
11300,51155,0,0,0,0
11400,55480,0,0,0,0
11500,54785,0,0,0,0
11600,62620,0,0,0,0
11700,61755,0,0,0,0
11800,49755,0,0,0,0
11900,51310,0,0,0,0
12000,51520,0,0,0,0
12100,52145,0,0,0,0
12200,53565,0,0,0,0
12300,51720,0,0,0,0
12400,46625,0,0,0,0
12500,49915,0,0,0,0
12600,53020,0,0,0,0
12700,52090,0,0,0,0
12800,58150,0,0,0,0
12900,59645,0,0,0,0
13000,57080,0,0,0,0
13100,53130,0,0,0,0
13200,54535,0,0,0,0
13300,47270,0,0,0,0
13400,47205,0,0,0,0
13500,46980,0,0,0,0
13600,39780,0,0,0,0
13700,38025,0,0,0,0
13800,41315,0,0,0,0
13900,40325,0,0,0,0
14000,38790,0,0,0,0
14100,37200,0,0,0,0
14200,37305,0,0,0,0
14300,38325,0,0,0,0
14400,43620,0,0,0,0
14500,38930,0,0,0,0
14600,37665,0,0,0,0
14700,38385,0,0,0,0
14800,40630,0,0,0,0
14900,34090,0,0,0,0
15000,38830,0,0,0,0
15100,37100,0,0,0,0
15200,32870,0,0,0,0
15300,33310,0,0,0,0
15400,29520,0,0,0,0
15500,29860,0,0,0,0
15600,28885,0,0,0,0
15700,29475,0,0,0,0
15800,24920,0,0,0,0
15900,26780,0,0,0,0
16000,26865,0,0,0,0
16100,29090,0,0,0,0
16200,34165,0,0,0,0
16300,31745,0,0,0,0
16400,30205,0,0,0,0
16500,32395,0,0,0,0
16600,31215,0,0,0,0
16700,30215,0,0,0,0
16800,34220,0,0,0,0
16900,31595,0,0,0,0
17000,28720,0,0,0,0
17100,27565,0,0,0,0
17200,25185,0,0,0,0
17300,27195,0,0,0,0
17400,30335,0,0,0,0
17500,30685,0,0,0,0
17600,26165,0,0,0,0
17700,26300,0,0,0,0
17800,28315,0,0,0,0
17900,28875,0,0,0,0
18000,29715,0,0,0,0
18100,32115,0,0,0,0
18200,31700,0,0,0,0
18300,29370,0,0,0,0
18400,28930,0,0,0,0
18500,25235,0,0,0,0
18600,22500,0,0,0,0
18700,26050,0,0,0,0
18800,31005,0,0,0,0
18900,28800,0,0,0,0
19000,25775,0,0,0,0
19100,24490,0,0,0,0
19200,25835,0,0,0,0
19300,25860,0,0,0,0
19400,26085,0,0,0,0
19500,25135,0,0,0,0
19600,25120,0,0,0,0
19700,25270,0,0,0,0
19800,21960,0,0,0,0
19900,22985,0,0,0,0
20000,23645,0,0,0,0
20100,21860,0,0,0,0
20200,22940,0,0,0,0
20300,24965,0,0,0,0
20400,22460,0,0,0,0
20500,21115,0,0,0,0
20600,20605,0,0,0,0
20700,21845,0,0,0,0
20800,18750,0,0,0,0
20900,20600,0,0,0,0
21000,21130,0,0,0,0
21100,20075,0,0,0,0
21200,17635,0,0,0,0
21300,20060,0,0,0,0
21400,24185,0,0,0,0
21500,21870,0,0,0,0
21600,17610,0,0,0,0
21700,19150,0,0,0,0
21800,17215,0,0,0,0
21900,23240,0,0,0,0
22000,24610,0,0,0,0
22100,22910,0,0,0,0
22200,22055,0,0,0,0
22300,23810,0,0,0,0
22400,24080,0,0,0,0
22500,22070,0,0,0,0
22600,20660,0,0,0,0
22700,23220,0,0,0,0
22800,25005,0,0,0,0
22900,23815,0,0,0,0
23000,22320,0,0,0,0
23100,18980,0,0,0,0
23200,18405,0,0,0,0
23300,24785,0,0,0,0
23400,24450,0,0,0,0
23500,25015,0,0,0,0
23600,26470,0,0,0,0
23700,25555,0,0,0,0
23800,26125,0,0,0,0
23900,25245,0,0,0,0
24000,23380,0,0,0,0
24100,22025,0,0,0,0
24200,20290,0,0,0,0
24300,18355,0,0,0,0
24400,19450,0,0,0,0
24500,20670,0,0,0,0
24600,23080,0,0,0,0
24700,22460,0,0,0,0
24800,24515,0,0,0,0
24900,26015,0,0,0,0
25000,26025,0,0,0,0
25100,26310,0,0,0,0
25200,24775,0,0,0,0
25300,23215,0,0,0,0
25400,19430,0,0,0,0
25500,20140,0,0,0,0
25600,18175,0,0,0,0
25700,19980,0,0,0,0
25800,21745,0,0,0,0
25900,21430,0,0,0,0
26000,21910,0,0,0,0
26100,18540,0,0,0,0
26200,19720,0,0,0,0
26300,17880,0,0,0,0
26400,19265,0,0,0,0
26500,17340,0,0,0,0
26600,17780,0,0,0,0
26700,17520,0,0,0,0
26800,17990,0,0,0,0
26900,17835,0,0,0,0
27000,18500,0,0,0,0
27100,21075,0,0,0,0
27200,21010,0,0,0,0
27300,22985,0,0,0,0
27400,22065,0,0,0,0
27500,20265,0,0,0,0
27600,20315,0,0,0,0
27700,20170,0,0,0,0
27800,18510,0,0,0,0
27900,22035,0,0,0,0
28000,24595,0,0,0,0
28100,24560,0,0,0,0
28200,21640,0,0,0,0
28300,21790,0,0,0,0
28400,20735,0,0,0,0
28500,20490,0,0,0,0
28600,20650,0,0,0,0
28700,20810,0,0,0,0
28800,19605,0,0,0,0
28900,17470,0,0,0,0
29000,20065,0,0,0,0
29100,17575,0,0,0,0
29200,19765,0,0,0,0
29300,19265,0,0,0,0
29400,19255,0,0,0,0
29500,20830,0,0,0,0
29600,20675,0,0,0,0
29700,21215,0,0,0,0
29800,21915,0,0,0,0
29900,22655,0,0,0,0
30000,22045,0,0,0,0
30100,23320,0,0,0,0
30200,22265,0,0,0,0
30300,21770,0,0,0,0
30400,20255,0,0,0,0
30500,21685,0,0,0,0
30600,22555,0,0,0,0
30700,22395,0,0,0,0
30800,26600,0,0,0,0
30900,21845,0,0,0,0
31000,23850,0,0,0,0
31100,23940,0,0,0,0
31200,23610,0,0,0,0
31300,20100,0,0,0,0
31400,17775,0,0,0,0
31500,19580,0,0,0,0
31600,19670,0,0,0,0
31700,19245,0,0,0,0
31800,20830,0,0,0,0
31900,21815,0,0,0,0
32000,21170,0,0,0,0
32100,20415,0,0,0,0
32200,20305,0,0,0,0
32300,23440,0,0,0,0
32400,20445,0,0,0,0
32500,21240,0,0,0,0
32600,18670,0,0,0,0
32700,18085,0,0,0,0
32800,16300,0,0,0,0
32900,17595,0,0,0,0
33000,18305,0,0,0,0
33100,18915,0,0,0,0
33200,20745,0,0,0,0
33300,19215,0,0,0,0
33400,18210,0,0,0,0
33500,17335,0,0,0,0
33600,17190,0,0,0,0
33700,19555,0,0,0,0
33800,21650,0,0,0,0
33900,21760,0,0,0,0
34000,18260,0,0,0,0
34100,20430,0,0,0,0
34200,22280,0,0,0,0
34300,20095,0,0,0,0
34400,18200,0,0,0,0
34500,19240,0,0,0,0
34600,20475,0,0,0,0
34700,20000,0,0,0,0
34800,21445,0,0,0,0
34900,23430,0,0,0,0
35000,19380,0,0,0,0
35100,16270,0,0,0,0
35200,17010,0,0,0,0
35300,19225,0,0,0,0
35400,21890,0,0,0,0
35500,23075,0,0,0,0
35600,25580,0,0,0,0
35700,23375,0,0,0,0
35800,21030,0,0,0,0
35900,19755,0,0,0,0
36000,19270,0,0,0,0
36100,20320,0,0,0,0
36200,19890,0,0,0,0
