update,count,hosted_syms
0,10000,10000
100,10000,10000
200,10000,10000
300,10000,10000
400,10000,10000
500,10000,9978
600,10000,8150
700,10000,8165
800,10000,8166
900,10000,8165
1000,10000,8165
1100,10000,6743
1200,10000,6789
1300,10000,6793
1400,10000,6793
1500,10000,6792
1600,10000,5474
1700,10000,5699
1800,10000,5721
1900,10000,5721
2000,10000,5722
2100,10000,4652
2200,10000,4917
2300,10000,4955
2400,10000,4960
2500,10000,4960
2600,10000,4897
2700,10000,4178
2800,10000,4294
2900,10000,4319
3000,10000,4318
3100,10000,4311
3200,10000,3683
3300,10000,3836
3400,10000,3882
3500,10000,3888
3600,10000,3890
3700,10000,3245
3800,10000,3479
3900,10000,3552
4000,10000,3576
4100,10000,3582
4200,10000,3004
4300,10000,3184
4400,10000,3298
4500,10000,3329
4600,10000,3338
4700,10000,3281
4800,10000,2926
4900,10000,3075
5000,10000,3152
5100,10000,3184
5200,10000,3178
5300,10000,2799
5400,10000,3009
5500,10000,3061
5600,10000,3073
5700,10000,3071
5800,10000,2587
5900,10000,2874
6000,10000,2924
6100,10000,2934
6200,10000,2932
6300,10000,2522
6400,10000,2779
6500,10000,2838
6600,10000,2832
6700,10000,2824
6800,10000,2766
6900,10000,2668
7000,10000,2777
7100,10000,2788
7200,10000,2784
7300,10000,2781
7400,10000,2571
7500,10000,2754
7600,10000,2769
7700,10000,2770
7800,10000,2764
7900,10000,2386
8000,10000,2699
8100,10000,2737
8200,10000,2738
8300,10000,2737
8400,10000,2369
8500,10000,2596
8600,10000,2663
8700,10000,2673
8800,10000,2669
8900,10000,2628
9000,10000,2538
9100,10000,2646
9200,10000,2658
9300,10000,2648
9400,10000,2643
9500,10000,2441
9600,10000,2609
9700,10000,2623
9800,10000,2628
9900,10000,2633
10000,10000,2343
10100,10000,2572
10200,10000,2615
10300,10000,2620
10400,10000,2622
10500,10000,2454
10600,10000,2572
10700,10000,2620
10800,10000,2636
10900,10000,2627
11000,10000,2607
11100,10000,2559
11200,10000,2629
11300,10000,2650
11400,10000,2637
11500,10000,2632
11600,10000,2504
11700,10000,2605
11800,10000,2626
11900,10000,2649
12000,10000,2624
12100,10000,2560
12200,10000,2606
12300,10000,2635
12400,10000,2594
12500,10000,2585
12600,10000,2543
12700,10000,2520
12800,10000,2515
12900,10000,2490
13000,10000,2461
13100,10000,2450
13200,10000,2397
13300,10000,2388
13400,10000,2372
13500,10000,2325
13600,10000,2297
13700,10000,2257
13800,10000,2236
13900,10000,2212
14000,10000,2182
14100,10000,2149
14200,10000,2114
14300,10000,2104
14400,10000,2089
14500,10000,2060
14600,10000,2043
14700,10000,2003
14800,10000,1975
14900,10000,1946
15000,10000,1924
15100,10000,1891
15200,10000,1867
15300,10000,1824
15400,10000,1800
15500,10000,1775
15600,10000,1760
15700,10000,1731
15800,10000,1698
15900,10000,1676
16000,10000,1658
16100,10000,1635
16200,10000,1616
16300,10000,1583
16400,10000,1562
16500,10000,1560
16600,10000,1534
16700,10000,1512
16800,10000,1486
16900,10000,1471
17000,10000,1452
17100,10000,1438
17200,10000,1421
17300,10000,1423
17400,10000,1408
17500,10000,1399
17600,10000,1392
17700,10000,1386
17800,10000,1369
17900,10000,1354
18000,10000,1348
18100,10000,1354
18200,10000,1322
18300,10000,1317
18400,10000,1317
18500,10000,1296
18600,10000,1284
18700,10000,1291
18800,10000,1278
18900,10000,1262
19000,10000,1240
19100,10000,1232
19200,10000,1213
19300,10000,1204
19400,10000,1193
19500,10000,1166
19600,10000,1150
19700,10000,1134
19800,10000,1127
19900,10000,1112
20000,10000,1089
20100,10000,1084
20200,10000,1068
20300,10000,1057
20400,10000,1036
20500,10000,1025
20600,10000,1008
20700,10000,996
20800,10000,991
20900,10000,982
21000,10000,957
21100,10000,963
21200,10000,961
21300,10000,947
21400,10000,932
21500,10000,917
21600,10000,903
21700,10000,891
21800,10000,880
21900,10000,875
22000,10000,859
22100,10000,847
22200,10000,842
22300,10000,838
22400,10000,809
22500,10000,807
22600,10000,803
22700,10000,790
22800,10000,784
22900,10000,772
23000,10000,760
23100,10000,746
23200,10000,733
23300,10000,716
23400,10000,711
23500,10000,699
23600,10000,685
23700,10000,678
23800,10000,672
23900,10000,662
24000,10000,650
24100,10000,643
24200,10000,639
24300,10000,630
24400,10000,620
24500,10000,614
24600,10000,605
24700,10000,597
24800,10000,593
24900,10000,591
25000,10000,585
25100,10000,586
25200,10000,567
25300,10000,564
25400,10000,563
25500,10000,550
25600,10000,548
25700,10000,544
25800,10000,536
25900,10000,530
26000,10000,526
26100,10000,522
26200,10000,519
26300,10000,516
26400,10000,504
26500,10000,504
26600,10000,501
26700,10000,492
26800,10000,497
26900,10000,483
27000,10000,479
27100,10000,470
27200,10000,465
27300,10000,464
27400,10000,460
27500,10000,453
