update,host_task_NOT,sym_task_NOT,host_task_NAND,sym_task_NAND,host_task_AND,sym_task_AND,host_task_ORN,sym_task_ORN,host_task_OR,sym_task_OR,host_task_ANDN,sym_task_ANDN,host_task_NOR,sym_task_NOR,host_task_XOR,sym_task_XOR,host_task_EQU,sym_task_EQU
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,9999,40000,0,0,2,7,0,3,1,2,0,5,0,0,0,0,0,0
200,9993,40000,0,0,1,12,2,6,1,12,3,4,0,0,0,0,0,0
300,9997,40000,0,0,1,8,0,9,1,7,1,4,0,0,0,0,0,0
400,9995,40000,0,0,4,13,0,5,1,5,0,4,0,0,0,0,0,0
500,9997,39999,0,0,0,7,1,5,2,8,0,3,0,0,0,0,0,0
600,9994,34167,0,0,2,8,0,6,3,7,1,3,0,0,0,0,0,0
700,9996,32400,1,0,1,3,0,4,0,5,2,2,0,0,0,0,0,0
800,9987,32396,0,0,3,8,3,4,4,8,3,5,0,0,0,0,0,0
900,9997,32396,0,0,2,9,0,3,1,3,0,6,0,0,0,0,0,0
1000,9994,32389,0,0,2,4,0,1,4,9,0,2,0,0,0,0,0,0
