parent_task_completions,host_count,symbiont_count,can_inf_hosts,can_inf_symbionts
000001101,0,1,2506,8042
000000011,1,0,2505,8043
000011001,0,1,2508,8043
000000010,1,0,1,0
000010000,2,1,17,70
000001000,1,0,8,34
000000101,9,60,2496,7983
000010001,17,69,2490,7975
000100000,2,0,7,31
000001001,8,32,2498,8011
000000000,7489,109,0,0
000100001,7,31,2500,8012
000000001,2463,7849,42,194
