parent_task_completions,host_count,symbiont_count,can_inf_hosts,can_inf_symbionts
000010000,1,0,16,0
000000010,2,0,0,0
000000100,1,0,11,0
000000101,11,0,2496,0
000010001,16,0,2491,0
000100000,1,0,13,0
000001001,8,0,2498,0
000000000,7489,0,0,0
000100001,13,0,2494,0
000000001,2458,0,48,0
