update,host_task_NOT,sym_task_NOT,host_task_NAND,sym_task_NAND,host_task_AND,sym_task_AND,host_task_ORN,sym_task_ORN,host_task_OR,sym_task_OR,host_task_ANDN,sym_task_ANDN,host_task_NOR,sym_task_NOR,host_task_XOR,sym_task_XOR,host_task_EQU,sym_task_EQU
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,9998,40000,0,0,1,7,0,3,1,4,2,1,0,0,0,0,0,0
200,9997,40000,0,0,0,6,0,7,3,10,0,4,0,0,0,0,0,0
300,9992,40000,0,0,3,10,1,3,3,5,1,4,0,0,0,0,0,0
400,9993,40000,0,0,2,10,1,2,2,5,2,6,0,0,0,0,0,0
500,9995,40000,0,0,2,10,0,4,2,3,1,4,0,0,0,0,0,0
600,9995,34101,0,0,0,4,1,2,2,8,2,5,0,0,0,0,0,0
700,9996,32321,0,0,2,5,0,3,1,4,1,2,0,0,0,0,0,0
800,9993,32326,1,0,0,8,1,3,3,8,2,3,0,0,0,0,0,0
900,9990,32320,0,0,5,12,1,8,3,6,1,2,0,0,0,0,0,0
1000,9994,32321,0,0,3,9,1,4,2,4,0,4,0,0,0,0,0,0
