parent_task_completions,host_count,symbiont_count,can_inf_hosts,can_inf_symbionts
000000010,1,0,0,1
000000011,0,1,2510,8083
000010000,2,1,22,48
000000101,16,63,2493,8021
000010001,22,48,2489,8037
000100000,1,1,4,31
000001001,4,17,2505,8067
000000000,7487,125,0,0
000100001,4,31,2506,8054
000000001,2463,7924,46,160
