update,host_task_NOT,sym_task_NOT,host_task_NAND,sym_task_NAND,host_task_AND,sym_task_AND,host_task_ORN,sym_task_ORN,host_task_OR,sym_task_OR,host_task_ANDN,sym_task_ANDN,host_task_NOR,sym_task_NOR,host_task_XOR,sym_task_XOR,host_task_EQU,sym_task_EQU
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,9997,40000,0,0,2,5,0,1,2,4,1,1,0,0,0,0,0,0
200,9992,40000,0,0,3,6,1,4,2,12,2,1,0,0,0,0,0,0
300,9994,40000,0,0,2,12,1,6,2,10,1,5,0,0,0,0,0,0
400,9996,40000,0,0,1,6,1,3,2,8,0,2,0,0,0,0,0,0
500,9999,40000,0,0,0,7,0,5,1,5,0,9,0,0,0,0,0,0
600,9993,34040,0,0,2,4,2,6,3,10,0,3,0,0,0,0,0,0
700,9992,32279,0,0,2,8,0,4,5,4,1,6,0,0,0,0,0,0
800,9997,32282,0,1,0,6,2,5,1,4,0,2,0,0,0,0,0,0
900,9989,32279,1,0,4,8,2,2,3,9,1,3,0,0,0,0,0,0
1000,9991,32275,0,0,3,4,1,6,4,3,1,6,0,0,0,0,0,0
