update,host_task_NOT,sym_task_NOT,host_task_NAND,sym_task_NAND,host_task_AND,sym_task_AND,host_task_ORN,sym_task_ORN,host_task_OR,sym_task_OR,host_task_ANDN,sym_task_ANDN,host_task_NOR,sym_task_NOR,host_task_XOR,sym_task_XOR,host_task_EQU,sym_task_EQU
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,9997,40000,0,0,2,6,0,3,2,3,1,1,0,0,0,0,0,0
200,9995,40000,0,0,1,7,1,1,2,4,1,3,0,0,0,0,0,0
300,9996,40000,0,0,3,14,0,2,1,9,0,4,0,0,0,0,0,0
400,9991,40000,0,0,1,7,2,4,4,8,2,3,0,0,0,0,0,0
500,9997,40000,0,0,0,13,0,4,2,17,1,1,0,0,0,0,0,0
600,9999,34093,0,0,0,9,0,3,1,5,0,2,0,0,0,0,0,0
700,9991,32317,0,4,5,10,1,1,3,3,0,3,0,0,0,0,0,0
800,9994,32319,0,4,0,15,1,3,3,9,2,4,0,0,0,0,0,0
900,9996,32314,0,4,1,8,0,4,3,9,0,6,0,0,0,0,0,0
1000,9991,32307,0,4,5,8,0,3,2,8,2,5,0,0,0,0,0,0
