parent_task_completions,host_count,symbiont_count,can_inf_hosts,can_inf_symbionts
000000011,1,0,2507,0
000000010,2,0,1,0
000000101,15,0,2491,0
000010001,22,0,2484,0
000100000,1,0,8,0
000001001,10,0,2496,0
000000000,7491,0,0,0
000100001,8,0,2499,0
000000001,2450,0,56,0
