update,host_task_NOT,sym_task_NOT,host_task_NAND,sym_task_NAND,host_task_AND,sym_task_AND,host_task_ORN,sym_task_ORN,host_task_OR,sym_task_OR,host_task_ANDN,sym_task_ANDN,host_task_NOR,sym_task_NOR,host_task_XOR,sym_task_XOR,host_task_EQU,sym_task_EQU
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,9995,40000,0,0,4,2,0,0,2,6,1,3,0,0,0,0,0,0
200,9993,40000,0,0,4,10,1,2,2,6,0,4,0,0,0,0,0,0
300,9990,40000,0,0,5,7,1,5,2,6,2,4,0,0,0,0,0,0
400,9992,40000,0,0,2,5,1,8,3,7,2,2,0,0,0,0,0,0
500,9994,40000,0,0,1,14,1,3,2,9,2,2,0,0,0,0,0,0
600,9997,34097,0,0,2,10,1,6,0,7,0,8,0,0,0,0,0,0
700,9994,32316,0,0,2,4,0,0,3,7,1,2,0,0,0,0,0,0
800,9993,32312,2,0,3,11,0,1,1,6,1,3,0,0,0,0,0,0
900,9995,32306,0,0,3,12,0,1,1,3,1,3,0,0,0,0,0,0
1000,9993,32309,1,0,3,8,2,2,0,6,1,3,0,0,0,0,0,0
