parent_task_completions,host_count,symbiont_count,can_inf_hosts,can_inf_symbionts
000000010,1,0,0,0
000010000,1,0,22,0
000110001,1,0,2511,0
000001000,2,0,7,0
000000101,10,0,2501,0
000010001,21,0,2491,0
000001001,7,0,2506,0
000000000,7485,0,0,0
000100001,5,0,2506,0
000000001,2467,0,44,0
