update,host_task_NOT,sym_task_NOT,host_task_NAND,sym_task_NAND,host_task_AND,sym_task_AND,host_task_ORN,sym_task_ORN,host_task_OR,sym_task_OR,host_task_ANDN,sym_task_ANDN,host_task_NOR,sym_task_NOR,host_task_XOR,sym_task_XOR,host_task_EQU,sym_task_EQU
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,9997,40000,0,0,3,3,0,0,2,0,0,1,0,0,0,0,0,0
200,9994,40000,0,0,2,14,0,3,3,7,1,5,0,0,0,0,0,0
300,9996,40000,0,0,0,5,1,3,0,7,3,3,0,0,0,0,0,0
400,9992,40000,0,0,1,10,1,1,4,5,2,2,0,0,0,0,0,0
500,9990,39999,0,0,8,8,1,2,1,3,0,2,0,0,0,0,0,0
600,9990,33986,0,0,1,7,2,6,5,10,2,1,0,0,0,0,0,0
700,9999,32163,0,0,0,11,1,6,0,5,0,5,0,0,0,0,0,0
800,9988,32164,0,0,5,4,2,2,2,3,3,3,0,0,0,0,0,0
900,9991,32162,1,0,4,5,0,3,3,2,1,4,0,0,0,0,0,0
1000,9995,32161,0,0,0,9,1,0,3,4,1,4,0,0,0,0,0,0
