update,attempts_horiztrans,successes_horiztrans,attempts_verttrans,successes_verttrans
0,0,0,0,0
100,10017,0,0,0
200,20025,0,0,0
300,20022,0,0,0
400,20019,0,0,0
500,20029,0,0,0
600,16321,206,0,0
700,16179,14,0,0
800,16178,0,0,0
900,16184,0,0,0
1000,16183,0,0,0
