update,host_task_NOT,sym_task_NOT,host_task_NAND,sym_task_NAND,host_task_AND,sym_task_AND,host_task_ORN,sym_task_ORN,host_task_OR,sym_task_OR,host_task_ANDN,sym_task_ANDN,host_task_NOR,sym_task_NOR,host_task_XOR,sym_task_XOR,host_task_EQU,sym_task_EQU
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,10000,40000,0,0,1,3,0,1,1,7,0,1,0,0,0,0,0,0
200,9992,40000,0,0,3,6,0,6,4,7,1,4,0,0,0,0,0,0
300,9992,40000,0,0,1,9,0,2,4,7,3,4,0,0,0,0,0,0
400,9994,40000,0,0,0,5,1,3,2,9,3,5,0,0,0,0,0,0
500,9991,40000,0,0,4,9,1,1,3,11,1,5,0,0,0,0,0,0
600,9994,34038,1,0,3,11,0,4,1,7,1,5,0,0,0,0,0,0
700,9989,32256,3,0,2,9,1,1,4,4,1,1,0,0,0,0,0,0
800,9991,32255,1,0,2,2,1,1,3,7,2,4,0,0,0,0,0,0
900,9992,32255,0,0,4,5,1,3,2,9,1,4,0,0,0,0,0,0
1000,9994,32257,1,0,3,5,1,4,1,6,0,2,0,0,0,0,0,0
