parent_task_completions,host_count,symbiont_count,can_inf_hosts,can_inf_symbionts
000001101,0,1,2510,8069
001000001,0,1,2508,8069
000010101,1,1,2507,8069
000000011,1,1,2507,8069
000001000,2,0,10,25
000000101,16,73,2492,7997
000010001,17,61,2491,8009
000001001,10,24,2500,8046
000000000,7490,116,0,0
000100001,5,30,2503,8040
000000001,2458,7878,50,192
