parent_task_completions,host_count,symbiont_count,can_inf_hosts,can_inf_symbionts
000110001,0,1,2508,8037
000010101,1,1,2506,8036
000000010,1,1,0,0
000010000,1,0,12,46
000001000,1,0,5,19
000010001,11,44,2496,7993
000000101,20,67,2486,7970
000100000,1,1,10,32
000001001,5,19,2502,8018
000000000,7490,119,0,0
000100001,10,31,2497,8007
000000001,2459,7874,47,163
