parent_task_completions,host_count,symbiont_count,can_inf_hosts,can_inf_symbionts
000101001,0,1,2510,8065
000000010,1,1,0,0
000010000,1,0,14,49
000001000,1,0,11,27
000000101,19,53,2490,8013
000010001,14,49,2496,8017
000001001,11,26,2499,8040
000000000,7488,124,0,0
000100001,7,23,2502,8043
000000001,2458,7914,51,152
