update,attempts_horiztrans,successes_horiztrans,attempts_verttrans,successes_verttrans
0,0,0,0,0
100,10013,0,0,0
200,20024,0,0,0
300,20031,0,0,0
400,20019,0,0,0
500,20030,0,0,0
600,16287,178,0,0
700,16146,7,0,0
800,16151,0,0,0
900,16153,1,0,0
1000,16138,1,0,0
