parent_task_completions,host_count,symbiont_count,can_inf_hosts,can_inf_symbionts
000010000,1,0,13,61
000000010,1,1,0,0
000000100,2,0,27,50
000001000,1,0,9,31
000000101,27,50,2479,8017
000010001,13,61,2492,8006
000001001,9,31,2496,8036
000000000,7491,128,0,0
000100001,12,32,2492,8035
000000001,2443,7893,61,174
