parent_task_completions,host_count,symbiont_count,can_inf_hosts,can_inf_symbionts
000010101,0,1,2501,8088
000000011,1,0,2502,8089
000000010,2,0,1,0
000011001,1,0,2505,8089
000001000,5,0,7,25
000000101,22,51,2479,8038
000010001,14,44,2487,8045
000100000,1,1,6,34
000001001,6,25,2500,8064
000000000,7491,119,0,0
000100001,6,34,2496,8056
000000001,2451,7934,50,155
