update,attempts_horiztrans,successes_horiztrans,attempts_verttrans,successes_verttrans
0,0,0,0,0
100,10015,0,0,0
200,20014,0,0,0
300,20027,0,0,0
400,20008,0,0,0
500,20025,0,0,0
600,16239,164,0,0
700,16091,4,0,0
800,16088,1,0,0
900,16089,2,0,0
1000,16086,0,0,0
