update,host_task_NOT,sym_task_NOT,host_task_NAND,sym_task_NAND,host_task_AND,sym_task_AND,host_task_ORN,sym_task_ORN,host_task_OR,sym_task_OR,host_task_ANDN,sym_task_ANDN,host_task_NOR,sym_task_NOR,host_task_XOR,sym_task_XOR,host_task_EQU,sym_task_EQU
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,9999,40000,0,0,3,5,0,3,0,4,0,1,0,0,0,0,0,0
200,9993,40000,0,0,1,7,3,8,1,6,2,4,0,0,0,0,0,0
300,9994,40000,0,0,3,1,0,2,1,12,2,4,0,0,0,0,0,0
400,9992,40000,0,0,1,13,2,5,5,9,0,7,0,0,0,0,0,0
500,9997,40000,0,0,1,9,0,4,2,9,0,1,0,0,0,0,0,0
600,9994,34011,0,0,1,4,1,3,1,7,3,4,0,0,0,0,0,0
700,9993,32179,2,0,0,7,1,3,4,6,0,2,0,0,0,0,0,0
800,9991,32179,1,0,2,9,1,3,3,8,2,3,0,0,0,0,0,0
900,9997,32176,0,0,0,6,1,0,2,9,0,3,0,0,0,0,0,0
1000,9999,32176,0,0,0,7,1,6,0,7,0,5,0,0,0,0,0,0
