parent_task_completions,host_count,symbiont_count,can_inf_hosts,can_inf_symbionts
000010000,1,1,22,55
000000100,1,0,16,48
000001001,9,40,2495,8029
000000000,7494,126,0,0
000000101,16,48,2489,8021
000010001,22,55,2483,8015
000100001,8,31,2496,8038
000000001,2449,7895,55,174
