update,host_task_NOT,sym_task_NOT,host_task_NAND,sym_task_NAND,host_task_AND,sym_task_AND,host_task_ORN,sym_task_ORN,host_task_OR,sym_task_OR,host_task_ANDN,sym_task_ANDN,host_task_NOR,sym_task_NOR,host_task_XOR,sym_task_XOR,host_task_EQU,sym_task_EQU
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,9999,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0
200,9995,0,0,0,0,0,1,0,3,0,1,0,0,0,0,0,0,0
300,9995,0,0,0,1,0,0,0,3,0,1,0,0,0,0,0,0,0
400,9995,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0
500,9993,0,0,0,3,0,1,0,1,0,2,0,0,0,0,0,0,0
600,9989,0,5,0,1,0,1,0,3,0,1,0,0,0,0,0,0,0
700,9986,0,10,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0
800,9989,0,8,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0
900,9988,0,8,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0
1000,9985,0,8,0,2,0,0,0,5,0,0,0,0,0,0,0,0,0
