parent_task_completions,host_count,symbiont_count,can_inf_hosts,can_inf_symbionts
000010000,1,0,19,56
000000100,2,0,15,59
000000010,2,0,0,0
000001000,2,0,7,44
000010001,19,56,2484,8005
000000101,15,59,2489,8002
000100000,0,1,8,35
000001001,7,44,2497,8017
000000000,7491,120,0,0
000100001,8,35,2494,8027
000000001,2453,7867,49,194
