update,host_task_NOT,sym_task_NOT,host_task_NAND,sym_task_NAND,host_task_AND,sym_task_AND,host_task_ORN,sym_task_ORN,host_task_OR,sym_task_OR,host_task_ANDN,sym_task_ANDN,host_task_NOR,sym_task_NOR,host_task_XOR,sym_task_XOR,host_task_EQU,sym_task_EQU
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,10000,40000,0,0,2,5,0,2,0,4,0,1,0,0,0,0,0,0
200,9994,40000,0,0,2,5,1,4,2,7,1,1,0,0,0,0,0,0
300,9992,40000,0,0,3,3,1,2,2,5,2,5,0,0,0,0,0,0
400,9996,40000,0,0,2,6,1,2,0,8,1,3,0,0,0,0,0,0
500,9990,39999,0,0,5,12,3,1,1,8,1,3,0,0,0,0,0,0
600,9991,34058,0,0,4,7,2,1,3,4,0,2,0,0,0,0,0,0
700,9993,32264,1,4,1,6,3,2,0,6,2,2,0,0,0,0,0,0
800,9992,32259,0,4,2,8,1,5,4,3,1,5,0,0,0,0,0,0
900,9993,32254,1,4,2,6,2,3,1,7,1,2,0,0,0,0,0,0
1000,9994,32253,1,4,1,3,1,6,3,5,0,3,0,0,0,0,0,0
