parent_task_completions,host_count,symbiont_count,can_inf_hosts,can_inf_symbionts
000010000,1,0,15,0
000000011,1,0,2502,0
000001000,3,0,9,0
000010001,15,0,2489,0
000000101,18,0,2485,0
000100000,1,0,7,0
000001001,9,0,2497,0
000000000,7492,0,0,0
000100001,7,0,2497,0
000000001,2453,0,50,0
