update,host_task_NOT,sym_task_NOT,host_task_NAND,sym_task_NAND,host_task_AND,sym_task_AND,host_task_ORN,sym_task_ORN,host_task_OR,sym_task_OR,host_task_ANDN,sym_task_ANDN,host_task_NOR,sym_task_NOR,host_task_XOR,sym_task_XOR,host_task_EQU,sym_task_EQU
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,9995,40000,0,0,1,8,1,1,4,2,1,2,0,0,0,0,0,0
200,9996,40000,0,0,0,12,2,2,2,6,0,4,0,0,0,0,0,0
300,9997,40000,0,0,1,13,1,2,1,13,0,3,0,0,0,0,0,0
400,9992,40000,0,0,1,3,2,1,4,10,1,5,0,0,0,0,0,0
500,9997,40000,0,0,2,16,0,3,1,8,0,3,0,0,0,0,0,0
600,9993,34079,3,0,1,10,1,6,1,4,1,2,0,0,0,0,0,0
700,9990,32289,4,0,2,5,2,4,1,7,1,4,0,0,0,0,0,0
800,9989,32290,4,0,2,9,1,3,2,6,2,5,0,0,0,0,0,0
900,9993,32289,4,0,2,7,0,6,1,12,0,2,0,0,0,0,0,0
1000,9987,32285,4,0,6,7,1,1,1,3,1,1,0,0,0,0,0,0
