parent_task_completions,host_count,symbiont_count,can_inf_hosts,can_inf_symbionts
000010000,1,0,11,0
000000011,1,0,2503,0
000000010,1,0,1,0
000001000,2,0,13,0
000010001,11,0,2493,0
000000101,17,0,2486,0
000001001,13,0,2492,0
000000000,7493,0,0,0
000100001,11,0,2492,0
000000001,2450,0,53,0
