update,host_task_NOT,sym_task_NOT,host_task_NAND,sym_task_NAND,host_task_AND,sym_task_AND,host_task_ORN,sym_task_ORN,host_task_OR,sym_task_OR,host_task_ANDN,sym_task_ANDN,host_task_NOR,sym_task_NOR,host_task_XOR,sym_task_XOR,host_task_EQU,sym_task_EQU
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,10001,40000,0,0,0,6,0,2,1,6,0,2,0,0,0,0,0,0
200,9991,40000,0,0,3,8,0,2,3,8,3,4,0,0,0,0,0,0
300,9992,40000,0,0,4,8,3,2,1,6,0,2,0,0,0,0,0,0
400,9996,40000,0,0,1,6,1,4,1,6,1,5,0,0,0,0,0,0
500,9993,40000,0,0,3,6,1,2,2,7,1,8,0,0,0,0,0,0
600,9991,33930,0,0,5,5,2,5,1,8,1,3,0,0,0,0,0,0
700,9990,32093,0,0,2,6,3,3,3,8,2,2,0,0,0,0,0,0
800,9995,32095,0,3,2,6,1,6,2,8,0,5,0,0,0,0,0,0
900,9994,32093,0,1,2,6,0,1,2,6,1,5,1,0,0,0,0,0
1000,9994,32091,0,0,2,6,3,4,1,4,0,4,0,0,0,0,0,0
